x	y	theta1	theta2	steps1	steps2	interval
2.655	5.037	142.474	57.694	-1	0	2
2.652	5.027	142.561	57.660	-1	0	2
2.648	5.016	142.649	57.627	-1	0	2
2.645	5.004	142.739	57.593	-1	0	2
2.641	4.993	142.826	57.561	-1	0	2
2.637	4.982	142.916	57.527	-1	0	2
2.634	4.971	143.003	57.495	-1	0	2
2.630	4.960	143.094	57.462	-1	0	2
2.627	4.949	143.181	57.430	-1	0	2
2.623	4.938	143.271	57.397	-1	0	2
2.620	4.927	143.358	57.365	-1	0	2
2.616	4.916	143.448	57.333	-1	0	2
2.613	4.905	143.536	57.301	-1	0	2
2.609	4.893	143.626	57.269	-1	0	2
2.606	4.883	143.713	57.238	-1	0	2
2.602	4.871	143.803	57.206	-1	0	2
2.599	4.860	143.890	57.175	-1	0	2
2.595	4.849	143.980	57.143	-1	0	2
2.592	4.838	144.068	57.112	-1	0	2
2.588	4.827	144.158	57.081	-1	0	2
2.585	4.816	144.245	57.051	-1	0	2
2.581	4.805	144.335	57.019	-1	0	2
2.578	4.794	144.422	56.989	-1	0	2
2.574	4.782	144.512	56.958	-1	0	2
2.571	4.772	144.600	56.929	-1	0	2
2.567	4.760	144.690	56.898	-1	0	2
2.564	4.749	144.777	56.869	-1	0	2
2.560	4.738	144.867	56.838	-1	0	2
2.557	4.727	144.954	56.809	-1	0	2
2.553	4.716	145.045	56.779	-1	0	2
2.550	4.705	145.132	56.750	-1	0	2
2.546	4.694	145.219	56.721	-1	0	2
2.543	4.683	145.309	56.692	-1	0	2
2.539	4.672	145.396	56.663	-1	0	2
2.536	4.661	145.487	56.634	-1	0	2
2.532	4.650	145.574	56.605	-1	0	2
2.529	4.638	145.664	56.576	-1	0	2
2.525	4.628	145.751	56.548	-1	0	2
2.521	4.616	145.841	56.519	-1	0	2
2.518	4.605	145.929	56.492	-1	0	2
2.514	4.594	146.019	56.463	-1	0	2
2.511	4.583	146.106	56.436	-1	0	2
2.507	4.572	146.196	56.407	-1	0	2
2.504	4.561	146.284	56.380	-1	0	2
2.500	4.550	146.374	56.352	-1	0	2
2.497	4.539	146.461	56.325	-1	0	2
2.493	4.528	146.549	56.299	-1	0	2
2.490	4.517	146.636	56.272	-1	0	2
2.486	4.506	146.726	56.245	-1	0	2
2.483	4.495	146.814	56.218	-1	0	2
2.479	4.484	146.904	56.191	-1	0	2
2.476	4.473	146.991	56.165	-1	0	2
2.472	4.461	147.082	56.139	-1	0	2
2.469	4.450	147.169	56.113	-1	0	2
2.465	4.439	147.260	56.086	-1	0	2
2.462	4.428	147.347	56.061	-1	0	2
2.458	4.417	147.438	56.035	-1	0	2
2.455	4.406	147.525	56.009	-1	0	2
2.451	4.395	147.616	55.983	-1	0	2
2.448	4.384	147.703	55.958	-1	0	2
2.444	4.373	147.791	55.934	-1	0	2
2.441	4.362	147.881	55.908	-1	0	2
2.437	4.351	147.969	55.883	-1	0	2
2.434	4.340	148.059	55.858	-1	0	2
2.430	4.329	148.147	55.834	-1	0	2
2.427	4.317	148.238	55.809	-1	0	2
2.423	4.306	148.325	55.785	-1	0	2
2.420	4.295	148.416	55.760	-1	0	2
2.416	4.284	148.503	55.737	-1	0	2
2.412	4.273	148.594	55.712	-1	0	2
2.409	4.262	148.682	55.689	-1	0	2
2.405	4.251	148.773	55.665	-1	0	2
2.402	4.240	148.860	55.641	-1	0	2
2.398	4.229	148.951	55.618	-1	0	2
2.395	4.218	149.039	55.595	-1	0	2
2.391	4.206	149.130	55.571	-1	0	2
2.388	4.195	149.217	55.548	-1	0	2
2.384	4.184	149.308	55.525	-1	0	2
2.381	4.173	149.396	55.503	-1	0	2
2.377	4.162	149.487	55.480	-1	0	2
2.374	4.151	149.575	55.458	-1	0	2
2.370	4.140	149.666	55.435	-1	0	2
2.367	4.129	149.754	55.413	-1	0	2
2.363	4.118	149.845	55.391	-1	0	2
2.360	4.107	149.933	55.369	-1	0	2
2.356	4.095	150.024	55.347	-1	0	2
2.353	4.085	150.112	55.326	-1	0	2
2.349	4.074	150.200	55.305	-1	0	2
2.346	4.063	150.288	55.284	-1	0	2
2.342	4.051	150.380	55.262	-1	0	2
2.339	4.041	150.468	55.242	-1	0	2
2.335	4.030	150.556	55.221	-1	0	2
2.331	4.018	150.647	55.201	-1	0	2
2.328	4.008	150.736	55.180	-1	0	2
2.324	3.996	150.827	55.160	-1	0	2
2.321	3.985	150.916	55.140	-1	0	2
2.317	3.974	151.007	55.119	-1	0	2
2.314	3.963	151.096	55.100	-1	0	2
2.310	3.952	151.187	55.080	-1	0	2
2.307	3.941	151.276	55.060	-1	0	2
2.303	3.930	151.367	55.041	-1	0	2
2.300	3.919	151.456	55.022	-1	0	2
2.296	3.908	151.547	55.002	-1	0	2
2.292	3.897	151.636	54.983	-1	0	2
2.289	3.885	151.728	54.964	-1	0	2
2.285	3.874	151.816	54.946	-1	0	2
2.282	3.863	151.908	54.927	-1	0	2
2.278	3.852	151.997	54.908	-1	0	2
2.275	3.841	152.089	54.890	-1	0	2
2.271	3.830	152.178	54.872	-1	0	2
2.268	3.819	152.270	54.853	-1	0	2
2.264	3.808	152.359	54.836	-1	0	2
2.261	3.797	152.451	54.818	-1	0	2
2.257	3.786	152.540	54.800	-1	0	2
2.253	3.774	152.632	54.782	-1	0	2
2.250	3.764	152.718	54.766	-1	0	2
2.246	3.753	152.810	54.748	-1	0	2
2.243	3.742	152.899	54.732	-1	0	2
2.239	3.730	152.991	54.714	-1	0	2
2.236	3.720	153.081	54.698	-1	0	2
2.232	3.709	153.170	54.682	-1	0	2
2.229	3.697	153.263	54.665	-1	0	2
2.225	3.686	153.352	54.649	-1	0	2
2.222	3.675	153.445	54.632	-1	0	2
2.218	3.665	153.531	54.617	-1	0	2
2.215	3.653	153.624	54.601	-1	0	2
2.211	3.642	153.713	54.585	-1	0	2
2.207	3.631	153.806	54.569	-1	0	2
2.204	3.620	153.895	54.554	-1	0	2
2.200	3.609	153.988	54.538	-1	0	2
2.197	3.598	154.078	54.523	-1	0	2
2.193	3.587	154.170	54.508	-1	0	2
2.190	3.576	154.260	54.493	-1	0	2
2.186	3.565	154.353	54.478	-1	0	2
2.183	3.554	154.443	54.463	-1	0	2
2.179	3.542	154.536	54.448	-1	0	2
2.176	3.532	154.626	54.434	-1	0	2
2.172	3.520	154.719	54.420	-1	0	2
2.169	3.509	154.809	54.406	-1	0	2
2.165	3.498	154.899	54.392	-1	0	2
2.162	3.488	154.989	54.378	-1	0	2
2.158	3.476	155.082	54.364	-1	0	2
2.154	3.465	155.172	54.351	-1	0	2
2.151	3.454	155.266	54.337	-1	0	2
2.147	3.443	155.356	54.324	-1	0	2
2.144	3.432	155.449	54.311	-1	0	2
2.140	3.421	155.540	54.298	-1	0	2
2.137	3.410	155.633	54.285	-1	0	2
2.133	3.399	155.724	54.272	-1	0	2
2.130	3.388	155.817	54.259	-1	0	2
2.126	3.377	155.908	54.247	-1	0	2
2.123	3.366	155.999	54.235	-1	0	2
2.119	3.354	156.092	54.222	-1	0	2
2.116	3.344	156.183	54.210	-1	0	2
2.112	3.332	156.277	54.198	-1	0	2
2.108	3.321	156.368	54.187	-1	0	2
2.105	3.310	156.459	54.175	-1	0	2
2.101	3.300	156.550	54.164	-1	0	2
2.098	3.288	156.644	54.152	-1	0	2
2.094	3.277	156.735	54.141	-1	0	2
2.091	3.266	156.829	54.130	-1	0	2
2.087	3.255	156.920	54.119	-1	0	2
2.084	3.244	157.015	54.108	-1	0	2
2.080	3.233	157.106	54.098	-1	0	2
2.077	3.222	157.201	54.087	-1	0	2
2.073	3.211	157.292	54.077	-1	0	2
2.070	3.199	157.387	54.067	-1	0	2
2.066	3.189	157.478	54.057	-1	0	2
2.062	3.177	157.573	54.047	-1	0	2
2.059	3.166	157.665	54.037	-1	0	2
2.055	3.155	157.760	54.027	-1	0	2
2.052	3.144	157.851	54.018	-1	0	2
2.048	3.133	157.946	54.009	-1	0	2
2.045	3.122	158.038	53.999	-1	0	2
2.041	3.111	158.130	53.991	-1	0	2
2.038	3.100	158.222	53.982	-1	0	2
2.034	3.089	158.317	53.973	-1	0	2
2.031	3.078	158.409	53.965	-1	0	2
2.027	3.067	158.504	53.956	-1	0	2
2.024	3.056	158.597	53.948	-1	0	2
2.020	3.045	158.689	53.940	-1	0	2
2.017	3.034	158.784	53.932	-1	0	2
2.013	3.023	158.877	53.924	-1	0	2
2.010	3.011	158.972	53.916	-1	0	2
2.006	3.001	159.065	53.909	-1	0	2
2.002	2.989	159.160	53.901	-1	0	2
1.999	2.978	159.253	53.894	-1	0	2
1.995	2.967	159.349	53.887	-1	0	2
1.992	2.956	159.442	53.880	-1	0	2
1.988	2.945	159.538	53.873	-1	0	2
1.985	2.934	159.630	53.867	-1	0	2
1.981	2.923	159.727	53.860	-1	0	2
1.978	2.912	159.820	53.854	-1	0	2
1.974	2.901	159.916	53.848	-1	0	2
1.971	2.890	160.009	53.842	-1	0	2
1.967	2.878	160.105	53.836	-1	0	2
1.964	2.868	160.199	53.830	-1	0	2
1.960	2.856	160.295	53.824	-1	0	2
1.956	2.845	160.389	53.819	-1	0	2
1.953	2.834	160.485	53.814	-1	0	2
1.949	2.823	160.579	53.808	-1	0	2
1.946	2.812	160.676	53.803	-1	0	2
1.942	2.801	160.770	53.799	-1	0	2
1.939	2.790	160.867	53.794	-1	0	2
1.935	2.779	160.960	53.789	-1	0	2
1.932	2.768	161.058	53.785	-1	0	2
1.928	2.757	161.152	53.781	-1	0	2
1.925	2.745	161.249	53.777	-1	0	2
1.921	2.734	161.343	53.773	-1	0	2
1.917	2.723	161.441	53.769	-1	0	2
1.914	2.712	161.535	53.765	-1	0	2
1.911	2.701	161.629	53.762	-1	0	2
1.907	2.691	161.724	53.759	-1	0	2
1.903	2.680	161.819	53.757	-1	0	2
1.900	2.668	161.917	53.755	-1	0	2
1.896	2.657	162.013	53.753	-1	0	2
1.893	2.646	162.111	53.751	-1	0	2
1.889	2.635	162.207	53.749	-1	0	2
1.885	2.624	162.305	53.747	-1	0	2
1.882	2.613	162.401	53.746	-1	0	2
1.878	2.602	162.500	53.745	-1	0	2
1.874	2.591	162.595	53.744	-1	0	2
1.871	2.580	162.692	53.744	-1	0	2
1.867	2.569	162.789	53.745	-1	0	2
1.863	2.558	162.889	53.747	-1	0	2
1.859	2.547	162.987	53.749	-1	0	2
1.855	2.536	163.087	53.751	-1	0	2
1.849	2.528	163.178	53.783	-1	0	2
1.843	2.536	163.171	53.869	0	-1	2
1.840	2.546	163.121	53.932	1	-1	2
1.836	2.558	163.067	54.000	1	-1	2
1.833	2.569	163.015	54.066	1	-1	2
1.830	2.580	162.961	54.133	1	-1	2
1.826	2.591	162.909	54.199	1	-1	2
1.823	2.602	162.855	54.267	1	-1	2
1.820	2.613	162.803	54.333	1	-1	2
1.816	2.625	162.749	54.401	1	-1	2
1.813	2.636	162.697	54.467	1	-1	2
1.810	2.647	162.643	54.535	1	-1	2
1.807	2.658	162.590	54.601	1	-1	2
1.803	2.669	162.538	54.667	1	-1	2
1.800	2.680	162.484	54.735	1	-1	2
1.797	2.691	162.431	54.801	1	-1	2
1.793	2.702	162.377	54.870	1	-1	2
1.790	2.713	162.325	54.936	1	-1	2
1.787	2.725	162.270	55.004	1	-1	2
1.783	2.736	162.218	55.070	1	-1	2
1.780	2.747	162.163	55.139	1	-1	2
1.777	2.758	162.113	55.203	1	-1	2
1.773	2.769	162.058	55.271	1	-1	2
1.770	2.780	162.005	55.338	1	-1	2
1.767	2.791	161.950	55.406	1	-1	2
1.763	2.802	161.898	55.473	1	-1	2
1.760	2.814	161.843	55.541	1	-1	2
1.757	2.825	161.790	55.608	1	-1	2
1.754	2.836	161.735	55.677	1	-1	2
1.750	2.847	161.682	55.743	1	-1	2
1.747	2.858	161.627	55.812	1	-1	2
1.744	2.869	161.574	55.879	1	-1	2
1.740	2.881	161.519	55.948	1	-1	2
1.737	2.892	161.466	56.014	1	-1	2
1.734	2.903	161.411	56.083	1	-1	2
1.730	2.914	161.358	56.150	1	-1	2
1.727	2.925	161.302	56.219	1	-1	2
1.724	2.936	161.249	56.286	1	-1	2
1.720	2.948	161.194	56.356	1	-1	2
1.717	2.959	161.140	56.423	1	-1	2
1.714	2.970	161.085	56.492	1	-1	2
1.710	2.981	161.032	56.559	1	-1	2
1.707	2.992	160.976	56.629	1	-1	2
1.704	3.003	160.923	56.696	1	-1	2
1.701	3.014	160.871	56.761	1	-1	2
1.697	3.025	160.815	56.830	1	-1	2
1.694	3.036	160.761	56.897	1	-1	2
1.691	3.047	160.706	56.967	1	-1	2
1.688	3.058	160.652	57.034	1	-1	2
1.684	3.070	160.596	57.104	1	-1	2
1.681	3.081	160.542	57.171	1	-1	2
1.678	3.092	160.486	57.241	1	-1	2
1.674	3.103	160.432	57.308	1	-1	2
1.671	3.114	160.376	57.378	1	-1	2
1.668	3.125	160.322	57.446	1	-1	2
1.664	3.137	160.266	57.515	1	-1	2
1.661	3.148	160.212	57.583	1	-1	2
1.658	3.159	160.156	57.653	1	-1	2
1.655	3.170	160.102	57.721	1	-1	2
1.651	3.181	160.045	57.791	1	-1	2
1.648	3.192	159.991	57.859	1	-1	2
1.645	3.204	159.935	57.929	1	-1	2
1.641	3.215	159.880	57.997	1	-1	2
1.638	3.226	159.824	58.068	1	-1	2
1.635	3.237	159.769	58.136	1	-1	2
1.631	3.248	159.713	58.206	1	-1	2
1.628	3.259	159.658	58.274	1	-1	2
1.625	3.271	159.602	58.345	1	-1	2
1.622	3.282	159.547	58.413	1	-1	2
1.618	3.293	159.491	58.484	1	-1	2
1.615	3.304	159.438	58.550	1	-1	2
1.612	3.315	159.381	58.621	1	-1	2
1.609	3.326	159.326	58.689	1	-1	2
1.605	3.337	159.271	58.758	1	-1	2
1.602	3.348	159.214	58.829	1	-1	2
1.599	3.359	159.159	58.897	1	-1	2
1.595	3.371	159.102	58.969	1	-1	2
1.592	3.382	159.047	59.037	1	-1	2
1.589	3.393	158.990	59.109	1	-1	2
1.586	3.404	158.935	59.177	1	-1	2
1.582	3.415	158.878	59.249	1	-1	2
1.579	3.426	158.822	59.318	1	-1	2
1.576	3.438	158.765	59.389	1	-1	2
1.572	3.448	158.710	59.458	1	-1	2
1.569	3.460	158.652	59.530	1	-1	2
1.566	3.471	158.597	59.599	1	-1	2
1.562	3.482	158.540	59.671	1	-1	2
1.559	3.493	158.484	59.740	1	-1	2
1.556	3.504	158.427	59.812	1	-1	2
1.553	3.515	158.371	59.881	1	-1	2
1.549	3.527	158.313	59.953	1	-1	2
1.546	3.538	158.258	60.023	1	-1	2
1.543	3.549	158.200	60.095	1	-1	2
1.539	3.560	158.144	60.165	1	-1	2
1.536	3.571	158.086	60.237	1	-1	2
1.533	3.582	158.030	60.307	1	-1	2
1.530	3.594	157.973	60.379	1	-1	2
1.526	3.605	157.917	60.449	1	-1	2
1.523	3.616	157.861	60.519	1	-1	2
1.520	3.627	157.804	60.589	1	-1	2
1.516	3.638	157.746	60.662	1	-1	2
1.513	3.649	157.690	60.732	1	-1	2
1.510	3.660	157.634	60.803	1	-1	2
1.507	3.671	157.576	60.875	1	-1	2
1.503	3.682	157.520	60.946	1	-1	2
1.500	3.694	157.461	61.019	1	-1	2
1.497	3.705	157.405	61.089	1	-1	2
1.493	3.716	157.347	61.162	1	-1	2
1.490	3.727	157.290	61.233	1	-1	2
1.487	3.738	157.232	61.306	1	-1	2
1.484	3.749	157.175	61.377	1	-1	2
1.480	3.761	157.116	61.451	1	-1	2
1.477	3.772	157.060	61.522	1	-1	2
1.474	3.783	157.001	61.595	1	-1	2
1.470	3.794	156.944	61.666	1	-1	2
1.467	3.805	156.886	61.740	1	-1	2
1.464	3.816	156.829	61.811	1	-1	2
1.460	3.828	156.770	61.885	1	-1	2
1.457	3.839	156.713	61.956	1	-1	2
1.454	3.850	156.654	62.030	1	-1	2
1.451	3.861	156.597	62.102	1	-1	2
1.447	3.872	156.538	62.176	1	-1	2
1.444	3.883	156.481	62.248	1	-1	2
1.441	3.895	156.421	62.322	1	-1	2
1.437	3.906	156.364	62.394	1	-1	2
1.434	3.917	156.305	62.468	1	-1	2
1.431	3.928	156.250	62.538	1	-1	2
1.428	3.939	156.190	62.612	1	-1	2
1.424	3.950	156.133	62.684	1	-1	2
1.421	3.961	156.073	62.759	1	-1	2
1.418	3.972	156.016	62.831	1	-1	2
1.414	3.984	155.956	62.906	1	-1	2
1.411	3.995	155.899	62.979	1	-1	2
1.408	4.005	155.841	63.051	1	-1	2
1.404	4.017	155.781	63.126	1	-1	2
1.401	4.028	155.724	63.199	1	-1	2
1.398	4.039	155.664	63.274	1	-1	2
1.395	4.050	155.606	63.347	1	-1	2
1.391	4.061	155.546	63.422	1	-1	2
1.388	4.072	155.488	63.495	1	-1	2
1.385	4.084	155.428	63.571	1	-1	2
1.381	4.095	155.370	63.644	1	-1	2
1.378	4.106	155.310	63.720	1	-1	2
1.375	4.117	155.251	63.793	1	-1	2
1.371	4.128	155.191	63.869	1	-1	2
1.368	4.139	155.133	63.942	1	-1	2
1.365	4.151	155.073	64.018	1	-1	2
1.362	4.162	155.014	64.092	1	-1	2
1.358	4.173	154.954	64.168	1	-1	2
1.355	4.184	154.895	64.242	1	-1	2
1.352	4.195	154.837	64.316	1	-1	2
1.348	4.206	154.778	64.390	1	-1	2
1.345	4.217	154.718	64.467	1	-1	2
1.342	4.228	154.659	64.541	1	-1	2
1.338	4.240	154.598	64.617	1	-1	2
1.335	4.251	154.540	64.692	1	-1	2
1.332	4.262	154.479	64.769	1	-1	2
1.329	4.273	154.420	64.843	1	-1	2
1.325	4.284	154.359	64.920	1	-1	2
1.322	4.295	154.300	64.995	1	-1	2
1.319	4.307	154.239	65.072	1	-1	2
1.315	4.318	154.180	65.147	1	-1	2
1.312	4.329	154.121	65.222	1	-1	2
1.309	4.340	154.060	65.300	1	-1	2
1.306	4.351	154.002	65.372	1	-1	2
1.302	4.362	153.941	65.450	1	-1	2
1.299	4.373	153.881	65.525	1	-1	2
1.296	4.384	153.820	65.603	1	-1	2
1.292	4.395	153.760	65.679	1	-1	2
1.289	4.407	153.698	65.757	1	-1	2
1.286	4.418	153.638	65.832	1	-1	2
1.282	4.429	153.577	65.911	1	-1	2
1.279	4.440	153.517	65.987	1	-1	2
1.276	4.451	153.455	66.065	1	-1	2
1.273	4.462	153.395	66.141	1	-1	2
1.269	4.474	153.333	66.220	1	-1	2
1.266	4.485	153.272	66.296	1	-1	2
1.263	4.496	153.210	66.375	1	-1	2
1.259	4.507	153.150	66.451	1	-1	2
1.256	4.518	153.089	66.527	1	-1	2
1.253	4.529	153.027	66.602	1	-1	2
1.250	4.540	152.963	66.679	1	-1	2
1.247	4.552	152.901	66.755	1	-1	2
1.244	4.563	152.837	66.833	1	-1	2
1.241	4.574	152.775	66.908	1	-1	2
1.238	4.585	152.711	66.986	1	-1	2
1.235	4.596	152.649	67.057	1	-1	2
1.232	4.608	152.580	67.131	1	-1	2
1.230	4.619	152.514	67.203	1	-1	2
1.228	4.631	152.445	67.277	1	-1	2
1.226	4.642	152.379	67.343	1	-1	2
1.225	4.654	152.298	67.402	1	-1	2
1.225	4.665	152.221	67.460	1	-1	2
1.225	4.676	152.141	67.504	1	-1	2
1.227	4.688	152.050	67.543	1	0	2
1.229	4.699	151.963	67.580	1	0	2
1.233	4.710	151.870	67.600	1	0	2
1.237	4.721	151.776	67.618	1	0	2
1.242	4.732	151.682	67.624	1	0	2
1.248	4.741	151.586	67.617	1	0	2
1.254	4.751	151.488	67.611	1	0	2
1.261	4.760	151.396	67.588	1	0	2
1.269	4.768	151.297	67.563	1	0	2
1.277	4.777	151.202	67.539	1	0	2
1.286	4.784	151.111	67.496	1	0	2
1.295	4.791	151.021	67.452	1	1	2
1.305	4.798	150.928	67.407	1	1	2
1.314	4.805	150.838	67.363	1	0	2
1.323	4.812	150.744	67.318	1	1	2
1.333	4.817	150.665	67.257	1	1	2
1.344	4.822	150.581	67.191	1	1	2
1.354	4.826	150.500	67.127	1	1	2
1.365	4.831	150.416	67.061	1	1	2
1.376	4.836	150.334	66.997	1	1	2
1.386	4.841	150.250	66.931	1	1	2
1.397	4.844	150.177	66.860	1	1	2
1.408	4.848	150.101	66.781	1	1	2
1.419	4.851	150.027	66.705	1	1	2
1.431	4.854	149.951	66.627	1	1	2
1.442	4.857	149.877	66.551	1	1	2
1.453	4.861	149.801	66.473	1	1	2
1.464	4.864	149.727	66.397	1	1	2
1.475	4.866	149.661	66.317	1	1	2
1.487	4.868	149.592	66.229	1	1	2
1.498	4.870	149.526	66.143	1	1	2
1.510	4.871	149.458	66.055	1	1	2
1.521	4.873	149.391	65.970	1	1	2
1.533	4.875	149.322	65.882	1	1	2
1.544	4.877	149.256	65.797	1	1	2
1.555	4.879	149.190	65.712	1	1	2
1.567	4.880	149.125	65.624	1	1	2
1.578	4.882	149.058	65.538	1	1	2
1.589	4.884	148.987	65.460	1	1	2
1.599	4.890	148.903	65.411	1	1	2
1.599	4.901	148.829	65.462	1	-1	2
1.599	4.913	148.749	65.522	1	-1	2
1.599	4.924	148.673	65.580	1	-1	2
1.598	4.936	148.595	65.639	1	-1	2
1.598	4.947	148.518	65.697	1	-1	2
1.598	4.959	148.438	65.758	1	-1	2
1.598	4.970	148.363	65.814	1	-1	2
1.598	4.982	148.283	65.875	1	-1	2
1.598	4.993	148.206	65.934	1	-1	2
1.598	5.005	148.125	65.995	1	-1	2
1.598	5.016	148.051	66.051	1	-1	2
1.597	5.028	147.970	66.112	1	-1	2
1.597	5.040	147.893	66.172	1	-1	2
1.597	5.051	147.813	66.233	1	-1	2
1.597	5.063	147.735	66.292	1	-1	2
1.597	5.075	147.655	66.354	1	-1	2
1.597	5.086	147.577	66.413	1	-1	2
1.597	5.098	147.496	66.475	1	-1	2
1.597	5.109	147.419	66.535	1	-1	2
1.587	5.111	147.453	66.620	0	-1	2
1.575	5.111	147.509	66.717	-1	-1	2
1.564	5.111	147.563	66.810	-1	-1	2
1.552	5.111	147.619	66.906	-1	-1	2
1.541	5.111	147.673	67.000	-1	-1	2
1.529	5.111	147.729	67.096	-1	-1	2
1.517	5.111	147.783	67.190	-1	-1	2
1.506	5.110	147.839	67.286	-1	-1	2
1.494	5.110	147.892	67.380	-1	-1	2
1.482	5.110	147.948	67.477	-1	-1	2
1.471	5.110	148.001	67.570	-1	-1	2
1.459	5.110	148.057	67.667	-1	-1	2
1.448	5.110	148.110	67.761	-1	-1	2
1.436	5.110	148.165	67.858	-1	-1	2
1.424	5.110	148.218	67.952	-1	-1	2
1.413	5.110	148.273	68.049	-1	-1	2
1.401	5.110	148.326	68.143	-1	-1	2
1.389	5.110	148.380	68.240	-1	-1	2
1.378	5.110	148.433	68.334	-1	-1	2
1.366	5.110	148.487	68.431	-1	-1	2
1.355	5.110	148.540	68.525	-1	-1	2
1.343	5.109	148.594	68.623	-1	-1	2
1.331	5.109	148.646	68.717	-1	-1	2
1.319	5.109	148.700	68.814	-1	-1	2
1.308	5.109	148.752	68.909	-1	-1	2
1.296	5.109	148.806	69.006	-1	-1	2
1.285	5.109	148.858	69.101	-1	-1	2
1.273	5.109	148.911	69.198	-1	-1	2
1.261	5.109	148.963	69.293	-1	-1	2
1.250	5.109	149.014	69.387	-1	-1	2
1.238	5.109	149.068	69.485	-1	-1	2
1.227	5.109	149.119	69.580	-1	-1	2
1.215	5.109	149.172	69.678	-1	-1	2
1.203	5.109	149.223	69.772	-1	-1	2
1.192	5.109	149.276	69.870	-1	-1	2
1.180	5.109	149.327	69.965	-1	-1	2
1.168	5.108	149.380	70.063	-1	-1	2
1.157	5.108	149.430	70.158	-1	-1	2
1.145	5.108	149.483	70.257	-1	-1	2
1.134	5.108	149.533	70.352	-1	-1	2
1.122	5.108	149.585	70.450	-1	-1	2
1.110	5.108	149.636	70.545	-1	-1	2
1.099	5.108	149.688	70.644	-1	-1	2
1.087	5.108	149.738	70.739	-1	-1	2
1.075	5.108	149.789	70.838	-1	-1	2
1.064	5.108	149.839	70.933	-1	-1	2
1.052	5.108	149.891	71.032	-1	-1	2
1.041	5.108	149.941	71.127	-1	-1	2
1.029	5.108	149.992	71.226	-1	-1	2
1.017	5.108	150.041	71.321	-1	-1	2
1.005	5.107	150.092	71.420	-1	-1	2
0.994	5.107	150.142	71.516	-1	-1	2
0.982	5.107	150.193	71.615	-1	-1	2
0.971	5.107	150.242	71.711	-1	-1	2
0.959	5.107	150.292	71.810	-1	-1	2
0.948	5.107	150.341	71.906	-1	-1	2
0.936	5.107	150.392	72.005	-1	-1	2
0.924	5.107	150.440	72.101	-1	-1	2
0.912	5.107	150.491	72.200	-1	-1	2
0.901	5.107	150.539	72.296	-1	-1	2
0.890	5.107	150.587	72.392	-1	-1	2
0.878	5.107	150.637	72.492	-1	-1	2
0.866	5.107	150.685	72.588	-1	-1	2
0.854	5.107	150.735	72.688	-1	-1	2
0.843	5.106	150.783	72.784	-1	-1	2
0.831	5.106	150.832	72.884	-1	-1	2
0.820	5.106	150.880	72.980	-1	-1	2
0.808	5.106	150.929	73.080	-1	-1	2
0.797	5.106	150.975	73.173	-1	-1	2
0.785	5.106	151.024	73.273	-1	-1	2
0.774	5.106	151.072	73.370	-1	-1	2
0.762	5.106	151.120	73.470	-1	-1	2
0.750	5.106	151.168	73.567	-1	-1	2
0.738	5.106	151.216	73.667	-1	-1	2
0.727	5.106	151.263	73.764	-1	-1	2
0.715	5.106	151.311	73.864	-1	-1	2
0.704	5.106	151.358	73.961	-1	-1	2
0.692	5.106	151.406	74.061	-1	-1	2
0.680	5.105	151.453	74.158	-1	-1	2
0.669	5.105	151.501	74.259	-1	-1	2
0.657	5.105	151.547	74.356	-1	-1	2
0.645	5.105	151.595	74.457	-1	-1	2
0.634	5.105	151.641	74.554	-1	-1	2
0.622	5.105	151.688	74.655	-1	-1	2
0.611	5.105	151.734	74.752	-1	-1	2
0.599	5.105	151.781	74.853	-1	-1	2
0.587	5.105	151.827	74.950	-1	-1	2
0.576	5.105	151.874	75.051	-1	-1	2
0.564	5.105	151.919	75.149	-1	-1	2
0.553	5.105	151.965	75.247	-1	-1	2
0.541	5.105	152.011	75.348	-1	-1	2
0.529	5.104	152.056	75.445	-1	-1	2
0.518	5.104	152.103	75.547	-1	-1	2
0.506	5.104	152.148	75.645	-1	-1	2
0.494	5.104	152.194	75.746	-1	-1	2
0.483	5.104	152.237	75.841	0	-1	2
0.471	5.104	152.283	75.942	-1	-1	2
0.460	5.104	152.328	76.040	-1	-1	2
0.448	5.104	152.374	76.142	-1	-1	2
0.437	5.104	152.418	76.240	-1	-1	2
0.425	5.104	152.464	76.342	-1	-1	2
0.413	5.104	152.508	76.440	-1	-1	2
0.402	5.104	152.553	76.542	-1	-1	2
0.390	5.103	152.597	76.640	0	-1	2
0.378	5.103	152.643	76.742	-1	-1	2
0.367	5.103	152.686	76.841	0	-1	2
0.355	5.103	152.731	76.943	-1	-1	2
0.344	5.103	152.775	77.042	0	-1	2
0.332	5.103	152.820	77.144	-1	-1	2
0.320	5.103	152.863	77.243	0	-1	2
0.308	5.103	152.907	77.345	-1	-1	2
0.297	5.103	152.950	77.444	0	-1	2
0.285	5.103	152.995	77.547	-1	-1	2
0.274	5.103	153.038	77.646	0	-1	2
0.262	5.102	153.082	77.748	-1	-1	2
0.250	5.102	153.124	77.847	0	-1	2
0.239	5.102	153.168	77.950	0	-1	2
0.228	5.102	153.209	78.046	0	-1	2
0.216	5.102	153.253	78.149	0	-1	2
0.204	5.102	153.295	78.248	0	-1	2
0.193	5.102	153.337	78.347	0	-1	2
0.181	5.102	153.380	78.450	0	-1	2
0.170	5.102	153.422	78.550	0	-1	2
0.158	5.102	153.465	78.653	0	-1	2
