x	y	theta1	theta2	steps1	steps2	interval
0.133	3.301	137.157	-138.155	2	-4	11
0.133	3.301	137.157	-138.155	0	0	0
0.143	3.325	137.050	-137.952	1	-2	5
0.154	3.349	136.943	-137.749	1	-2	5
0.154	3.349	136.943	-137.749	0	0	0
0.165	3.374	136.830	-137.541	1	-2	5
0.176	3.399	136.716	-137.332	1	-2	5
0.176	3.399	136.716	-137.332	0	0	0
0.187	3.423	136.601	-137.125	1	-2	5
0.198	3.448	136.486	-136.917	1	-2	5
0.198	3.448	136.486	-136.917	0	0	0
0.207	3.467	136.392	-136.753	1	-2	5
0.216	3.487	136.299	-136.589	1	-2	5
0.225	3.506	136.206	-136.425	1	-2	5
0.234	3.525	136.113	-136.260	1	-2	5
0.243	3.545	136.020	-136.096	1	-2	5
0.243	3.545	136.020	-136.096	0	0	0
0.254	3.566	135.915	-135.912	1	-2	5
0.264	3.588	135.809	-135.727	1	-2	5
0.274	3.610	135.704	-135.542	1	-2	5
0.274	3.610	135.704	-135.542	0	0	0
0.296	3.641	135.476	-135.252	3	-3	8
0.296	3.641	135.476	-135.252	0	0	0
0.298	3.692	135.450	-134.880	0	-4	11
0.294	3.743	135.485	-134.526	0	-4	11
0.294	3.743	135.485	-134.526	0	0	0
0.294	3.788	135.477	-134.201	0	-4	11
0.300	3.833	135.410	-133.861	1	-4	11
0.311	3.876	135.286	-133.512	1	-4	11
0.328	3.918	135.110	-133.160	2	-4	11
0.349	3.958	134.884	-132.811	3	-4	11
0.349	3.958	134.884	-132.811	0	0	0
0.373	3.990	134.643	-132.510	3	-3	8
0.399	4.020	134.384	-132.214	3	-3	8
0.426	4.049	134.110	-131.924	3	-3	8
0.455	4.076	133.820	-131.641	3	-3	8
0.486	4.102	133.517	-131.366	3	-3	8
0.518	4.125	133.202	-131.101	4	-3	11
0.520	4.120	133.183	-131.132	0	0	0
0.528	4.157	133.099	-130.838	1	-3	8
0.537	4.194	132.996	-130.541	1	-3	8
0.548	4.230	132.874	-130.241	1	-3	8
0.562	4.266	132.734	-129.940	2	-3	8
0.577	4.301	132.577	-129.639	2	-3	8
0.594	4.335	132.404	-129.338	2	-3	8
0.613	4.368	132.214	-129.039	2	-3	8
0.633	4.400	132.009	-128.741	2	-3	8
0.655	4.431	131.791	-128.446	2	-3	8
0.655	4.431	131.791	-128.446	0	0	0
0.677	4.471	131.568	-128.088	3	-4	11
0.677	4.471	131.568	-128.088	0	0	0
0.690	4.490	131.438	-127.909	1	-2	5
0.704	4.509	131.308	-127.731	1	-2	5
