x	y
5.115	1.990
5.115	1.990
5.115	1.989
5.115	1.988
5.115	1.988
5.115	1.987
5.115	1.987
5.115	1.986
5.115	1.986
5.115	1.985
5.115	1.985
5.114	1.984
5.114	1.983
5.114	1.983
5.114	1.982
5.114	1.982
5.114	1.981
5.114	1.981
5.114	1.980
5.114	1.979
5.114	1.979
5.114	1.978
5.114	1.978
5.114	1.977
5.114	1.977
5.113	1.976
5.113	1.976
5.113	1.975
5.113	1.974
5.113	1.974
5.113	1.973
5.113	1.973
5.113	1.972
5.113	1.972
5.113	1.971
5.113	1.970
5.113	1.970
5.113	1.969
5.113	1.969
5.112	1.968
5.112	1.968
5.112	1.967
5.112	1.966
5.112	1.966
5.112	1.965
5.112	1.965
5.112	1.964
5.112	1.964
5.112	1.963
5.112	1.963
5.112	1.962
5.112	1.961
5.112	1.961
5.111	1.960
5.111	1.960
5.111	1.959
5.111	1.959
5.111	1.958
5.111	1.957
5.111	1.957
5.111	1.956
5.111	1.956
5.111	1.955
5.111	1.955
5.111	1.954
5.111	1.954
5.111	1.954
5.111	1.953
5.110	1.952
5.110	1.952
5.110	1.951
5.110	1.951
5.110	1.950
5.110	1.950
5.110	1.949
5.110	1.948
5.110	1.948
5.110	1.947
5.110	1.947
5.110	1.946
5.110	1.946
5.110	1.945
5.110	1.944
5.110	1.944
5.110	1.943
5.110	1.943
5.110	1.942
5.109	1.942
5.109	1.941
5.109	1.941
5.109	1.940
5.109	1.939
5.109	1.939
5.109	1.938
5.109	1.938
5.109	1.937
5.109	1.937
5.109	1.936
5.109	1.935
5.109	1.935
5.109	1.934
5.109	1.934
5.109	1.933
5.109	1.933
5.109	1.932
5.108	1.931
5.108	1.931
5.108	1.930
5.108	1.930
5.108	1.929
5.108	1.929
5.108	1.928
5.108	1.928
5.108	1.927
5.108	1.926
5.108	1.926
5.108	1.925
5.108	1.925
5.108	1.924
5.108	1.924
5.108	1.923
5.108	1.922
5.108	1.922
5.108	1.921
5.107	1.921
5.107	1.920
5.107	1.920
5.107	1.919
5.107	1.918
5.107	1.918
5.107	1.917
5.107	1.917
5.107	1.916
5.107	1.916
5.107	1.915
5.107	1.915
5.107	1.914
5.107	1.913
5.107	1.913
5.107	1.912
5.107	1.912
5.107	1.911
5.106	1.911
5.106	1.910
5.106	1.910
5.106	1.909
5.106	1.909
5.106	1.908
5.106	1.908
5.106	1.907
5.106	1.907
5.106	1.906
5.106	1.905
5.106	1.905
5.106	1.904
5.106	1.904
5.106	1.903
5.106	1.903
5.106	1.902
5.106	1.901
5.106	1.901
5.106	1.900
5.106	1.900
5.106	1.899
5.106	1.899
5.106	1.898
5.106	1.897
5.106	1.897
5.106	1.896
5.106	1.896
5.105	1.895
5.105	1.895
5.105	1.894
5.105	1.893
5.105	1.893
5.105	1.892
5.105	1.892
5.105	1.891
5.105	1.891
5.105	1.890
5.105	1.889
5.105	1.889
5.105	1.888
5.105	1.888
5.105	1.887
5.105	1.887
5.105	1.886
5.105	1.885
5.105	1.885
5.105	1.884
5.105	1.884
5.105	1.883
5.105	1.883
5.105	1.882
5.105	1.881
5.105	1.881
5.105	1.880
5.105	1.880
5.104	1.879
5.104	1.879
5.104	1.878
5.104	1.877
5.104	1.877
5.104	1.876
5.104	1.876
5.104	1.875
5.104	1.875
5.104	1.874
5.104	1.873
5.104	1.873
5.104	1.872
5.104	1.872
5.104	1.871
5.104	1.871
5.104	1.870
5.104	1.869
5.104	1.869
5.104	1.868
5.104	1.868
5.104	1.867
5.104	1.867
5.104	1.866
5.104	1.865
5.104	1.865
5.104	1.865
5.104	1.864
5.104	1.864
5.104	1.863
5.104	1.863
5.103	1.862
5.103	1.861
5.103	1.861
5.103	1.860
5.103	1.860
5.103	1.859
5.103	1.859
5.103	1.858
5.103	1.857
5.103	1.857
5.103	1.856
5.103	1.856
5.103	1.855
5.103	1.855
5.103	1.854
5.103	1.853
5.103	1.853
5.103	1.852
5.103	1.852
5.103	1.851
5.103	1.851
5.103	1.850
5.103	1.849
5.103	1.849
5.103	1.848
5.103	1.848
5.103	1.847
5.103	1.847
5.103	1.846
5.103	1.846
5.103	1.845
5.103	1.844
5.103	1.844
5.103	1.843
5.103	1.843
5.103	1.842
5.103	1.842
5.103	1.841
5.103	1.840
5.103	1.840
5.103	1.839
5.103	1.839
5.103	1.838
5.103	1.838
5.103	1.837
5.103	1.836
5.103	1.836
5.103	1.835
5.103	1.835
5.103	1.834
5.103	1.834
5.103	1.833
5.103	1.832
5.103	1.832
5.103	1.831
5.103	1.831
5.102	1.830
5.102	1.830
5.102	1.829
5.102	1.828
5.102	1.828
5.102	1.827
5.102	1.827
5.102	1.826
5.102	1.826
5.102	1.825
5.102	1.824
5.102	1.824
5.102	1.823
5.102	1.823
5.102	1.822
5.102	1.822
5.102	1.821
5.102	1.820
5.102	1.820
5.102	1.819
5.102	1.819
5.102	1.818
5.102	1.818
5.102	1.817
5.102	1.816
5.102	1.816
5.102	1.815
5.102	1.815
5.102	1.814
5.102	1.814
5.102	1.813
5.102	1.812
5.102	1.812
5.102	1.811
5.102	1.811
5.102	1.810
5.102	1.810
5.102	1.809
5.102	1.808
5.102	1.808
5.102	1.807
5.102	1.807
5.102	1.806
5.102	1.806
5.102	1.805
5.102	1.804
5.102	1.804
5.102	1.803
5.102	1.803
5.102	1.803
5.102	1.802
5.102	1.802
5.102	1.801
5.102	1.800
5.102	1.800
5.102	1.799
5.102	1.799
5.102	1.798
5.102	1.798
5.102	1.797
5.102	1.796
5.102	1.796
5.102	1.795
5.102	1.795
5.102	1.794
5.102	1.794
5.102	1.793
5.102	1.792
5.102	1.792
5.102	1.791
5.102	1.791
5.102	1.790
5.102	1.790
5.102	1.789
5.102	1.788
5.102	1.788
5.102	1.787
5.102	1.787
5.102	1.786
5.102	1.786
5.102	1.785
5.102	1.784
5.102	1.784
5.102	1.783
5.102	1.783
5.102	1.782
5.102	1.782
5.102	1.781
5.102	1.780
5.102	1.780
5.102	1.779
5.102	1.779
5.102	1.778
5.102	1.778
5.102	1.777
5.102	1.776
5.102	1.776
5.103	1.775
5.103	1.775
5.103	1.774
5.103	1.774
5.103	1.773
5.103	1.772
5.103	1.772
5.103	1.771
5.103	1.771
5.103	1.770
5.103	1.770
5.103	1.769
5.103	1.769
5.103	1.768
5.103	1.767
5.103	1.767
5.103	1.766
5.103	1.766
5.103	1.765
5.103	1.765
5.103	1.764
5.103	1.763
5.103	1.763
5.103	1.762
5.103	1.762
5.103	1.761
5.103	1.761
5.103	1.760
5.103	1.759
5.103	1.759
5.103	1.758
5.103	1.758
5.103	1.758
5.103	1.757
5.103	1.757
5.103	1.756
5.103	1.755
5.103	1.755
5.104	1.754
5.104	1.754
5.104	1.753
5.104	1.753
5.104	1.752
5.104	1.751
5.104	1.751
5.104	1.750
5.104	1.750
5.104	1.749
5.104	1.749
5.104	1.748
5.104	1.747
5.105	1.747
5.105	1.746
5.105	1.746
5.105	1.745
5.105	1.745
5.105	1.744
5.105	1.743
5.105	1.743
5.105	1.742
5.105	1.742
5.105	1.741
5.105	1.741
5.105	1.740
5.105	1.739
5.106	1.739
5.106	1.738
5.106	1.738
5.106	1.737
5.106	1.737
5.106	1.736
5.106	1.735
5.106	1.735
5.106	1.734
5.106	1.734
5.106	1.733
5.106	1.733
5.106	1.732
5.106	1.731
5.107	1.731
5.107	1.730
5.107	1.730
5.107	1.729
5.107	1.729
5.107	1.728
5.107	1.727
5.107	1.727
5.107	1.726
5.107	1.726
5.107	1.725
5.107	1.725
5.107	1.724
5.107	1.723
5.108	1.723
5.108	1.722
5.108	1.722
5.108	1.721
5.108	1.721
5.108	1.720
5.108	1.719
5.108	1.719
5.108	1.718
5.108	1.718
5.108	1.717
5.108	1.717
5.108	1.717
5.108	1.716
5.109	1.716
5.109	1.715
5.109	1.714
5.109	1.714
5.109	1.713
5.109	1.713
5.109	1.712
5.109	1.712
5.109	1.711
5.110	1.711
5.110	1.710
5.110	1.709
5.110	1.709
5.110	1.708
5.110	1.708
5.110	1.707
5.110	1.707
5.111	1.706
5.111	1.706
5.111	1.705
5.111	1.704
5.111	1.704
5.111	1.703
5.111	1.703
5.111	1.702
5.111	1.702
5.112	1.701
5.112	1.701
5.112	1.700
5.112	1.699
5.112	1.699
5.112	1.698
5.112	1.698
5.112	1.697
5.112	1.697
5.113	1.696
5.113	1.696
5.113	1.695
5.113	1.694
5.113	1.694
5.113	1.693
5.113	1.693
5.113	1.692
5.113	1.692
5.114	1.691
5.114	1.691
5.114	1.690
5.114	1.689
5.114	1.689
5.114	1.688
5.114	1.688
5.114	1.687
5.114	1.687
5.115	1.686
5.115	1.686
5.115	1.685
5.115	1.684
5.115	1.684
5.115	1.683
5.115	1.683
5.115	1.682
5.116	1.682
5.116	1.681
5.116	1.681
5.116	1.680
5.116	1.679
5.116	1.679
5.116	1.678
5.116	1.678
5.116	1.677
5.117	1.677
5.117	1.676
5.117	1.675
5.117	1.675
5.117	1.674
5.117	1.674
5.117	1.673
5.117	1.673
5.117	1.672
5.118	1.672
5.118	1.671
5.118	1.670
5.118	1.670
5.118	1.669
5.118	1.669
5.118	1.668
5.118	1.668
5.118	1.667
5.119	1.667
5.119	1.666
5.119	1.665
5.119	1.665
5.119	1.665
5.119	1.664
5.119	1.664
5.119	1.663
5.120	1.663
5.120	1.662
5.120	1.662
5.120	1.661
5.120	1.661
5.120	1.660
5.121	1.660
5.121	1.659
5.121	1.658
5.121	1.658
5.121	1.657
5.121	1.657
5.122	1.656
5.122	1.656
5.122	1.655
5.122	1.655
5.122	1.654
5.122	1.654
5.123	1.653
5.123	1.652
5.123	1.652
5.123	1.651
5.123	1.651
5.123	1.650
5.124	1.650
5.124	1.649
5.124	1.649
5.124	1.648
5.124	1.648
5.124	1.647
5.125	1.646
5.125	1.646
5.125	1.645
5.125	1.645
5.125	1.644
5.125	1.644
5.126	1.643
5.126	1.643
5.126	1.642
5.126	1.642
5.126	1.641
5.126	1.640
5.127	1.640
5.127	1.639
5.127	1.639
5.127	1.638
5.127	1.638
5.127	1.637
5.128	1.637
5.128	1.636
5.128	1.636
5.128	1.635
5.128	1.635
5.128	1.634
5.129	1.633
5.129	1.633
5.129	1.632
5.129	1.632
5.129	1.631
5.129	1.631
5.130	1.630
5.130	1.630
5.130	1.629
5.130	1.629
5.130	1.628
5.130	1.627
5.131	1.627
5.131	1.626
5.131	1.626
5.131	1.625
5.131	1.625
5.131	1.624
5.131	1.624
5.132	1.623
5.132	1.623
5.132	1.622
5.132	1.621
5.132	1.621
5.132	1.620
5.133	1.620
5.133	1.619
5.133	1.619
5.133	1.618
5.133	1.618
5.133	1.617
5.134	1.617
5.134	1.616
5.134	1.615
5.134	1.615
5.134	1.614
5.134	1.614
5.135	1.613
5.135	1.613
5.135	1.612
5.135	1.612
5.135	1.611
5.135	1.611
5.136	1.610
5.136	1.610
5.136	1.609
5.136	1.608
5.136	1.608
5.136	1.607
5.137	1.607
5.137	1.606
5.137	1.606
5.137	1.605
5.137	1.605
5.137	1.604
5.138	1.604
5.138	1.603
5.138	1.602
5.138	1.602
5.138	1.601
5.138	1.601
5.139	1.600
5.139	1.600
5.139	1.599
5.139	1.599
5.139	1.598
5.139	1.598
5.140	1.597
5.140	1.596
5.140	1.596
5.140	1.595
5.140	1.595
5.140	1.594
5.141	1.594
5.141	1.593
5.141	1.593
5.141	1.592
5.141	1.592
5.141	1.591
5.142	1.590
5.142	1.590
5.142	1.589
5.142	1.589
5.142	1.588
5.142	1.588
5.143	1.587
5.143	1.587
5.143	1.586
5.143	1.586
5.143	1.585
5.143	1.585
5.144	1.584
5.144	1.583
5.144	1.583
5.144	1.582
5.144	1.582
5.144	1.581
5.145	1.581
5.145	1.580
5.145	1.580
5.145	1.579
5.145	1.579
5.145	1.578
5.146	1.577
5.146	1.577
5.146	1.576
5.146	1.576
5.146	1.575
5.146	1.575
5.147	1.574
5.147	1.574
5.147	1.573
5.147	1.573
5.147	1.572
5.147	1.571
5.148	1.571
5.148	1.570
5.148	1.570
5.148	1.569
5.148	1.569
5.148	1.568
5.149	1.568
5.149	1.567
5.149	1.567
5.149	1.567
5.149	1.566
5.149	1.566
5.150	1.565
5.150	1.565
5.150	1.564
5.150	1.563
5.150	1.563
5.151	1.562
5.151	1.562
5.151	1.561
5.151	1.561
5.152	1.560
5.152	1.560
5.152	1.559
5.152	1.559
5.153	1.558
5.153	1.558
5.153	1.557
5.153	1.557
5.153	1.556
5.154	1.556
5.154	1.555
5.154	1.555
5.154	1.554
5.155	1.554
5.155	1.553
5.155	1.553
5.155	1.552
5.156	1.552
5.156	1.551
5.156	1.551
5.156	1.550
5.156	1.549
5.157	1.549
5.157	1.548
5.157	1.548
5.157	1.547
5.158	1.547
5.158	1.546
5.158	1.546
5.158	1.545
5.159	1.545
5.159	1.544
5.159	1.544
5.159	1.543
5.159	1.543
5.160	1.542
5.160	1.542
5.160	1.541
5.160	1.541
5.161	1.540
5.161	1.540
5.161	1.539
5.161	1.539
5.162	1.538
5.162	1.538
5.162	1.537
5.162	1.536
5.162	1.536
5.163	1.535
5.163	1.535
5.163	1.534
5.163	1.534
5.164	1.533
5.164	1.533
5.164	1.532
5.164	1.532
5.165	1.531
5.165	1.531
5.165	1.530
5.165	1.530
5.165	1.529
5.166	1.529
5.166	1.528
5.166	1.528
5.166	1.527
5.167	1.527
5.167	1.526
5.167	1.526
5.167	1.525
5.168	1.525
5.168	1.524
5.168	1.524
5.168	1.523
5.168	1.522
5.169	1.522
5.169	1.521
5.169	1.521
5.169	1.520
5.170	1.520
5.170	1.519
5.170	1.519
5.170	1.518
5.171	1.518
5.171	1.517
5.171	1.517
5.171	1.516
5.171	1.516
5.172	1.515
5.172	1.515
5.172	1.514
5.172	1.514
5.173	1.513
5.173	1.513
5.173	1.512
5.173	1.512
5.174	1.511
5.174	1.511
5.174	1.510
5.174	1.510
5.175	1.509
5.175	1.508
5.175	1.508
5.175	1.507
5.175	1.507
5.176	1.506
5.176	1.506
5.176	1.505
5.176	1.505
5.177	1.504
5.177	1.504
5.177	1.503
5.177	1.503
5.178	1.502
5.178	1.502
5.178	1.501
5.178	1.501
5.178	1.500
5.179	1.500
5.179	1.499
5.179	1.499
5.179	1.498
5.180	1.498
5.180	1.497
5.180	1.497
5.180	1.496
5.181	1.496
5.181	1.495
5.181	1.494
5.181	1.494
5.181	1.493
5.182	1.493
5.182	1.492
5.182	1.492
5.182	1.491
5.183	1.491
5.183	1.490
5.183	1.490
5.183	1.489
5.184	1.489
5.184	1.488
5.184	1.488
5.184	1.487
5.184	1.487
5.185	1.486
5.185	1.486
5.185	1.485
5.185	1.485
5.186	1.484
5.186	1.484
5.186	1.483
5.186	1.483
5.187	1.482
5.187	1.482
5.187	1.481
5.187	1.480
5.187	1.480
5.188	1.479
5.188	1.479
5.188	1.478
5.188	1.478
5.189	1.477
5.189	1.477
5.189	1.476
5.189	1.476
5.190	1.475
5.190	1.475
5.190	1.474
5.190	1.474
5.190	1.473
5.191	1.473
5.191	1.472
5.191	1.472
5.191	1.471
5.192	1.471
5.192	1.470
5.192	1.470
5.192	1.469
5.193	1.469
5.193	1.468
5.193	1.468
5.193	1.467
5.193	1.466
5.194	1.466
5.194	1.465
5.194	1.465
5.194	1.465
5.194	1.464
5.195	1.464
5.195	1.463
5.195	1.463
5.196	1.463
5.196	1.462
5.196	1.462
5.196	1.461
5.197	1.461
5.197	1.460
5.197	1.460
5.198	1.459
5.198	1.459
5.198	1.458
5.198	1.458
5.199	1.457
5.199	1.457
5.199	1.456
5.200	1.456
5.200	1.455
5.200	1.455
5.200	1.454
5.201	1.454
5.201	1.453
5.201	1.453
5.202	1.452
5.202	1.452
5.202	1.451
5.202	1.451
5.203	1.450
5.203	1.450
5.203	1.449
5.204	1.449
5.204	1.448
5.204	1.448
5.204	1.447
5.205	1.447
5.205	1.446
5.205	1.446
5.206	1.445
5.206	1.445
5.206	1.444
5.206	1.444
5.207	1.443
5.207	1.443
5.207	1.442
5.208	1.442
5.208	1.441
5.208	1.441
5.208	1.440
5.209	1.440
5.209	1.439
5.209	1.439
5.210	1.438
5.210	1.438
5.210	1.438
5.210	1.437
5.211	1.437
5.211	1.436
5.211	1.436
5.212	1.435
5.212	1.435
5.212	1.434
5.212	1.434
5.213	1.433
5.213	1.433
5.213	1.432
5.214	1.432
5.214	1.431
5.214	1.431
5.214	1.430
5.215	1.430
5.215	1.429
5.215	1.429
5.216	1.428
5.216	1.428
5.216	1.427
5.216	1.427
5.217	1.426
5.217	1.426
5.217	1.425
5.218	1.425
5.218	1.424
5.218	1.424
5.218	1.423
5.219	1.423
5.219	1.422
5.219	1.422
5.220	1.421
5.220	1.421
5.220	1.420
5.220	1.420
5.221	1.419
5.221	1.419
5.221	1.418
5.222	1.418
5.222	1.417
5.222	1.417
5.222	1.416
5.223	1.416
5.223	1.415
5.223	1.415
5.224	1.414
5.224	1.414
5.224	1.413
5.224	1.413
5.225	1.413
5.225	1.412
5.225	1.412
5.226	1.411
5.226	1.411
5.226	1.410
5.226	1.410
5.227	1.409
5.227	1.409
5.227	1.408
5.228	1.408
5.228	1.407
5.228	1.407
5.228	1.406
5.229	1.406
5.229	1.405
5.229	1.405
5.230	1.404
5.230	1.404
5.230	1.403
5.230	1.403
5.231	1.402
5.231	1.402
5.231	1.401
5.232	1.401
5.232	1.400
5.232	1.400
5.233	1.399
5.233	1.399
5.233	1.398
5.233	1.398
5.234	1.397
5.234	1.397
5.234	1.396
5.235	1.396
5.235	1.395
5.235	1.395
5.235	1.394
5.236	1.394
5.236	1.393
5.236	1.393
5.237	1.392
5.237	1.392
5.237	1.391
5.237	1.391
5.238	1.390
5.238	1.390
5.238	1.389
5.239	1.389
5.239	1.388
5.239	1.388
5.239	1.388
5.240	1.387
5.240	1.387
5.240	1.386
5.241	1.386
5.241	1.385
5.241	1.385
5.241	1.384
5.242	1.384
5.242	1.383
5.242	1.383
5.243	1.382
5.243	1.382
5.243	1.381
5.243	1.381
5.244	1.380
5.244	1.380
5.244	1.379
5.245	1.379
5.245	1.378
5.245	1.378
5.245	1.377
5.246	1.377
5.246	1.376
5.246	1.376
5.247	1.375
5.247	1.375
5.247	1.374
5.247	1.374
5.248	1.373
5.248	1.373
5.248	1.372
5.249	1.372
5.249	1.371
5.249	1.371
5.249	1.370
5.250	1.370
5.250	1.369
5.250	1.369
5.251	1.368
5.251	1.368
5.251	1.368
5.251	1.367
5.252	1.367
5.252	1.367
5.252	1.366
5.253	1.366
5.253	1.365
5.253	1.365
5.254	1.364
5.254	1.364
5.254	1.363
5.255	1.363
5.255	1.362
5.255	1.362
5.256	1.362
5.256	1.361
5.256	1.361
5.257	1.360
5.257	1.360
5.257	1.359
5.258	1.359
5.258	1.358
5.258	1.358
5.259	1.358
5.259	1.357
5.259	1.357
5.260	1.356
5.260	1.356
5.260	1.355
5.261	1.355
5.261	1.354
5.261	1.354
5.262	1.353
5.262	1.353
5.262	1.353
5.263	1.352
5.263	1.352
5.263	1.351
5.264	1.351
5.264	1.350
5.264	1.350
5.265	1.349
5.265	1.349
5.266	1.348
5.266	1.348
5.266	1.348
5.267	1.347
5.267	1.347
5.267	1.346
5.268	1.346
5.268	1.345
5.268	1.345
5.269	1.344
5.269	1.344
5.269	1.343
5.270	1.343
5.270	1.343
5.270	1.342
5.271	1.342
5.271	1.341
5.271	1.341
5.272	1.340
5.272	1.340
5.272	1.339
5.273	1.339
5.273	1.338
5.273	1.338
5.274	1.338
5.274	1.337
5.274	1.337
5.275	1.336
5.275	1.336
5.275	1.335
5.276	1.335
5.276	1.334
5.276	1.334
5.277	1.333
5.277	1.333
5.277	1.333
5.278	1.332
5.278	1.332
5.278	1.331
5.279	1.331
5.279	1.330
5.279	1.330
5.280	1.329
5.280	1.329
5.280	1.328
5.281	1.328
5.281	1.328
5.282	1.327
5.282	1.327
5.282	1.326
5.283	1.326
5.283	1.325
5.283	1.325
5.284	1.324
5.284	1.324
5.284	1.323
5.285	1.323
5.285	1.323
5.285	1.322
5.286	1.322
5.286	1.321
5.286	1.321
5.287	1.320
5.287	1.320
5.287	1.319
5.288	1.319
5.288	1.318
5.288	1.318
5.289	1.318
5.289	1.317
5.289	1.317
5.290	1.316
5.290	1.316
5.290	1.315
5.291	1.315
5.291	1.314
5.291	1.314
5.292	1.313
5.292	1.313
5.292	1.313
5.293	1.312
5.293	1.312
5.293	1.311
5.294	1.311
5.294	1.310
5.294	1.310
5.295	1.309
5.295	1.309
5.295	1.308
5.296	1.308
5.296	1.308
5.296	1.307
5.297	1.307
5.297	1.306
5.298	1.306
5.298	1.305
5.298	1.305
5.299	1.304
5.299	1.304
5.299	1.303
5.300	1.303
5.300	1.303
5.300	1.302
5.301	1.302
5.301	1.301
5.301	1.301
5.302	1.300
5.302	1.300
5.302	1.299
5.303	1.299
5.303	1.299
5.303	1.298
5.304	1.298
5.304	1.297
5.304	1.297
5.305	1.296
5.305	1.296
5.305	1.295
5.306	1.295
5.306	1.294
5.306	1.294
5.307	1.294
5.307	1.293
5.307	1.293
5.308	1.292
5.308	1.292
5.308	1.291
5.309	1.291
5.309	1.290
5.309	1.290
5.310	1.289
5.310	1.289
5.310	1.289
5.311	1.288
5.311	1.288
5.311	1.287
5.312	1.287
5.312	1.286
5.312	1.286
5.313	1.285
5.313	1.285
5.314	1.284
5.314	1.284
5.314	1.284
5.315	1.283
5.315	1.283
5.315	1.282
5.315	1.282
5.316	1.282
5.316	1.281
5.316	1.281
5.317	1.280
5.317	1.280
5.317	1.280
5.318	1.279
5.318	1.279
5.319	1.278
5.319	1.278
5.319	1.277
5.320	1.277
5.320	1.277
5.320	1.276
5.321	1.276
5.321	1.275
5.322	1.275
5.322	1.274
5.322	1.274
5.323	1.273
5.323	1.273
5.323	1.273
5.324	1.272
5.324	1.272
5.324	1.271
5.325	1.271
5.325	1.270
5.326	1.270
5.326	1.270
5.326	1.269
5.327	1.269
5.327	1.268
5.327	1.268
5.328	1.267
5.328	1.267
5.329	1.267
5.329	1.266
5.329	1.266
5.330	1.265
5.330	1.265
5.330	1.264
5.331	1.264
5.331	1.263
5.332	1.263
5.332	1.263
5.332	1.262
5.333	1.262
5.333	1.261
5.333	1.261
5.334	1.260
5.334	1.260
5.334	1.260
5.335	1.259
5.335	1.259
5.336	1.258
5.336	1.258
5.336	1.257
5.337	1.257
5.337	1.257
5.337	1.256
5.338	1.256
