x	y	theta1	theta2	steps1	steps2	interval
5.146	1.997	-27.790	-291.242	0	0	0
5.146	1.997	-27.821	-291.260	0	0	0
5.145	1.998	-27.852	-291.278	0	0	0
5.145	1.998	-27.884	-291.296	0	0	0
5.145	1.999	-27.915	-291.314	0	0	0
5.145	1.999	-27.946	-291.332	0	0	0
5.145	2.000	-27.978	-291.349	0	0	0
5.145	2.000	-28.009	-291.367	0	0	0
5.145	2.001	-28.040	-291.385	0	0	0
5.144	2.001	-28.072	-291.403	0	0	0
5.144	2.001	-28.072	-291.403	0	0	0
5.144	2.002	-28.103	-291.422	0	0	0
5.144	2.003	-28.134	-291.440	0	0	0
5.144	2.003	-28.165	-291.459	0	0	0
5.144	2.004	-28.196	-291.478	0	0	0
5.144	2.004	-28.227	-291.497	0	0	0
5.143	2.005	-28.258	-291.515	0	0	0
5.143	2.005	-28.289	-291.534	0	0	0
5.143	2.006	-28.320	-291.553	0	0	0
5.143	2.006	-28.350	-291.571	0	0	0
5.143	2.007	-28.381	-291.590	0	0	0
5.143	2.008	-28.412	-291.609	0	0	0
5.143	2.008	-28.443	-291.627	0	0	0
5.142	2.009	-28.474	-291.646	0	0	0
5.142	2.009	-28.505	-291.665	0	0	0
5.142	2.010	-28.536	-291.683	0	0	0
5.142	2.010	-28.567	-291.702	0	0	0
5.142	2.011	-28.598	-291.721	0	0	0
5.142	2.011	-28.629	-291.739	0	0	0
5.142	2.012	-28.660	-291.758	0	0	0
5.142	2.012	-28.691	-291.776	0	0	0
5.141	2.013	-28.722	-291.795	0	0	0
5.141	2.014	-28.753	-291.814	0	0	0
5.141	2.014	-28.784	-291.832	0	0	0
5.141	2.015	-28.815	-291.851	0	0	0
5.141	2.015	-28.846	-291.870	0	0	0
5.141	2.016	-28.877	-291.888	0	0	0
5.141	2.016	-28.908	-291.907	0	0	0
5.140	2.017	-28.939	-291.926	0	0	0
5.140	2.017	-28.970	-291.944	0	0	0
5.140	2.018	-29.001	-291.963	0	0	0
5.140	2.019	-29.032	-291.982	0	0	0
5.140	2.019	-29.063	-292.000	0	0	0
5.140	2.020	-29.094	-292.019	0	0	0
5.140	2.020	-29.125	-292.038	0	0	0
5.139	2.021	-29.156	-292.056	0	0	0
5.139	2.021	-29.187	-292.075	0	0	0
5.139	2.022	-29.217	-292.094	0	0	0
5.139	2.022	-29.248	-292.112	0	0	0
5.139	2.023	-29.279	-292.131	0	0	0
5.139	2.023	-29.310	-292.149	0	0	0
5.139	2.024	-29.341	-292.168	0	0	0
5.138	2.025	-29.372	-292.187	0	0	0
5.138	2.025	-29.403	-292.205	0	0	0
5.138	2.026	-29.434	-292.224	0	0	0
5.138	2.026	-29.465	-292.243	0	0	0
5.138	2.027	-29.496	-292.261	0	0	0
5.138	2.027	-29.527	-292.280	0	0	0
5.138	2.028	-29.558	-292.298	0	0	0
5.137	2.028	-29.589	-292.317	0	0	0
5.137	2.029	-29.620	-292.336	0	0	0
5.137	2.030	-29.651	-292.354	0	0	0
5.137	2.030	-29.682	-292.373	0	0	0
5.137	2.031	-29.713	-292.392	0	0	0
5.137	2.031	-29.744	-292.410	0	0	0
5.137	2.032	-29.775	-292.429	0	0	0
5.136	2.032	-29.806	-292.447	0	0	0
5.136	2.033	-29.837	-292.466	0	0	0
5.136	2.033	-29.868	-292.485	0	0	0
5.136	2.034	-29.899	-292.503	0	0	0
5.136	2.035	-29.929	-292.522	0	0	0
5.136	2.035	-29.960	-292.540	0	0	0
5.136	2.036	-29.991	-292.559	0	0	0
5.135	2.036	-30.022	-292.578	0	0	0
5.135	2.037	-30.053	-292.596	0	0	0
5.135	2.037	-30.084	-292.615	0	0	0
5.135	2.038	-30.115	-292.633	0	0	0
5.135	2.038	-30.146	-292.652	0	0	0
5.135	2.039	-30.177	-292.671	0	0	0
5.135	2.039	-30.208	-292.689	0	0	0
5.134	2.040	-30.239	-292.708	0	0	0
5.134	2.041	-30.270	-292.726	0	0	0
5.134	2.041	-30.301	-292.745	0	0	0
5.134	2.042	-30.332	-292.764	0	0	0
5.134	2.042	-30.363	-292.782	0	0	0
5.134	2.043	-30.394	-292.801	0	0	0
5.134	2.043	-30.425	-292.819	0	0	0
5.133	2.044	-30.456	-292.838	0	0	0
5.133	2.044	-30.487	-292.857	0	0	0
5.133	2.045	-30.518	-292.875	0	0	0
5.133	2.046	-30.549	-292.894	0	0	0
5.133	2.046	-30.580	-292.912	0	0	0
5.133	2.047	-30.610	-292.931	0	0	0
5.133	2.047	-30.641	-292.950	0	0	0
5.132	2.048	-30.672	-292.968	0	0	0
5.132	2.048	-30.703	-292.987	0	0	0
5.132	2.049	-30.734	-293.005	0	0	0
5.132	2.049	-30.765	-293.024	0	0	0
5.132	2.050	-30.796	-293.042	0	0	0
5.132	2.051	-30.827	-293.061	0	0	0
5.132	2.051	-30.858	-293.080	0	0	0
5.132	2.051	-30.858	-293.080	0	0	0
5.131	2.051	-30.837	-293.050	0	0	0
5.131	2.050	-30.816	-293.020	0	0	0
5.131	2.049	-30.794	-292.990	0	0	0
5.131	2.049	-30.773	-292.960	0	0	0
5.131	2.048	-30.752	-292.930	0	0	0
5.131	2.048	-30.730	-292.900	0	0	0
5.130	2.047	-30.709	-292.870	0	0	0
5.130	2.047	-30.688	-292.840	0	0	0
5.130	2.046	-30.667	-292.810	0	0	0
5.130	2.046	-30.645	-292.780	0	0	0
5.130	2.045	-30.624	-292.751	0	0	0
5.130	2.044	-30.603	-292.721	0	0	0
5.129	2.044	-30.582	-292.691	0	0	0
5.129	2.043	-30.560	-292.661	0	0	0
5.129	2.043	-30.539	-292.631	0	0	0
5.129	2.042	-30.518	-292.601	0	0	0
5.129	2.042	-30.496	-292.571	0	0	0
5.129	2.041	-30.475	-292.541	0	0	0
5.128	2.041	-30.454	-292.511	0	0	0
5.128	2.040	-30.433	-292.481	0	0	0
5.128	2.040	-30.411	-292.451	0	0	0
5.128	2.039	-30.390	-292.422	0	0	0
5.128	2.038	-30.369	-292.392	0	0	0
5.128	2.038	-30.347	-292.362	0	0	0
5.127	2.037	-30.326	-292.332	0	0	0
5.127	2.037	-30.305	-292.302	0	0	0
5.127	2.036	-30.284	-292.272	0	0	0
5.127	2.036	-30.262	-292.242	0	0	0
5.127	2.035	-30.241	-292.212	0	0	0
5.127	2.035	-30.220	-292.182	0	0	0
5.126	2.034	-30.198	-292.152	0	0	0
5.126	2.034	-30.177	-292.122	0	0	0
5.126	2.033	-30.156	-292.092	0	0	0
5.126	2.032	-30.134	-292.063	0	0	0
5.126	2.032	-30.113	-292.033	0	0	0
5.126	2.031	-30.092	-292.003	0	0	0
5.125	2.031	-30.070	-291.973	0	0	0
5.125	2.030	-30.049	-291.943	0	0	0
5.125	2.030	-30.028	-291.913	0	0	0
5.125	2.029	-30.007	-291.883	0	0	0
5.125	2.029	-29.985	-291.853	0	0	0
5.125	2.028	-29.964	-291.823	0	0	0
5.124	2.027	-29.943	-291.793	0	0	0
5.124	2.027	-29.921	-291.763	0	0	0
5.124	2.026	-29.900	-291.733	0	0	0
5.124	2.026	-29.879	-291.703	0	0	0
5.124	2.025	-29.857	-291.674	0	0	0
5.124	2.025	-29.836	-291.644	0	0	0
5.124	2.024	-29.815	-291.614	0	0	0
5.123	2.024	-29.793	-291.584	0	0	0
5.123	2.023	-29.772	-291.554	0	0	0
5.123	2.023	-29.751	-291.524	0	0	0
5.123	2.022	-29.729	-291.494	0	0	0
5.123	2.021	-29.708	-291.464	0	0	0
5.123	2.021	-29.687	-291.434	0	0	0
5.122	2.020	-29.665	-291.404	0	0	0
5.122	2.020	-29.644	-291.374	0	0	0
5.122	2.019	-29.623	-291.344	0	0	0
5.122	2.019	-29.601	-291.314	0	0	0
5.122	2.018	-29.580	-291.285	0	0	0
5.122	2.018	-29.559	-291.255	0	0	0
5.121	2.017	-29.537	-291.225	0	0	0
5.121	2.017	-29.516	-291.195	0	0	0
5.121	2.016	-29.495	-291.165	0	0	0
5.121	2.015	-29.473	-291.135	0	0	0
5.121	2.015	-29.452	-291.105	0	0	0
5.121	2.014	-29.431	-291.075	0	0	0
5.120	2.014	-29.409	-291.045	0	0	0
5.120	2.013	-29.388	-291.015	0	0	0
5.120	2.013	-29.388	-291.015	0	0	0
5.120	2.013	-29.365	-290.986	0	0	0
5.120	2.012	-29.341	-290.957	0	0	0
5.120	2.012	-29.318	-290.928	0	0	0
5.120	2.011	-29.295	-290.899	0	0	0
5.120	2.010	-29.272	-290.870	0	0	0
5.119	2.010	-29.248	-290.841	0	0	0
5.119	2.009	-29.225	-290.812	0	0	0
5.119	2.009	-29.202	-290.783	0	0	0
5.119	2.008	-29.178	-290.754	0	0	0
5.119	2.008	-29.155	-290.725	0	0	0
5.119	2.007	-29.132	-290.695	0	0	0
5.119	2.007	-29.108	-290.666	0	0	0
5.119	2.006	-29.085	-290.637	0	0	0
5.118	2.005	-29.062	-290.608	0	0	0
5.118	2.005	-29.039	-290.579	0	0	0
5.118	2.004	-29.015	-290.550	0	0	0
5.118	2.004	-28.992	-290.521	0	0	0
5.118	2.003	-28.969	-290.492	0	0	0
5.118	2.003	-28.945	-290.463	0	0	0
5.118	2.002	-28.922	-290.434	0	0	0
5.118	2.001	-28.899	-290.405	0	0	0
5.117	2.001	-28.875	-290.376	0	0	0
5.117	2.000	-28.852	-290.347	0	0	0
5.117	2.000	-28.829	-290.317	0	0	0
5.117	1.999	-28.805	-290.288	0	0	0
5.117	1.999	-28.782	-290.259	0	0	0
5.117	1.998	-28.759	-290.230	0	0	0
5.117	1.998	-28.735	-290.201	0	0	0
5.117	1.997	-28.712	-290.172	0	0	0
5.116	1.996	-28.689	-290.143	0	0	0
5.116	1.996	-28.665	-290.114	0	0	0
5.116	1.995	-28.642	-290.085	0	0	0
5.116	1.995	-28.619	-290.056	0	0	0
5.116	1.994	-28.595	-290.027	0	0	0
5.116	1.994	-28.572	-289.998	0	0	0
5.116	1.993	-28.549	-289.968	0	0	0
5.116	1.992	-28.525	-289.939	0	0	0
5.115	1.992	-28.502	-289.910	0	0	0
5.115	1.992	-28.502	-289.910	0	0	0
5.115	1.991	-28.477	-289.883	0	0	0
5.115	1.991	-28.452	-289.856	0	0	0
5.115	1.990	-28.427	-289.829	0	0	0
5.115	1.990	-28.402	-289.801	0	0	0
5.115	1.989	-28.377	-289.774	0	0	0
5.115	1.988	-28.352	-289.747	0	0	0
5.115	1.988	-28.327	-289.720	0	0	0
5.115	1.987	-28.302	-289.693	0	0	0
5.115	1.987	-28.277	-289.665	0	0	0
5.115	1.986	-28.252	-289.638	0	0	0
5.115	1.986	-28.227	-289.611	0	0	0
5.115	1.985	-28.202	-289.584	0	0	0
5.115	1.985	-28.177	-289.557	0	0	0
5.114	1.984	-28.152	-289.529	0	0	0
5.114	1.983	-28.127	-289.502	0	0	0
5.114	1.983	-28.102	-289.475	0	0	0
5.114	1.982	-28.077	-289.448	0	0	0
5.114	1.982	-28.052	-289.420	0	0	0
5.114	1.981	-28.027	-289.393	0	0	0
5.114	1.981	-28.002	-289.366	0	0	0
5.114	1.980	-27.977	-289.339	0	0	0
5.114	1.979	-27.952	-289.312	0	0	0
5.114	1.979	-27.927	-289.284	0	0	0
5.114	1.978	-27.902	-289.257	0	0	0
5.114	1.978	-27.877	-289.230	0	0	0
5.114	1.977	-27.852	-289.203	0	0	0
5.114	1.977	-27.827	-289.175	0	0	0
5.113	1.976	-27.802	-289.148	0	0	0
5.113	1.976	-27.777	-289.121	0	0	0
5.113	1.975	-27.752	-289.094	0	0	0
5.113	1.974	-27.726	-289.066	0	0	0
5.113	1.974	-27.701	-289.039	0	0	0
5.113	1.973	-27.676	-289.012	0	0	0
5.113	1.973	-27.651	-288.985	0	0	0
5.113	1.972	-27.626	-288.958	0	0	0
5.113	1.972	-27.601	-288.930	0	0	0
5.113	1.971	-27.576	-288.903	0	0	0
5.113	1.970	-27.551	-288.876	0	0	0
5.113	1.970	-27.526	-288.849	0	0	0
5.113	1.969	-27.501	-288.821	0	0	0
5.113	1.969	-27.476	-288.794	0	0	0
5.112	1.968	-27.451	-288.767	0	0	0
5.112	1.968	-27.426	-288.740	0	0	0
5.112	1.967	-27.401	-288.712	0	0	0
5.112	1.966	-27.376	-288.685	0	0	0
5.112	1.966	-27.351	-288.658	0	0	0
5.112	1.965	-27.326	-288.631	0	0	0
5.112	1.965	-27.301	-288.604	0	0	0
5.112	1.964	-27.276	-288.576	0	0	0
5.112	1.964	-27.251	-288.549	0	0	0
5.112	1.963	-27.226	-288.522	0	0	0
5.112	1.963	-27.201	-288.495	0	0	0
5.112	1.962	-27.176	-288.467	0	0	0
5.112	1.961	-27.150	-288.440	0	0	0
5.112	1.961	-27.125	-288.413	0	0	0
5.111	1.960	-27.100	-288.386	0	0	0
5.111	1.960	-27.075	-288.358	0	0	0
5.111	1.959	-27.050	-288.331	0	0	0
5.111	1.959	-27.025	-288.304	0	0	0
5.111	1.958	-27.000	-288.277	0	0	0
5.111	1.957	-26.975	-288.249	0	0	0
5.111	1.957	-26.950	-288.222	0	0	0
5.111	1.956	-26.925	-288.195	0	0	0
5.111	1.956	-26.900	-288.168	0	0	0
5.111	1.955	-26.875	-288.140	0	0	0
5.111	1.955	-26.850	-288.113	0	0	0
5.111	1.954	-26.825	-288.086	0	0	0
5.111	1.954	-26.825	-288.086	0	0	0
5.111	1.954	-26.799	-288.059	0	0	0
5.111	1.953	-26.773	-288.033	0	0	0
5.110	1.952	-26.748	-288.006	0	0	0
5.110	1.952	-26.722	-287.979	0	0	0
5.110	1.951	-26.696	-287.953	0	0	0
5.110	1.951	-26.671	-287.926	0	0	0
5.110	1.950	-26.645	-287.900	0	0	0
5.110	1.950	-26.619	-287.873	0	0	0
5.110	1.949	-26.594	-287.846	0	0	0
5.110	1.948	-26.568	-287.820	0	0	0
5.110	1.948	-26.542	-287.793	0	0	0
5.110	1.947	-26.517	-287.767	0	0	0
5.110	1.947	-26.491	-287.740	0	0	0
5.110	1.946	-26.465	-287.713	0	0	0
5.110	1.946	-26.440	-287.687	0	0	0
5.110	1.945	-26.414	-287.660	0	0	0
5.110	1.944	-26.388	-287.633	0	0	0
5.110	1.944	-26.362	-287.607	0	0	0
5.110	1.943	-26.337	-287.580	0	0	0
5.110	1.943	-26.311	-287.554	0	0	0
5.110	1.942	-26.285	-287.527	0	0	0
5.109	1.942	-26.260	-287.500	0	0	0
5.109	1.941	-26.234	-287.474	0	0	0
5.109	1.941	-26.208	-287.447	0	0	0
5.109	1.940	-26.183	-287.420	0	0	0
5.109	1.939	-26.157	-287.394	0	0	0
5.109	1.939	-26.131	-287.367	0	0	0
5.109	1.938	-26.106	-287.341	0	0	0
5.109	1.938	-26.080	-287.314	0	0	0
5.109	1.937	-26.054	-287.287	0	0	0
5.109	1.937	-26.028	-287.261	0	0	0
5.109	1.936	-26.003	-287.234	0	0	0
5.109	1.935	-25.977	-287.207	0	0	0
5.109	1.935	-25.951	-287.181	0	0	0
5.109	1.934	-25.926	-287.154	0	0	0
5.109	1.934	-25.900	-287.128	0	0	0
5.109	1.933	-25.874	-287.101	0	0	0
5.109	1.933	-25.849	-287.074	0	0	0
5.109	1.932	-25.823	-287.048	0	0	0
5.108	1.931	-25.797	-287.021	0	0	0
5.108	1.931	-25.771	-286.994	0	0	0
5.108	1.930	-25.746	-286.968	0	0	0
5.108	1.930	-25.720	-286.941	0	0	0
5.108	1.929	-25.694	-286.914	0	0	0
5.108	1.929	-25.669	-286.888	0	0	0
5.108	1.928	-25.643	-286.861	0	0	0
5.108	1.928	-25.617	-286.835	0	0	0
5.108	1.927	-25.591	-286.808	0	0	0
5.108	1.926	-25.566	-286.781	0	0	0
5.108	1.926	-25.540	-286.755	0	0	0
5.108	1.925	-25.514	-286.728	0	0	0
5.108	1.925	-25.489	-286.701	0	0	0
5.108	1.924	-25.463	-286.675	0	0	0
5.108	1.924	-25.437	-286.648	0	0	0
5.108	1.923	-25.411	-286.621	0	0	0
5.108	1.922	-25.386	-286.595	0	0	0
5.108	1.922	-25.360	-286.568	0	0	0
5.108	1.921	-25.334	-286.541	0	0	0
5.107	1.921	-25.309	-286.515	0	0	0
5.107	1.920	-25.283	-286.488	0	0	0
5.107	1.920	-25.257	-286.461	0	0	0
5.107	1.919	-25.231	-286.435	0	0	0
5.107	1.918	-25.206	-286.408	0	0	0
5.107	1.918	-25.180	-286.382	0	0	0
5.107	1.917	-25.154	-286.355	0	0	0
5.107	1.917	-25.128	-286.328	0	0	0
5.107	1.916	-25.103	-286.302	0	0	0
5.107	1.916	-25.077	-286.275	0	0	0
5.107	1.915	-25.051	-286.248	0	0	0
5.107	1.915	-25.026	-286.222	0	0	0
5.107	1.914	-25.000	-286.195	0	0	0
5.107	1.913	-24.974	-286.168	0	0	0
5.107	1.913	-24.948	-286.142	0	0	0
5.107	1.912	-24.923	-286.115	0	0	0
5.107	1.912	-24.897	-286.088	0	0	0
5.107	1.911	-24.871	-286.062	0	0	0
5.106	1.911	-24.845	-286.035	0	0	0
5.106	1.910	-24.820	-286.008	0	0	0
5.106	1.910	-24.820	-286.008	0	0	0
5.106	1.909	-24.793	-285.982	0	0	0
5.106	1.909	-24.767	-285.956	0	0	0
5.106	1.908	-24.740	-285.930	0	0	0
5.106	1.908	-24.714	-285.903	0	0	0
5.106	1.907	-24.687	-285.877	0	0	0
5.106	1.907	-24.660	-285.851	0	0	0
5.106	1.906	-24.634	-285.825	0	0	0
5.106	1.905	-24.607	-285.798	0	0	0
5.106	1.905	-24.581	-285.772	0	0	0
5.106	1.904	-24.554	-285.746	0	0	0
5.106	1.904	-24.528	-285.720	0	0	0
5.106	1.903	-24.501	-285.693	0	0	0
5.106	1.903	-24.475	-285.667	0	0	0
5.106	1.902	-24.448	-285.641	0	0	0
5.106	1.901	-24.421	-285.615	0	0	0
5.106	1.901	-24.395	-285.588	0	0	0
5.106	1.900	-24.368	-285.562	0	0	0
5.106	1.900	-24.342	-285.536	0	0	0
5.106	1.899	-24.315	-285.510	0	0	0
5.106	1.899	-24.289	-285.483	0	0	0
5.106	1.898	-24.262	-285.457	0	0	0
5.106	1.897	-24.235	-285.431	0	0	0
5.106	1.897	-24.209	-285.405	0	0	0
5.106	1.896	-24.182	-285.378	0	0	0
5.106	1.896	-24.156	-285.352	0	0	0
5.105	1.895	-24.129	-285.326	0	0	0
5.105	1.895	-24.103	-285.300	0	0	0
5.105	1.894	-24.076	-285.273	0	0	0
5.105	1.893	-24.049	-285.247	0	0	0
5.105	1.893	-24.023	-285.221	0	0	0
5.105	1.892	-23.996	-285.195	0	0	0
5.105	1.892	-23.970	-285.168	0	0	0
5.105	1.891	-23.943	-285.142	0	0	0
5.105	1.891	-23.917	-285.116	0	0	0
5.105	1.890	-23.890	-285.089	0	0	0
5.105	1.889	-23.863	-285.063	0	0	0
5.105	1.889	-23.837	-285.037	0	0	0
5.105	1.888	-23.810	-285.011	0	0	0
5.105	1.888	-23.784	-284.984	0	0	0
5.105	1.887	-23.757	-284.958	0	0	0
5.105	1.887	-23.731	-284.932	0	0	0
5.105	1.886	-23.704	-284.906	0	0	0
5.105	1.885	-23.677	-284.879	0	0	0
5.105	1.885	-23.651	-284.853	0	0	0
5.105	1.884	-23.624	-284.827	0	0	0
5.105	1.884	-23.598	-284.801	0	0	0
5.105	1.883	-23.571	-284.774	0	0	0
5.105	1.883	-23.544	-284.748	0	0	0
5.105	1.882	-23.518	-284.722	0	0	0
5.105	1.881	-23.491	-284.695	0	0	0
5.105	1.881	-23.465	-284.669	0	0	0
5.105	1.880	-23.438	-284.643	0	0	0
5.105	1.880	-23.412	-284.617	0	0	0
5.104	1.879	-23.385	-284.590	0	0	0
5.104	1.879	-23.358	-284.564	0	0	0
5.104	1.878	-23.332	-284.538	0	0	0
5.104	1.877	-23.305	-284.511	0	0	0
5.104	1.877	-23.279	-284.485	0	0	0
5.104	1.876	-23.252	-284.459	0	0	0
5.104	1.876	-23.225	-284.433	0	0	0
5.104	1.875	-23.199	-284.406	0	0	0
5.104	1.875	-23.172	-284.380	0	0	0
5.104	1.874	-23.146	-284.354	0	0	0
5.104	1.873	-23.119	-284.328	0	0	0
5.104	1.873	-23.092	-284.301	0	0	0
5.104	1.872	-23.066	-284.275	0	0	0
5.104	1.872	-23.039	-284.249	0	0	0
5.104	1.871	-23.013	-284.222	0	0	0
5.104	1.871	-22.986	-284.196	0	0	0
5.104	1.870	-22.959	-284.170	0	0	0
5.104	1.869	-22.933	-284.144	0	0	0
5.104	1.869	-22.906	-284.117	0	0	0
5.104	1.868	-22.880	-284.091	0	0	0
5.104	1.868	-22.853	-284.065	0	0	0
5.104	1.867	-22.826	-284.038	0	0	0
5.104	1.867	-22.800	-284.012	0	0	0
5.104	1.866	-22.773	-283.986	0	0	0
5.104	1.865	-22.747	-283.959	0	0	0
5.104	1.865	-22.720	-283.933	0	0	0
5.104	1.865	-22.720	-283.933	0	0	0
5.104	1.864	-22.693	-283.908	0	0	0
5.104	1.864	-22.666	-283.882	0	0	0
5.104	1.863	-22.639	-283.856	0	0	0
5.104	1.863	-22.611	-283.831	0	0	0
5.103	1.862	-22.584	-283.805	0	0	0
5.103	1.861	-22.557	-283.780	0	0	0
5.103	1.861	-22.530	-283.754	0	0	0
5.103	1.860	-22.503	-283.729	0	0	0
5.103	1.860	-22.476	-283.703	0	0	0
5.103	1.859	-22.449	-283.677	0	0	0
5.103	1.859	-22.421	-283.652	0	0	0
5.103	1.858	-22.394	-283.626	0	0	0
5.103	1.857	-22.367	-283.601	0	0	0
5.103	1.857	-22.340	-283.575	0	0	0
5.103	1.856	-22.313	-283.549	0	0	0
5.103	1.856	-22.286	-283.524	0	0	0
5.103	1.855	-22.259	-283.498	0	0	0
5.103	1.855	-22.231	-283.473	0	0	0
5.103	1.854	-22.204	-283.447	0	0	0
