x	y
1.946	2.812
1.942	2.801
1.939	2.790
1.935	2.779
1.932	2.768
1.928	2.757
1.925	2.745
1.921	2.734
1.917	2.723
1.914	2.712
1.911	2.701
1.907	2.691
1.903	2.680
1.900	2.668
1.896	2.657
1.893	2.646
1.889	2.635
1.885	2.624
1.882	2.613
1.878	2.602
1.874	2.591
1.871	2.580
1.867	2.569
1.863	2.558
1.859	2.547
1.855	2.536
1.849	2.528
1.843	2.536
1.840	2.546
1.836	2.558
1.833	2.569
1.830	2.580
1.826	2.591
1.823	2.602
1.820	2.613
1.816	2.625
1.813	2.636
1.810	2.647
1.807	2.658
1.803	2.669
1.800	2.680
1.797	2.691
1.793	2.702
1.790	2.713
1.787	2.725
1.783	2.736
1.780	2.747
1.777	2.758
1.773	2.769
1.770	2.780
1.767	2.791
1.763	2.802
1.760	2.814
1.757	2.825
1.754	2.836
1.750	2.847
1.747	2.858
1.744	2.869
1.740	2.881
1.737	2.892
1.734	2.903
1.730	2.914
1.727	2.925
1.724	2.936
1.720	2.948
1.717	2.959
1.714	2.970
1.710	2.981
1.707	2.992
1.704	3.003
1.701	3.014
1.697	3.025
1.694	3.036
1.691	3.047
1.688	3.058
1.684	3.070
1.681	3.081
1.678	3.092
1.674	3.103
1.671	3.114
1.668	3.125
1.664	3.137
1.661	3.148
1.658	3.159
1.655	3.170
1.651	3.181
1.648	3.192
1.645	3.204
1.641	3.215
1.638	3.226
1.635	3.237
1.631	3.248
1.628	3.259
1.625	3.271
1.622	3.282
1.618	3.293
1.615	3.304
1.612	3.315
1.609	3.326
1.605	3.337
1.602	3.348
1.599	3.359
1.595	3.371
1.592	3.382
1.589	3.393
1.586	3.404
1.582	3.415
1.579	3.426
1.576	3.438
1.572	3.448
1.569	3.460
1.566	3.471
1.562	3.482
1.559	3.493
1.556	3.504
1.553	3.515
1.549	3.527
1.546	3.538
1.543	3.549
1.539	3.560
1.536	3.571
1.533	3.582
1.530	3.594
1.526	3.605
1.523	3.616
1.520	3.627
1.516	3.638
1.513	3.649
1.510	3.660
1.507	3.671
1.503	3.682
1.500	3.694
1.497	3.705
1.493	3.716
1.490	3.727
1.487	3.738
1.484	3.749
1.480	3.761
1.477	3.772
1.474	3.783
1.470	3.794
1.467	3.805
1.464	3.816
1.460	3.828
1.457	3.839
1.454	3.850
1.451	3.861
1.447	3.872
1.444	3.883
1.441	3.895
1.437	3.906
1.434	3.917
1.431	3.928
1.428	3.939
1.424	3.950
1.421	3.961
1.418	3.972
1.414	3.984
1.411	3.995
1.408	4.005
1.404	4.017
1.401	4.028
1.398	4.039
1.395	4.050
1.391	4.061
1.388	4.072
1.385	4.084
1.381	4.095
1.378	4.106
1.375	4.117
1.371	4.128
1.368	4.139
1.365	4.151
1.362	4.162
1.358	4.173
1.355	4.184
1.352	4.195
1.348	4.206
1.345	4.217
1.342	4.228
1.338	4.240
1.335	4.251
1.332	4.262
1.329	4.273
1.325	4.284
1.322	4.295
1.319	4.307
1.315	4.318
1.312	4.329
1.309	4.340
1.306	4.351
1.302	4.362
1.299	4.373
1.296	4.384
1.292	4.395
1.289	4.407
1.286	4.418
1.282	4.429
1.279	4.440
1.276	4.451
1.273	4.462
1.269	4.474
1.266	4.485
1.263	4.496
1.259	4.507
1.256	4.518
1.253	4.529
1.250	4.540
1.247	4.552
1.244	4.563
1.241	4.574
1.238	4.585
1.235	4.596
1.232	4.608
1.230	4.619
1.228	4.631
1.226	4.642
1.225	4.654
1.225	4.665
1.225	4.676
1.227	4.688
1.229	4.699
1.233	4.710
1.237	4.721
1.242	4.732
1.248	4.741
1.254	4.751
1.261	4.760
1.269	4.768
1.277	4.777
1.286	4.784
1.295	4.791
1.305	4.798
1.314	4.805
1.323	4.812
1.333	4.817
1.344	4.822
1.354	4.826
1.365	4.831
1.376	4.836
1.386	4.841
1.397	4.844
1.408	4.848
1.419	4.851
1.431	4.854
1.442	4.857
1.453	4.861
1.464	4.864
1.475	4.866
1.487	4.868
1.498	4.870
1.510	4.871
1.521	4.873
1.533	4.875
1.544	4.877
1.555	4.879
1.567	4.880
1.578	4.882
1.589	4.884
1.599	4.890
1.599	4.901
1.599	4.913
1.599	4.924
1.598	4.936
1.598	4.947
1.598	4.959
1.598	4.970
1.598	4.982
1.598	4.993
1.598	5.005
1.598	5.016
1.597	5.028
1.597	5.040
1.597	5.051
1.597	5.063
1.597	5.075
1.597	5.086
1.597	5.098
1.597	5.109
1.587	5.111
1.575	5.111
1.564	5.111
1.552	5.111
1.541	5.111
1.529	5.111
1.517	5.111
1.506	5.110
1.494	5.110
1.482	5.110
1.471	5.110
1.459	5.110
1.448	5.110
1.436	5.110
1.424	5.110
1.413	5.110
1.401	5.110
1.389	5.110
1.378	5.110
1.366	5.110
1.355	5.110
1.343	5.109
1.331	5.109
1.319	5.109
1.308	5.109
1.296	5.109
1.285	5.109
1.273	5.109
1.261	5.109
1.250	5.109
1.238	5.109
1.227	5.109
1.215	5.109
1.203	5.109
1.192	5.109
1.180	5.109
1.168	5.108
1.157	5.108
1.145	5.108
1.134	5.108
1.122	5.108
1.110	5.108
1.099	5.108
1.087	5.108
1.075	5.108
1.064	5.108
1.052	5.108
1.041	5.108
1.029	5.108
1.017	5.108
1.005	5.107
0.994	5.107
0.982	5.107
0.971	5.107
0.959	5.107
0.948	5.107
0.936	5.107
0.924	5.107
0.912	5.107
0.901	5.107
0.890	5.107
0.878	5.107
0.866	5.107
0.854	5.107
0.843	5.106
0.831	5.106
0.820	5.106
0.808	5.106
0.797	5.106
0.785	5.106
0.774	5.106
0.762	5.106
0.750	5.106
0.738	5.106
0.727	5.106
0.715	5.106
0.704	5.106
0.692	5.106
0.680	5.105
0.669	5.105
0.657	5.105
0.645	5.105
0.634	5.105
0.622	5.105
0.611	5.105
0.599	5.105
0.587	5.105
0.576	5.105
0.564	5.105
0.553	5.105
0.541	5.105
0.529	5.104
0.518	5.104
0.506	5.104
0.494	5.104
0.483	5.104
0.471	5.104
0.460	5.104
0.448	5.104
0.437	5.104
0.425	5.104
0.413	5.104
0.402	5.104
0.390	5.103
0.378	5.103
0.367	5.103
0.355	5.103
0.344	5.103
0.332	5.103
0.320	5.103
0.308	5.103
0.297	5.103
0.285	5.103
0.274	5.103
0.262	5.102
0.250	5.102
0.239	5.102
0.228	5.102
0.216	5.102
0.204	5.102
0.193	5.102
0.181	5.102
0.170	5.102
0.158	5.102
0.146	5.101
0.134	5.101
0.123	5.101
0.111	5.101
0.100	5.101
0.088	5.101
0.077	5.101
0.065	5.101
0.053	5.101
0.041	5.101
0.030	5.100
0.018	5.100
0.007	5.100
0.000	5.094
0.000	5.083
0.001	5.071
0.001	5.060
0.001	5.048
0.001	5.037
0.002	5.025
0.002	5.014
0.003	5.002
0.003	4.990
0.004	4.979
0.004	4.967
0.005	4.956
0.005	4.944
0.006	4.933
0.006	4.921
0.007	4.909
0.007	4.897
0.008	4.886
0.014	4.880
0.026	4.879
0.038	4.878
0.049	4.877
0.060	4.875
0.072	4.873
0.083	4.870
0.094	4.868
0.106	4.866
0.117	4.863
0.129	4.861
0.140	4.859
0.152	4.856
0.163	4.854
0.175	4.852
0.186	4.850
0.197	4.846
0.207	4.841
0.218	4.836
0.228	4.831
0.239	4.826
0.249	4.822
0.260	4.817
0.271	4.812
0.281	4.807
0.292	4.802
0.302	4.798
0.312	4.792
0.321	4.785
0.330	4.777
0.339	4.770
0.348	4.762
0.357	4.755
0.366	4.748
0.375	4.740
0.384	4.733
0.393	4.726
0.402	4.718
0.409	4.709
0.416	4.699
0.422	4.690
0.429	4.680
0.435	4.671
0.442	4.661
0.448	4.651
0.455	4.642
0.461	4.632
0.468	4.622
0.473	4.612
0.477	4.601
0.481	4.591
0.485	4.580
0.489	4.569
0.492	4.558
0.496	4.547
0.499	4.536
0.503	4.525
0.507	4.514
0.510	4.503
0.514	4.492
0.518	4.480
0.521	4.470
0.525	4.458
0.528	4.447
0.532	4.436
0.535	4.426
0.539	4.414
0.542	4.403
0.546	4.392
0.549	4.381
0.553	4.370
0.556	4.359
0.560	4.348
0.564	4.337
0.567	4.325
0.571	4.315
0.574	4.303
0.578	4.292
0.581	4.281
0.585	4.270
0.588	4.259
0.592	4.248
0.595	4.237
0.599	4.226
0.602	4.215
0.606	4.204
0.609	4.193
0.612	4.182
0.616	4.171
0.619	4.159
0.623	4.148
0.626	4.137
0.630	4.126
0.633	4.115
0.637	4.104
0.640	4.093
0.644	4.082
0.647	4.070
0.651	4.060
0.654	4.048
0.657	4.038
0.661	4.026
0.664	4.015
0.668	4.004
0.671	3.993
0.675	3.982
0.678	3.971
0.681	3.960
0.685	3.949
0.688	3.937
0.692	3.926
0.695	3.915
0.698	3.904
0.702	3.893
0.705	3.882
0.709	3.871
0.712	3.860
0.716	3.849
0.719	3.838
0.722	3.827
0.726	3.815
0.729	3.804
0.733	3.793
0.736	3.782
0.740	3.771
0.743	3.760
0.746	3.749
0.750	3.738
0.753	3.727
0.757	3.716
0.760	3.704
0.764	3.693
0.767	3.682
0.770	3.671
0.774	3.660
0.777	3.649
0.781	3.638
0.784	3.627
0.788	3.615
0.791	3.604
0.795	3.593
0.798	3.582
0.801	3.571
0.805	3.560
0.808	3.549
0.812	3.538
0.815	3.527
0.818	3.516
0.822	3.505
0.825	3.493
0.829	3.482
0.832	3.471
0.835	3.460
0.839	3.449
0.842	3.438
0.846	3.427
0.849	3.416
0.853	3.405
0.856	3.394
0.860	3.382
0.863	3.371
0.866	3.360
0.870	3.349
0.873	3.338
0.877	3.327
0.880	3.316
0.884	3.305
0.887	3.293
0.890	3.282
0.894	3.271
0.897	3.260
0.901	3.249
0.904	3.238
0.908	3.227
0.911	3.216
0.914	3.205
0.918	3.193
0.921	3.183
0.925	3.171
0.928	3.161
0.931	3.149
0.935	3.138
0.938	3.127
0.942	3.116
0.945	3.105
0.949	3.094
0.952	3.083
0.955	3.072
0.959	3.060
0.962	3.049
0.966	3.038
0.969	3.027
0.973	3.016
0.976	3.005
0.980	2.994
0.983	2.983
0.986	2.971
0.990	2.960
0.993	2.949
0.997	2.938
1.000	2.927
1.004	2.916
1.007	2.905
1.010	2.894
1.014	2.883
1.017	2.872
1.020	2.861
1.024	2.850
1.027	2.839
1.031	2.827
1.034	2.816
1.038	2.805
1.041	2.794
1.045	2.783
1.048	2.772
1.051	2.761
1.055	2.750
1.058	2.738
1.062	2.727
1.065	2.716
1.069	2.705
1.072	2.694
1.075	2.683
1.079	2.672
1.082	2.661
1.086	2.649
1.089	2.638
1.093	2.627
1.096	2.616
1.099	2.605
1.103	2.594
1.106	2.583
1.110	2.572
1.113	2.561
1.117	2.550
1.120	2.539
1.123	2.528
1.127	2.517
1.130	2.505
1.134	2.494
1.137	2.483
1.141	2.472
1.144	2.461
1.147	2.450
1.151	2.439
1.154	2.428
1.158	2.416
1.161	2.406
1.165	2.394
1.168	2.383
1.172	2.372
1.175	2.361
1.178	2.350
1.182	2.339
1.185	2.328
1.189	2.317
1.192	2.306
1.195	2.295
1.199	2.283
1.202	2.272
1.206	2.261
1.209	2.250
1.213	2.239
1.216	2.228
1.219	2.217
1.223	2.206
1.226	2.195
1.230	2.184
1.233	2.173
1.237	2.161
1.240	2.150
1.244	2.139
1.247	2.128
1.250	2.117
1.254	2.106
1.257	2.095
1.261	2.084
1.264	2.072
1.268	2.061
1.271	2.050
1.274	2.039
1.278	2.028
1.281	2.017
1.285	2.006
1.288	1.995
1.292	1.984
1.295	1.973
1.298	1.962
1.302	1.951
1.305	1.939
1.309	1.928
1.312	1.917
1.316	1.906
1.319	1.895
1.323	1.884
1.326	1.873
1.329	1.862
1.333	1.851
1.336	1.839
1.340	1.828
1.343	1.817
1.347	1.807
1.350	1.795
1.353	1.784
1.357	1.773
1.360	1.762
1.364	1.751
1.367	1.740
1.371	1.729
1.374	1.718
1.378	1.706
1.381	1.695
1.384	1.684
1.388	1.673
1.391	1.662
1.395	1.651
1.398	1.640
1.402	1.629
1.405	1.617
1.409	1.607
1.412	1.595
1.415	1.584
1.419	1.573
1.422	1.562
1.426	1.551
1.429	1.540
1.433	1.529
1.436	1.518
1.440	1.507
1.443	1.495
1.446	1.485
1.450	1.473
1.453	1.462
1.457	1.451
1.460	1.440
1.464	1.429
1.467	1.418
1.471	1.407
1.474	1.396
1.478	1.384
1.481	1.373
1.490	1.371
1.502	1.371
1.514	1.371
1.525	1.371
1.537	1.371
1.548	1.371
1.560	1.371
1.572	1.371
1.584	1.371
1.595	1.371
1.607	1.371
1.618	1.371
1.629	1.371
1.641	1.371
1.653	1.371
1.664	1.371
1.676	1.371
1.688	1.371
1.699	1.371
1.711	1.371
1.722	1.371
1.734	1.371
1.746	1.371
1.758	1.371
1.769	1.371
1.774	1.379
1.778	1.390
1.781	1.401
1.785	1.412
1.789	1.424
1.792	1.434
1.796	1.446
1.799	1.457
1.803	1.468
1.807	1.479
1.810	1.490
1.814	1.501
1.818	1.512
1.821	1.523
1.825	1.534
1.828	1.545
1.832	1.556
1.836	1.567
1.839	1.578
1.843	1.589
1.846	1.600
1.850	1.611
1.854	1.622
1.857	1.633
1.861	1.644
1.865	1.656
1.868	1.666
1.872	1.678
1.875	1.688
1.879	1.699
1.882	1.710
1.886	1.722
1.890	1.732
1.893	1.744
1.897	1.755
1.901	1.766
1.904	1.777
1.908	1.788
1.911	1.799
1.915	1.810
1.919	1.821
1.922	1.832
1.926	1.843
1.930	1.854
1.933	1.865
1.937	1.876
1.941	1.887
1.944	1.898
1.948	1.909
1.951	1.920
1.955	1.931
1.959	1.942
1.962	1.954
1.966	1.964
1.970	1.976
1.973	1.987
1.977	1.998
1.980	2.008
1.984	2.020
1.988	2.030
1.991	2.042
1.995	2.053
1.998	2.064
2.002	2.075
2.006	2.086
2.009	2.097
2.013	2.108
2.017	2.119
2.020	2.130
2.024	2.141
2.028	2.152
2.031	2.163
2.035	2.174
2.038	2.185
2.042	2.196
2.046	2.207
2.049	2.218
2.053	2.229
2.056	2.240
2.060	2.251
2.064	2.262
2.067	2.274
2.071	2.284
2.075	2.296
2.078	2.307
2.082	2.318
2.086	2.329
2.089	2.340
2.093	2.351
2.097	2.362
2.100	2.373
2.104	2.384
2.107	2.395
2.111	2.406
2.115	2.417
2.118	2.428
2.122	2.439
2.126	2.450
2.129	2.461
2.133	2.472
2.136	2.483
2.140	2.495
2.144	2.505
2.147	2.517
2.151	2.528
2.155	2.539
2.158	2.550
2.162	2.560
2.166	2.572
2.169	2.583
2.173	2.594
2.176	2.605
2.180	2.616
2.184	2.627
2.187	2.638
2.191	2.649
2.195	2.660
2.198	2.671
2.202	2.682
2.205	2.693
2.209	2.704
2.213	2.715
2.216	2.726
2.220	2.737
2.224	2.748
2.227	2.759
2.231	2.770
2.234	2.781
2.238	2.792
2.242	2.803
2.245	2.814
2.249	2.825
2.253	2.837
2.256	2.847
2.260	2.859
2.263	2.870
2.267	2.880
2.271	2.892
2.274	2.902
2.278	2.914
2.282	2.925
2.285	2.936
2.289	2.947
2.293	2.958
2.296	2.969
2.300	2.980
2.303	2.991
