x	y
2.508	1.667
2.500	1.640
2.492	1.614
2.484	1.588
2.476	1.561
2.467	1.535
2.467	1.535
2.424	1.519
2.424	1.519
2.361	1.533
2.299	1.549
2.238	1.566
2.177	1.585
2.177	1.585
2.123	1.603
2.070	1.623
2.017	1.644
1.966	1.668
1.915	1.693
1.865	1.720
1.816	1.749
1.768	1.779
1.721	1.811
1.676	1.845
1.631	1.881
1.588	1.918
1.547	1.956
1.507	1.996
1.860	2.556
1.937	2.537
2.015	2.549
2.015	2.549
2.057	2.587
2.095	2.631
2.127	2.678
2.154	2.729
2.174	2.783
2.174	2.783
2.197	2.838
2.214	2.895
2.228	2.953
2.237	3.013
2.240	3.072
2.240	3.132
2.234	3.192
2.224	3.250
2.224	3.250
2.199	3.307
2.168	3.360
2.130	3.408
2.130	3.408
2.120	3.464
2.164	3.501
2.164	3.501
2.215	3.464
2.215	3.464
2.252	3.415
2.283	3.361
2.306	3.304
2.321	3.243
2.327	3.182
2.326	3.120
2.316	3.059
2.316	3.059
2.306	3.000
2.300	2.940
2.300	2.880
2.300	2.880
2.322	2.828
2.353	2.781
2.394	2.742
2.394	2.742
2.437	2.708
2.481	2.675
2.527	2.643
2.573	2.612
2.620	2.583
2.668	2.556
2.717	2.530
2.717	2.530
2.736	2.533
2.736	2.533
2.743	2.559
2.751	2.586
2.759	2.613
2.767	2.639
2.774	2.666
2.782	2.692
2.790	2.719
2.797	2.745
2.805	2.772
2.813	2.798
2.821	2.825
2.828	2.851
2.828	2.851
2.836	2.879
2.844	2.907
2.852	2.934
2.860	2.962
2.860	2.962
2.877	3.024
2.893	3.087
2.908	3.149
2.921	3.212
2.921	3.212
2.896	3.276
2.896	3.276
2.851	3.310
2.805	3.341
2.757	3.371
2.757	3.371
2.715	3.406
2.675	3.445
2.639	3.487
2.606	3.532
2.606	3.532
2.549	3.578
2.479	3.599
2.479	3.599
2.425	3.602
2.371	3.605
2.316	3.607
2.262	3.608
2.207	3.608
2.153	3.608
2.098	3.607
2.098	3.607
2.039	3.607
1.981	3.606
1.922	3.604
1.863	3.601
1.805	3.598
1.746	3.593
1.688	3.587
1.688	3.587
1.652	3.491
1.652	3.491
1.629	3.438
1.586	3.400
1.586	3.400
1.534	3.373
1.508	3.321
1.508	3.321
1.512	3.265
1.521	3.210
1.536	3.156
1.536	3.156
1.546	3.102
1.559	3.049
1.575	2.996
1.592	2.944
1.612	2.893
1.634	2.843
1.658	2.794
1.684	2.746
1.712	2.699
1.712	2.699
1.754	2.644
1.804	2.596
1.860	2.556
2.322	2.736
2.322	2.746
2.322	2.746
2.324	2.751
2.324	2.751
2.331	2.749
2.331	2.749
2.344	2.739
2.344	2.739
2.387	2.699
2.431	2.660
2.477	2.623
2.477	2.623
2.527	2.592
2.579	2.563
2.632	2.535
2.685	2.510
2.685	2.510
2.718	2.467
2.718	2.467
2.707	2.404
2.688	2.344
2.661	2.287
2.661	2.287
2.616	2.324
2.572	2.363
2.530	2.403
2.489	2.445
2.450	2.489
2.413	2.534
2.413	2.534
2.382	2.580
2.356	2.630
2.336	2.682
2.322	2.736
2.750	3.478
2.697	3.525
2.646	3.575
2.598	3.627
2.750	3.478
2.795	3.437
2.842	3.399
2.892	3.365
2.945	3.335
2.945	3.335
2.955	3.368
2.966	3.402
2.966	3.402
2.974	3.431
2.982	3.460
2.990	3.488
2.999	3.517
3.007	3.546
3.015	3.575
3.015	3.575
3.023	3.603
3.030	3.630
3.037	3.657
3.045	3.684
3.052	3.712
3.060	3.739
3.067	3.766
3.075	3.793
3.082	3.821
3.082	3.821
3.090	3.849
3.098	3.877
3.105	3.905
3.113	3.933
3.120	3.961
3.128	3.989
3.136	4.017
3.143	4.045
3.151	4.073
3.159	4.102
3.159	4.102
3.166	4.128
3.173	4.154
3.180	4.181
3.187	4.207
3.194	4.233
3.201	4.260
3.208	4.286
3.215	4.312
3.222	4.339
3.229	4.365
3.236	4.391
3.243	4.418
3.250	4.444
3.257	4.471
3.264	4.497
3.271	4.523
3.278	4.550
3.285	4.576
3.292	4.602
3.299	4.629
3.299	4.629
3.306	4.658
3.314	4.687
3.321	4.716
3.329	4.746
3.336	4.775
3.344	4.804
3.344	4.804
3.352	4.838
3.360	4.873
3.360	4.873
3.354	4.877
3.354	4.877
3.295	4.896
3.233	4.905
3.233	4.905
3.179	4.910
3.124	4.913
3.069	4.914
3.014	4.912
2.959	4.909
2.904	4.904
2.904	4.904
2.842	4.901
2.780	4.893
2.718	4.882
2.657	4.867
2.598	4.848
2.539	4.825
2.539	4.825
2.481	4.801
2.423	4.775
2.366	4.749
2.366	4.749
2.337	4.735
2.309	4.721
2.309	4.721
2.281	4.707
2.252	4.692
2.224	4.678
2.196	4.664
2.196	4.664
2.180	4.623
2.180	4.623
2.189	4.565
2.201	4.507
2.216	4.450
2.216	4.450
2.222	4.395
2.213	4.339
2.191	4.288
2.156	4.244
2.156	4.244
2.096	4.228
2.034	4.233
2.034	4.233
1.964	4.273
1.964	4.273
1.953	4.339
1.958	4.406
1.958	4.406
1.934	4.427
1.934	4.427
1.897	4.381
1.863	4.334
1.830	4.286
1.800	4.236
1.800	4.236
1.808	4.233
1.808	4.233
1.863	4.225
1.917	4.219
1.971	4.214
1.971	4.214
2.040	4.193
2.097	4.150
2.097	4.150
2.138	4.107
2.190	4.077
2.190	4.077
2.250	4.070
2.310	4.066
2.370	4.065
2.430	4.068
2.430	4.068
2.488	4.072
2.545	4.075
2.603	4.076
2.660	4.075
2.718	4.073
2.775	4.070
2.832	4.065
2.832	4.065
2.846	4.060
2.846	4.060
2.856	4.050
2.856	4.050
2.881	4.000
2.890	3.945
2.883	3.889
2.883	3.889
2.856	3.841
2.824	3.797
2.787	3.757
2.745	3.722
2.745	3.722
2.697	3.689
2.646	3.661
2.592	3.637
2.592	3.637
2.598	3.627
2.483	3.690
2.542	3.708
2.599	3.731
2.655	3.758
2.708	3.790
2.708	3.790
2.750	3.826
2.784	3.869
2.811	3.918
2.811	3.918
2.778	3.907
2.778	3.907
2.736	3.864
2.689	3.827
2.637	3.797
2.582	3.774
2.525	3.758
2.525	3.758
2.460	3.747
2.394	3.740
2.329	3.736
2.263	3.736
2.263	3.736
2.233	3.736
2.203	3.736
2.173	3.736
2.143	3.736
2.114	3.737
2.084	3.737
2.084	3.737
2.055	3.736
2.026	3.735
1.996	3.734
1.996	3.734
1.936	3.721
1.883	3.689
1.883	3.689
1.881	3.684
1.881	3.684
1.936	3.680
1.990	3.676
2.045	3.674
2.100	3.672
2.155	3.672
2.210	3.673
2.264	3.674
2.319	3.677
2.374	3.680
2.428	3.685
2.483	3.690
1.583	3.590
1.587	3.537
1.587	3.537
1.556	3.474
1.494	3.440
1.494	3.440
1.436	3.446
1.387	3.479
1.360	3.530
1.360	3.530
1.357	3.569
1.357	3.569
1.431	3.585
1.507	3.594
1.507	3.594
1.583	3.590
1.307	4.252
1.309	4.263
1.307	4.252
1.367	4.245
1.427	4.241
1.487	4.241
1.547	4.243
1.606	4.248
1.666	4.256
1.725	4.267
1.725	4.267
1.767	4.306
1.790	4.357
1.790	4.357
1.771	4.441
1.771	4.441
1.720	4.503
1.653	4.545
1.653	4.545
1.593	4.559
1.531	4.557
1.472	4.539
1.472	4.539
1.430	4.495
1.397	4.443
1.397	4.443
1.363	4.385
1.334	4.325
1.309	4.263
1.331	4.439
1.318	4.456
1.331	4.439
1.313	4.385
1.290	4.335
1.260	4.287
1.226	4.243
1.226	4.243
1.179	4.211
1.127	4.187
1.073	4.172
1.017	4.165
1.017	4.165
1.018	4.175
1.018	4.175
1.038	4.234
1.063	4.292
1.091	4.347
1.123	4.401
1.123	4.401
1.170	4.456
1.170	4.456
1.244	4.470
1.318	4.456
1.323	4.514
1.368	4.511
1.323	4.514
1.264	4.515
1.207	4.530
1.207	4.530
1.211	4.539
1.211	4.539
1.246	4.586
1.284	4.630
1.325	4.672
1.368	4.711
1.414	4.747
1.414	4.747
1.493	4.723
1.493	4.723
1.510	4.695
1.510	4.695
1.479	4.645
1.445	4.598
1.408	4.553
1.368	4.511
1.524	4.628
1.519	4.617
1.524	4.628
1.571	4.691
1.624	4.750
1.624	4.750
1.671	4.792
1.726	4.821
1.726	4.821
1.791	4.817
1.853	4.798
1.909	4.763
1.909	4.763
1.964	4.704
2.006	4.636
2.006	4.636
2.008	4.613
2.008	4.613
1.960	4.561
1.910	4.511
1.858	4.462
1.858	4.462
1.828	4.451
1.828	4.451
1.809	4.480
1.790	4.509
1.790	4.509
1.772	4.534
1.772	4.534
1.718	4.580
1.650	4.600
1.650	4.600
1.584	4.608
1.519	4.617
1.547	4.755
1.609	4.788
1.547	4.755
1.472	4.792
1.472	4.792
1.487	4.819
1.487	4.819
1.545	4.856
1.607	4.887
1.672	4.910
1.672	4.910
1.712	4.923
1.712	4.923
1.732	4.918
1.732	4.918
1.731	4.916
1.731	4.916
1.694	4.870
1.653	4.827
1.609	4.788
1.775	4.873
1.839	4.852
1.903	4.831
1.903	4.831
1.960	4.799
2.002	4.750
2.002	4.750
2.021	4.719
2.040	4.688
2.040	4.688
2.050	4.676
2.050	4.676
2.090	4.680
2.090	4.680
2.148	4.713
2.204	4.750
2.258	4.788
2.258	4.788
2.259	4.860
2.259	4.860
2.229	4.935
2.176	4.996
2.176	4.996
2.130	5.024
2.077	5.038
2.077	5.038
2.019	5.022
1.964	4.996
1.964	4.996
1.901	4.963
1.840	4.925
1.782	4.882
1.782	4.882
1.775	4.873
2.086	4.603
2.035	4.572
1.999	4.523
2.086	4.603
2.093	4.604
2.093	4.604
2.126	4.541
2.143	4.471
2.143	4.399
2.143	4.399
2.120	4.337
2.061	4.307
2.061	4.307
2.036	4.334
2.036	4.334
2.012	4.394
2.000	4.458
1.999	4.523
2.322	4.845
2.316	4.858
2.316	4.858
2.304	4.891
2.293	4.925
2.293	4.925
2.269	4.977
2.232	5.021
2.232	5.021
2.149	5.085
2.149	5.085
2.204	5.108
2.260	5.129
2.317	5.149
2.374	5.166
2.374	5.166
2.410	5.171
2.410	5.171
2.456	5.141
2.491	5.098
2.491	5.098
2.525	5.026
2.543	4.948
2.543	4.948
2.531	4.914
2.531	4.914
2.477	4.887
2.422	4.865
2.365	4.847
2.365	4.847
2.322	4.845
2.617	4.938
2.719	4.955
2.617	4.938
2.597	4.982
2.597	4.982
2.577	5.053
2.548	5.121
2.548	5.121
2.492	5.185
2.492	5.185
2.500	5.189
2.500	5.189
2.553	5.199
2.607	5.203
2.607	5.203
2.665	5.210
2.723	5.208
2.779	5.197
2.779	5.197
2.773	5.103
2.773	5.103
2.753	5.027
2.719	4.955
4.611	4.629
4.633	4.702
4.659	4.775
4.611	4.629
4.602	4.598
4.593	4.566
4.584	4.535
4.584	4.535
4.577	4.509
4.570	4.482
4.562	4.456
4.555	4.430
4.547	4.403
4.540	4.377
4.532	4.350
4.532	4.350
4.524	4.318
4.515	4.286
4.506	4.254
4.497	4.221
4.497	4.221
4.489	4.194
4.482	4.166
4.474	4.139
4.467	4.111
4.459	4.083
4.459	4.083
4.452	4.055
4.445	4.027
4.437	3.999
4.430	3.971
4.422	3.943
4.422	3.943
4.416	3.916
4.409	3.888
4.402	3.861
4.395	3.834
4.388	3.807
4.388	3.807
4.367	3.743
4.353	3.678
4.346	3.612
4.346	3.545
4.346	3.545
4.354	3.487
4.370	3.431
4.394	3.377
4.426	3.328
4.465	3.284
4.510	3.247
4.560	3.216
4.614	3.194
4.614	3.194
4.679	3.182
4.745	3.178
4.811	3.180
4.811	3.180
4.840	3.180
4.868	3.180
4.897	3.179
4.925	3.179
4.954	3.178
4.983	3.178
4.983	3.178
5.013	3.178
5.043	3.178
5.073	3.178
5.103	3.178
5.133	3.178
5.163	3.177
5.163	3.177
5.190	3.178
5.217	3.178
5.245	3.178
5.272	3.178
5.299	3.178
5.327	3.178
5.354	3.178
5.381	3.178
5.409	3.178
5.436	3.178
5.463	3.178
5.491	3.178
5.518	3.178
5.545	3.179
5.573	3.179
5.600	3.179
5.627	3.179
5.627	3.179
5.657	3.179
5.686	3.178
5.715	3.178
5.715	3.178
5.749	3.176
5.749	3.176
5.742	3.136
5.742	3.136
5.733	3.102
5.724	3.069
5.716	3.035
5.716	3.035
5.708	3.005
5.700	2.975
5.692	2.945
5.684	2.915
5.676	2.885
5.676	2.885
5.669	2.858
5.661	2.831
5.654	2.803
5.646	2.776
5.639	2.748
5.631	2.721
5.624	2.693
5.616	2.666
5.609	2.638
5.601	2.611
5.594	2.583
5.586	2.556
5.579	2.528
5.572	2.501
5.572	2.501
5.564	2.473
5.556	2.446
5.549	2.418
5.541	2.390
5.533	2.362
5.526	2.335
5.518	2.307
5.510	2.279
5.503	2.252
5.495	2.224
5.487	2.196
5.480	2.169
5.472	2.141
5.464	2.113
5.457	2.086
5.449	2.058
5.449	2.058
5.442	2.031
5.434	2.005
5.427	1.978
5.420	1.951
5.412	1.925
5.412	1.925
5.380	1.863
5.330	1.813
5.268	1.781
5.268	1.781
5.208	1.775
5.148	1.772
5.088	1.770
5.028	1.769
4.968	1.771
4.908	1.773
4.908	1.773
4.881	1.775
4.853	1.777
4.853	1.777
4.784	1.785
4.784	1.785
4.735	1.832
4.719	1.897
4.719	1.897
4.724	1.945
4.724	1.945
4.733	1.974
4.742	2.004
4.751	2.033
4.760	2.063
4.769	2.092
4.778	2.122
4.786	2.152
4.786	2.152
4.806	2.209
4.823	2.266
4.838	2.325
4.851	2.384
4.861	2.443
4.861	2.443
4.850	2.495
4.850	2.495
4.792	2.502
4.733	2.507
4.675	2.512
4.616	2.515
4.558	2.518
4.499	2.519
4.440	2.520
4.382	2.520
4.382	2.520
4.351	2.519
4.320	2.518
4.289	2.518
4.289	2.518
4.259	2.517
4.228	2.516
4.197	2.514
4.167	2.513
4.136	2.512
4.105	2.511
4.105	2.511
4.040	2.464
4.040	2.464
4.021	2.413
4.003	2.361
3.987	2.309
3.971	2.257
3.957	2.204
3.943	2.152
3.943	2.152
3.936	2.120
3.928	2.089
3.921	2.058
3.921	2.058
3.914	2.031
3.907	2.003
3.901	1.976
3.894	1.949
3.887	1.921
3.887	1.921
3.879	1.879
3.879	1.879
3.876	1.823
3.881	1.767
3.893	1.713
3.913	1.660
3.940	1.611
3.974	1.567
4.014	1.527
4.059	1.494
4.059	1.494
4.113	1.468
4.169	1.449
4.227	1.437
4.286	1.432
4.286	1.432
4.313	1.431
4.340	1.430
4.368	1.430
4.395	1.429
4.422	1.428
4.449	1.427
4.449	1.427
4.476	1.427
4.503	1.427
4.531	1.426
4.558	1.426
4.585	1.425
4.612	1.425
4.612	1.425
4.639	1.425
4.666	1.425
4.694	1.424
4.721	1.424
4.748	1.424
4.775	1.424
4.775	1.424
4.802	1.424
4.829	1.424
4.857	1.424
4.884	1.424
4.911	1.424
4.938	1.424
4.938	1.424
4.965	1.424
4.992	1.425
5.020	1.425
5.047	1.425
5.074	1.425
5.101	1.425
5.101	1.425
5.128	1.426
5.155	1.426
5.183	1.427
5.210	1.427
5.237	1.427
5.264	1.428
5.291	1.428
5.318	1.428
5.346	1.429
5.373	1.429
5.400	1.429
5.427	1.430
5.454	1.430
5.482	1.430
5.509	1.431
5.536	1.431
5.563	1.431
5.590	1.432
5.590	1.432
5.625	1.433
5.625	1.433
5.683	1.440
5.740	1.453
5.796	1.471
5.849	1.494
5.900	1.523
5.948	1.557
5.948	1.557
5.994	1.587
6.038	1.621
6.080	1.659
6.118	1.699
6.153	1.742
6.185	1.788
6.213	1.836
6.213	1.836
6.248	1.922
6.248	1.922
6.256	1.949
6.264	1.976
6.272	2.003
6.280	2.031
6.288	2.058
6.288	2.058
6.297	2.089
6.306	2.120
6.315	2.152
6.315	2.152
6.323	2.178
6.323	2.178
6.331	2.206
6.339	2.235
6.347	2.263
6.355	2.292
6.363	2.320
6.371	2.349
6.379	2.377
6.387	2.406
6.395	2.434
6.395	2.434
6.403	2.463
6.411	2.492
6.418	2.520
6.426	2.549
6.434	2.577
6.442	2.606
6.450	2.635
6.457	2.663
6.465	2.692
6.465	2.692
6.473	2.720
6.480	2.749
6.488	2.778
6.496	2.806
6.503	2.835
6.511	2.864
6.518	2.892
6.526	2.921
6.534	2.950
6.534	2.950
6.541	2.978
6.549	3.007
6.556	3.036
6.564	3.064
6.571	3.093
6.578	3.122
6.586	3.150
6.593	3.179
6.601	3.208
6.601	3.208
6.608	3.237
6.616	3.265
6.623	3.294
6.630	3.323
6.638	3.351
6.645	3.380
6.652	3.409
6.660	3.438
6.667	3.466
6.667	3.466
6.674	3.494
6.681	3.521
6.688	3.548
6.694	3.575
6.701	3.602
6.708	3.630
6.715	3.657
6.722	3.684
6.729	3.711
6.736	3.739
6.743	3.766
6.749	3.793
6.756	3.820
6.763	3.847
6.770	3.875
6.777	3.902
6.784	3.929
6.791	3.956
6.797	3.984
6.797	3.984
6.805	4.011
6.813	4.039
6.821	4.067
6.829	4.094
6.837	4.122
6.845	4.149
6.853	4.177
6.860	4.205
6.868	4.232
6.876	4.260
6.884	4.288
6.884	4.288
6.892	4.317
6.900	4.346
6.908	4.375
6.916	4.404
6.924	4.433
6.932	4.462
6.939	4.491
6.939	4.491
6.951	4.535
6.951	4.535
6.959	4.566
6.967	4.598
6.975	4.629
6.975	4.629
6.983	4.662
6.992	4.695
6.992	4.695
7.011	4.753
7.023	4.812
7.025	4.873
7.019	4.934
7.005	4.992
6.982	5.049
6.951	5.101
6.913	5.148
6.913	5.148
6.869	5.187
6.819	5.218
6.766	5.242
6.709	5.257
6.651	5.263
6.651	5.263
6.624	5.263
6.596	5.264
6.569	5.264
6.541	5.265
6.514	5.265
6.487	5.266
6.459	5.266
6.432	5.267
6.405	5.267
6.377	5.268
6.350	5.268
6.323	5.269
6.295	5.269
6.295	5.269
6.266	5.270
6.236	5.270
6.206	5.271
6.177	5.271
6.147	5.271
6.117	5.272
6.117	5.272
6.088	5.272
6.058	5.272
6.028	5.272
5.999	5.273
5.969	5.273
5.939	5.273
5.939	5.273
5.910	5.273
5.880	5.273
5.850	5.273
5.821	5.273
5.791	5.273
5.761	5.273
5.761	5.273
5.732	5.272
5.702	5.272
5.673	5.271
5.643	5.271
5.613	5.270
5.584	5.270
5.584	5.270
5.554	5.269
5.524	5.268
5.495	5.267
5.465	5.266
5.436	5.266
5.406	5.265
5.406	5.265
5.346	5.267
5.285	5.265
5.225	5.258
5.166	5.246
5.166	5.246
5.114	5.229
5.063	5.208
5.013	5.184
4.965	5.156
4.920	5.124
4.877	5.090
4.836	5.052
4.799	5.012
4.764	4.969
4.732	4.923
4.704	4.875
4.680	4.826
4.659	4.775
5.493	4.794
5.487	4.779
5.487	4.779
5.479	4.752
5.471	4.726
5.463	4.699
5.454	4.672
5.446	4.645
5.446	4.645
5.438	4.619
5.430	4.592
5.423	4.565
5.415	4.538
5.407	4.511
5.407	4.511
5.399	4.484
5.392	4.457
5.384	4.431
5.377	4.404
5.369	4.377
5.369	4.377
5.362	4.350
5.355	4.323
5.347	4.296
5.340	4.269
5.333	4.242
5.333	4.242
5.326	4.215
5.319	4.188
5.312	4.160
5.305	4.133
5.297	4.106
5.290	4.079
5.283	4.052
5.276	4.025
5.269	3.998
5.262	3.971
5.262	3.971
5.256	3.944
5.249	3.917
5.242	3.890
5.235	3.862
5.228	3.835
5.221	3.808
5.215	3.781
5.208	3.754
5.201	3.727
5.194	3.700
5.194	3.700
5.190	3.678
5.190	3.678
5.191	3.606
5.232	3.546
5.232	3.546
5.296	3.525
5.364	3.517
5.364	3.517
5.394	3.516
5.423	3.515
5.453	3.514
5.483	3.513
5.513	3.512
5.542	3.511
5.572	3.510
5.602	3.509
5.602	3.509
5.636	3.509
5.670	3.508
5.670	3.508
5.746	3.507
5.823	3.513
5.823	3.513
5.843	3.519
5.843	3.519
5.863	3.576
5.882	3.634
5.900	3.692
5.917	3.750
5.932	3.809
5.932	3.809
5.940	3.839
5.948	3.869
5.956	3.899
5.964	3.929
5.972	3.959
5.980	3.988
5.980	3.988
5.987	4.017
5.994	4.045
6.002	4.073
6.009	4.102
6.016	4.130
6.024	4.158
6.031	4.186
6.031	4.186
6.039	4.215
6.046	4.244
6.053	4.273
6.061	4.302
6.068	4.331
6.075	4.360
6.083	4.389
6.083	4.389
6.090	4.417
6.097	4.445
6.104	4.473
6.111	4.501
6.118	4.530
6.125	4.558
6.132	4.586
6.139	4.614
6.146	4.642
6.153	4.670
6.160	4.698
6.167	4.726
6.174	4.754
6.174	4.754
6.180	4.809
6.164	4.863
6.128	4.905
6.128	4.905
6.070	4.916
6.012	4.923
5.954	4.928
5.895	4.930
5.895	4.930
5.837	4.931
5.780	4.930
5.722	4.927
5.665	4.921
5.665	4.921
5.612	4.906
5.563	4.879
5.523	4.840
5.493	4.794
7.431	4.535
7.424	4.509
7.417	4.483
7.409	4.456
7.402	4.430
7.395	4.404
7.387	4.377
7.380	4.351
7.373	4.325
7.365	4.298
7.358	4.272
7.351	4.246
7.343	4.219
7.336	4.193
7.329	4.167
7.321	4.140
7.314	4.114
7.307	4.088
7.299	4.061
7.292	4.035
7.285	4.009
7.277	3.982
7.270	3.956
7.263	3.930
7.255	3.903
7.248	3.877
7.241	3.851
7.233	3.824
7.226	3.798
7.219	3.772
7.211	3.745
7.204	3.719
7.204	3.719
7.197	3.692
7.189	3.664
7.182	3.637
7.174	3.610
7.167	3.583
7.159	3.555
7.152	3.528
7.144	3.501
7.137	3.473
7.129	3.446
7.122	3.419
7.114	3.391
7.114	3.391
7.107	3.364
7.099	3.337
7.092	3.309
7.084	3.282
7.077	3.255
7.070	3.227
7.062	3.200
7.055	3.173
7.047	3.145
7.040	3.118
7.032	3.091
7.025	3.063
7.025	3.063
7.018	3.036
7.010	3.009
7.003	2.981
6.996	2.954
6.988	2.927
6.981	2.899
6.974	2.872
6.967	2.845
6.959	2.817
6.952	2.790
6.945	2.763
6.937	2.735
6.937	2.735
6.930	2.708
6.923	2.680
6.916	2.653
6.908	2.626
6.901	2.598
6.894	2.571
6.887	2.544
6.880	2.516
6.873	2.489
6.865	2.461
6.858	2.434
6.851	2.407
6.851	2.407
6.844	2.378
6.836	2.350
6.829	2.322
6.822	2.293
6.814	2.265
6.807	2.237
6.800	2.208
6.793	2.180
6.785	2.152
6.785	2.152
6.777	2.120
6.770	2.089
6.762	2.058
6.762	2.058
6.760	2.050
6.760	2.050
6.749	1.994
6.745	1.938
6.747	1.881
6.755	1.825
6.770	1.770
6.791	1.717
6.818	1.667
6.850	1.621
6.888	1.578
6.930	1.540
6.976	1.507
7.025	1.479
7.078	1.457
7.078	1.457
7.139	1.444
7.201	1.435
7.264	1.431
7.326	1.432
7.326	1.432
7.356	1.431
7.387	1.430
7.417	1.429
7.447	1.429
7.477	1.428
7.477	1.428
7.508	1.427
7.538	1.427
7.568	1.426
7.599	1.426
7.629	1.425
7.629	1.425
7.659	1.425
7.689	1.425
7.720	1.424
7.750	1.424
7.780	1.424
7.780	1.424
7.810	1.424
7.841	1.424
7.871	1.424
7.901	1.425
7.932	1.425
7.932	1.425
7.962	1.425
7.992	1.426
8.022	1.426
8.053	1.427
8.083	1.427
8.083	1.427
8.113	1.428
8.143	1.429
8.174	1.430
8.204	1.431
8.234	1.432
8.234	1.432
8.290	1.431
8.345	1.433
8.400	1.440
8.454	1.451
8.508	1.465
8.561	1.483
8.561	1.483
8.611	1.504
8.660	1.528
8.707	1.555
8.753	1.585
8.798	1.617
8.840	1.651
8.881	1.688
8.919	1.727
8.955	1.768
8.989	1.811
9.021	1.856
9.050	1.902
9.076	1.950
9.100	2.000
9.100	2.000
9.107	2.026
9.114	2.052
9.122	2.078
9.129	2.105
9.136	2.131
9.144	2.157
9.151	2.184
9.159	2.210
9.166	2.236
9.173	2.263
9.181	2.289
9.188	2.315
9.195	2.342
9.203	2.368
9.210	2.394
9.217	2.421
9.225	2.447
9.232	2.473
9.239	2.500
9.247	2.526
9.254	2.552
9.261	2.578
9.269	2.605
9.276	2.631
9.283	2.657
9.283	2.657
9.291	2.684
9.298	2.710
9.305	2.736
9.312	2.763
9.320	2.789
9.327	2.815
9.334	2.842
9.341	2.868
9.349	2.894
9.356	2.921
9.363	2.947
9.371	2.973
9.378	3.000
9.385	3.026
9.392	3.052
9.400	3.079
9.407	3.105
9.414	3.131
9.421	3.158
9.429	3.184
9.436	3.210
9.443	3.237
9.451	3.263
9.458	3.289
9.465	3.316
9.465	3.316
9.473	3.343
9.480	3.371
9.488	3.398
9.495	3.426
9.503	3.453
9.510	3.481
9.517	3.508
9.525	3.535
9.532	3.563
9.540	3.590
9.547	3.618
9.555	3.645
9.555	3.645
9.562	3.673
9.570	3.700
9.577	3.728
9.584	3.755
9.592	3.783
9.599	3.810
9.607	3.838
9.614	3.865
9.621	3.893
9.629	3.920
9.636	3.948
9.644	3.975
9.644	3.975
9.651	4.003
9.658	4.030
9.666	4.058
9.673	4.085
9.680	4.113
9.687	4.140
9.695	4.168
9.702	4.195
9.709	4.223
9.717	4.250
9.724	4.278
9.731	4.305
9.731	4.305
9.748	4.358
9.764	4.412
9.779	4.466
9.792	4.520
9.805	4.574
9.817	4.628
9.827	4.683
9.827	4.683
9.834	4.741
9.835	4.798
9.828	4.856
9.815	4.912
9.795	4.967
9.770	5.018
9.738	5.067
9.701	5.111
9.659	5.151
9.612	5.186
9.562	5.214
9.509	5.237
9.509	5.237
9.448	5.251
9.386	5.260
9.324	5.264
9.261	5.262
9.261	5.262
9.231	5.263
9.200	5.264
9.169	5.265
9.138	5.266
9.108	5.267
9.108	5.267
9.077	5.267
9.046	5.268
9.015	5.268
8.985	5.269
8.954	5.269
8.954	5.269
8.923	5.270
8.893	5.270
8.862	5.270
8.831	5.270
8.800	5.270
8.800	5.270
8.770	5.270
8.739	5.270
8.708	5.270
8.677	5.270
8.647	5.270
8.647	5.270
8.616	5.269
8.585	5.269
8.554	5.268
8.524	5.268
8.493	5.267
8.493	5.267
8.462	5.266
8.431	5.265
8.401	5.264
8.370	5.264
8.339	5.263
8.339	5.263
8.279	5.265
8.218	5.263
8.158	5.255
8.099	5.241
8.099	5.241
8.045	5.224
7.993	5.204
7.941	5.181
7.891	5.154
7.843	5.125
7.796	5.094
7.752	5.059
7.709	5.022
7.669	4.983
7.631	4.941
7.595	4.897
7.562	4.851
7.562	4.851
7.532	4.802
7.504	4.752
7.478	4.701
7.478	4.701
7.468	4.665
7.457	4.629
7.457	4.629
7.449	4.598
7.440	4.566
7.431	4.535
8.208	4.362
8.216	4.389
8.224	4.416
8.231	4.443
8.239	4.470
8.247	4.497
8.255	4.524
8.262	4.551
8.270	4.578
8.278	4.605
8.286	4.632
8.293	4.659
8.301	4.686
8.301	4.686
8.309	4.707
8.309	4.707
8.318	4.727
8.318	4.727
8.353	4.782
8.398	4.829
8.449	4.868
8.507	4.898
8.569	4.916
8.569	4.916
8.626	4.925
8.684	4.929
8.742	4.930
8.799	4.926
8.856	4.919
8.856	4.919
8.913	4.898
8.952	4.853
8.952	4.853
8.983	4.797
8.997	4.733
8.991	4.669
8.991	4.669
8.984	4.642
8.977	4.615
8.970	4.589
8.963	4.562
8.956	4.535
8.949	4.508
8.942	4.482
8.935	4.455
8.928	4.428
8.922	4.402
8.915	4.375
8.908	4.348
8.901	4.321
8.894	4.295
8.887	4.268
8.880	4.241
8.873	4.214
8.866	4.188
8.859	4.161
8.852	4.134
8.845	4.107
8.838	4.081
8.831	4.054
8.824	4.027
8.817	4.001
8.810	3.974
8.803	3.947
8.796	3.920
8.789	3.894
8.782	3.867
8.775	3.840
8.769	3.813
8.762	3.787
8.755	3.760
8.748	3.733
8.741	3.706
8.734	3.680
8.727	3.653
8.727	3.653
8.719	3.625
8.712	3.597
8.705	3.570
8.697	3.542
8.690	3.514
8.683	3.486
8.675	3.458
8.668	3.431
