x	y	theta1	theta2	steps1	steps2	interval
5.217	1.334	6.601	-264.475	-11	13	38
5.250	1.334	7.567	-265.625	-11	13	38
5.283	1.334	8.537	-266.771	-11	13	38
5.315	1.334	9.512	-267.914	-11	13	38
5.348	1.334	10.491	-269.053	-11	13	38
5.380	1.334	11.474	-270.189	-11	13	38
5.413	1.334	12.462	-271.321	-11	13	38
5.446	1.334	13.454	-272.450	-11	13	38
5.478	1.334	14.450	-273.576	-11	13	38
5.511	1.334	15.450	-274.697	-11	13	38
5.543	1.334	16.455	-275.815	-11	13	38
5.576	1.334	17.464	-276.930	-11	13	38
5.609	1.334	18.477	-278.041	-12	13	38
5.641	1.334	19.494	-279.148	-12	13	38
5.674	1.334	20.516	-280.251	-12	13	38
5.707	1.334	21.541	-281.351	-12	13	38
5.739	1.334	22.571	-282.447	-12	12	35
5.772	1.334	23.604	-283.539	-12	12	35
5.804	1.334	24.642	-284.628	-12	12	35
5.837	1.334	25.684	-285.712	-12	12	35
5.870	1.334	26.730	-286.793	-12	12	35
5.902	1.334	27.779	-287.870	-12	12	35
5.935	1.334	28.833	-288.944	-12	12	35
5.967	1.334	29.891	-290.013	-12	12	35
6.000	1.334	30.952	-291.079	-12	12	35
6.033	1.334	32.018	-292.140	-12	12	35
6.065	1.334	33.087	-293.198	-12	12	35
6.098	1.334	34.160	-294.252	-12	12	35
6.130	1.334	35.238	-295.301	-12	12	35
6.163	1.334	36.318	-296.347	-12	12	35
6.196	1.334	37.403	-297.389	-12	12	35
6.228	1.334	38.492	-298.427	-12	12	35
6.261	1.334	39.584	-299.460	-12	12	35
6.293	1.334	40.680	-300.490	-12	12	35
6.326	1.334	41.780	-301.515	-13	12	38
6.359	1.334	42.883	-302.537	-13	12	38
6.391	1.334	43.990	-303.554	-13	12	38
6.424	1.334	45.101	-304.567	-13	12	38
6.457	1.334	46.216	-305.576	-13	11	38
6.489	1.334	47.334	-306.581	-13	11	38
6.522	1.334	48.455	-307.581	-13	11	38
6.554	1.334	49.581	-308.577	-13	11	38
6.587	1.334	50.709	-309.569	-13	11	38
6.620	1.334	51.842	-310.557	-13	11	38
6.652	1.334	52.978	-311.540	-13	11	38
6.685	1.334	54.117	-312.519	-13	11	38
6.717	1.334	55.260	-313.494	-13	11	38
6.750	1.334	56.406	-314.464	-13	11	38
6.783	1.334	57.556	-315.430	-13	11	38
6.815	1.334	58.709	-316.392	-13	11	38
6.848	1.334	59.866	-317.349	-13	11	38
6.880	1.334	61.026	-318.301	-13	11	38
6.913	1.334	62.190	-319.249	-13	11	38
6.946	1.334	63.356	-320.193	-13	11	38
6.978	1.334	64.527	-321.132	-13	11	38
7.011	1.334	65.700	-322.066	-13	11	38
7.043	1.334	66.877	-322.996	-13	11	38
7.076	1.334	68.057	-323.921	-13	11	38
7.109	1.334	69.240	-324.842	-13	10	38
7.141	1.334	70.427	-325.758	-14	10	41
7.174	1.334	71.617	-326.670	-14	10	41
7.207	1.334	72.810	-327.576	-14	10	41
7.239	1.334	74.006	-328.478	-14	10	41
7.272	1.334	75.205	-329.376	-14	10	41
7.304	1.334	76.408	-330.268	-14	10	41
7.337	1.334	77.613	-331.156	-14	10	41
7.370	1.334	78.822	-332.039	-14	10	41
7.402	1.334	80.034	-332.917	-14	10	41
7.435	1.334	81.249	-333.790	-14	10	41
7.467	1.334	82.467	-334.658	-14	10	41
7.500	1.334	83.688	-335.522	-14	10	41
7.533	1.334	84.913	-336.380	-14	10	41
7.565	1.334	86.140	-337.234	-14	10	41
7.598	1.334	87.370	-338.083	-14	10	41
7.630	1.334	88.603	-338.926	-14	10	41
7.663	1.334	89.839	-339.765	-14	10	41
7.696	1.334	91.079	-340.599	-14	9	41
7.728	1.334	92.321	-341.427	-14	9	41
7.761	1.334	93.566	-342.251	-14	9	41
7.793	1.334	94.813	-343.069	-14	9	41
7.826	1.334	96.064	-343.883	-14	9	41
7.859	1.334	97.318	-344.691	-14	9	41
7.891	1.334	98.574	-345.494	-14	9	41
7.924	1.334	99.834	-346.292	-14	9	41
7.957	1.334	101.096	-347.084	-14	9	41
7.989	1.334	102.361	-347.872	-14	9	41
8.022	1.334	103.629	-348.654	-14	9	41
8.054	1.334	104.899	-349.431	-14	9	41
8.087	1.334	106.173	-350.202	-14	9	41
8.120	1.334	107.449	-350.968	-15	9	43
8.152	1.334	108.728	-351.729	-15	9	43
8.185	1.334	110.009	-352.485	-15	9	43
8.217	1.334	111.293	-353.235	-15	9	43
8.250	1.334	112.580	-353.980	-15	8	43
8.283	1.334	113.870	-354.719	-15	8	43
8.315	1.334	115.162	-355.453	-15	8	43
8.348	1.334	116.457	-356.181	-15	8	43
8.380	1.334	117.754	-356.904	-15	8	43
8.413	1.334	119.055	-357.621	-15	8	43
8.446	1.334	120.357	-358.333	-15	8	43
8.478	1.334	121.663	-359.039	-15	8	43
8.511	1.334	122.970	-359.740	-15	8	43
8.543	1.334	124.281	-360.435	-15	8	43
8.576	1.334	125.594	-361.124	-15	8	43
8.609	1.334	126.909	-361.808	-15	8	43
8.641	1.334	128.227	-362.486	-15	8	43
8.674	1.334	129.548	-363.158	-15	8	43
8.707	1.334	130.871	-363.825	-15	8	43
8.739	1.334	132.196	-364.486	-15	8	43
8.772	1.334	133.524	-365.141	-15	7	43
8.804	1.334	134.854	-365.790	-15	7	43
8.837	1.334	136.187	-366.434	-15	7	43
8.870	1.334	137.522	-367.071	-15	7	43
8.902	1.334	138.860	-367.703	-15	7	43
8.935	1.334	140.200	-368.329	-15	7	43
8.967	1.334	141.542	-368.949	-15	7	43
9.000	1.334	142.887	-369.563	-15	7	43
9.033	1.334	144.234	-370.172	-15	7	43
9.065	1.334	145.583	-370.774	-15	7	43
9.098	1.334	146.935	-371.370	-15	7	43
9.130	1.334	148.289	-371.961	-15	7	43
9.163	1.334	149.645	-372.545	-15	7	43
9.196	1.334	151.004	-373.123	-15	7	43
9.228	1.334	152.365	-373.695	-15	7	43
9.261	1.334	153.728	-374.262	-16	6	46
9.293	1.334	155.093	-374.822	-16	6	46
9.326	1.334	156.461	-375.376	-16	6	46
9.359	1.334	157.831	-375.923	-16	6	46
9.391	1.334	159.203	-376.465	-16	6	46
9.424	1.334	160.577	-377.000	-16	6	46
9.457	1.334	161.953	-377.530	-16	6	46
9.489	1.334	163.332	-378.053	-16	6	46
9.522	1.334	164.712	-378.570	-16	6	46
9.554	1.334	166.095	-379.080	-16	6	46
9.587	1.334	167.480	-379.585	-16	6	46
9.620	1.334	168.867	-380.083	-16	6	46
9.652	1.334	170.256	-380.574	-16	6	46
9.685	1.334	171.648	-381.060	-16	6	46
9.717	1.334	173.041	-381.539	-16	5	46
9.750	1.334	174.436	-382.012	-16	5	46
9.783	1.334	175.834	-382.478	-16	5	46
9.815	1.334	177.234	-382.938	-16	5	46
9.848	1.334	178.635	-383.391	-16	5	46
9.880	1.334	180.039	-383.838	-16	5	46
9.913	1.334	181.444	-384.279	-16	5	46
9.946	1.334	182.852	-384.713	-16	5	46
9.978	1.334	184.262	-385.141	-16	5	46
10.011	1.334	185.673	-385.562	-16	5	46
10.043	1.334	187.087	-385.977	-16	5	46
10.076	1.334	188.502	-386.385	-16	5	46
10.109	1.334	189.920	-386.787	-16	5	46
10.141	1.334	191.339	-387.182	-16	4	46
10.174	1.334	192.761	-387.571	-16	4	46
10.207	1.334	194.184	-387.952	-16	4	46
10.239	1.334	195.609	-388.328	-16	4	46
10.272	1.334	197.036	-388.697	-16	4	46
10.304	1.334	198.465	-389.059	-16	4	46
10.337	1.334	199.896	-389.414	-16	4	46
10.370	1.334	201.329	-389.763	-16	4	46
10.402	1.334	202.763	-390.105	-16	4	46
10.435	1.334	204.200	-390.440	-16	4	46
10.467	1.334	205.638	-390.769	-16	4	46
10.500	1.334	207.078	-391.091	-16	4	46
10.533	1.334	208.520	-391.406	-16	4	46
10.565	1.334	209.964	-391.715	-16	4	46
10.598	1.334	211.409	-392.017	-16	3	46
10.630	1.334	212.856	-392.312	-16	3	46
10.663	1.334	214.305	-392.600	-16	3	46
10.696	1.334	215.756	-392.882	-17	3	49
10.728	1.334	217.209	-393.156	-17	3	49
10.761	1.334	218.663	-393.424	-17	3	49
10.793	1.334	220.119	-393.685	-17	3	49
10.826	1.334	221.577	-393.939	-17	3	49
10.859	1.334	223.036	-394.187	-17	3	49
10.891	1.334	224.497	-394.427	-17	3	49
10.924	1.334	225.960	-394.661	-17	3	49
10.957	1.334	227.425	-394.888	-17	3	49
10.989	1.334	228.891	-395.108	-17	3	49
11.022	1.334	230.359	-395.321	-17	2	49
11.054	1.334	231.828	-395.527	-17	2	49
11.087	1.334	233.300	-395.726	-17	2	49
11.120	1.334	234.772	-395.918	-17	2	49
11.152	1.334	236.247	-396.104	-17	2	49
11.185	1.334	237.723	-396.282	-17	2	49
11.217	1.334	239.201	-396.454	-17	2	49
11.250	1.334	240.680	-396.618	-17	2	49
11.283	1.334	242.161	-396.776	-17	2	49
11.315	1.334	243.644	-396.927	-17	2	49
11.348	1.334	245.128	-397.070	-17	2	49
11.380	1.334	246.613	-397.207	-17	2	49
11.413	1.334	248.101	-397.337	-17	1	49
11.446	1.334	249.589	-397.460	-17	1	49
11.478	1.334	251.080	-397.575	-17	1	49
11.511	1.334	252.571	-397.684	-17	1	49
11.543	1.334	254.065	-397.786	-17	1	49
11.576	1.334	255.560	-397.881	-17	1	49
11.609	1.334	257.056	-397.969	-17	1	49
11.641	1.334	258.554	-398.049	-17	1	49
11.674	1.334	260.054	-398.123	-17	1	49
11.707	1.334	261.555	-398.190	-17	1	49
11.739	1.334	263.057	-398.250	-17	1	49
11.772	1.334	264.561	-398.302	-17	1	49
11.804	1.334	266.066	-398.348	-17	1	49
11.837	1.334	267.573	-398.387	-17	0	49
11.870	1.334	269.081	-398.418	-17	0	49
11.902	1.334	270.591	-398.443	-17	0	49
11.935	1.334	272.102	-398.460	-17	0	49
11.967	1.334	273.615	-398.471	-17	0	49
12.000	1.334	275.129	-398.474	-17	0	49
-0.000	1.334	-76.444	-46.902	4000	-4000	11718
-0.000	1.367	-78.342	-48.012	22	13	64
-0.000	1.400	-80.240	-49.119	22	13	64
-0.000	1.434	-82.138	-50.224	22	13	64
-0.000	1.467	-84.037	-51.325	22	13	64
-0.000	1.500	-85.935	-52.424	22	13	64
-0.000	1.533	-87.833	-53.520	22	12	64
-0.000	1.566	-89.732	-54.613	22	12	64
-0.000	1.599	-91.630	-55.703	22	12	64
-0.000	1.632	-93.528	-56.790	22	12	64
-0.000	1.666	-95.426	-57.874	22	12	64
-0.000	1.699	-97.325	-58.956	22	12	64
-0.000	1.732	-99.223	-60.034	22	12	64
-0.000	1.765	-101.121	-61.110	22	12	64
-0.000	1.798	-103.020	-62.183	22	12	64
-0.000	1.831	-104.918	-63.252	22	12	64
-0.000	1.864	-106.816	-64.319	22	12	64
-0.000	1.897	-108.714	-65.383	22	12	64
-0.000	1.931	-110.613	-66.443	22	12	64
-0.000	1.964	-112.511	-67.501	22	12	64
-0.000	1.997	-114.409	-68.556	22	12	64
-0.000	2.030	-116.307	-69.608	22	12	64
-0.000	2.063	-118.206	-70.657	22	12	64
-0.000	2.096	-120.104	-71.702	22	12	64
-0.000	2.129	-122.002	-72.745	22	12	64
-0.000	2.162	-123.901	-73.784	22	12	64
-0.000	2.196	-125.799	-74.821	22	12	64
-0.000	2.229	-127.697	-75.854	22	12	64
-0.000	2.262	-129.595	-76.885	22	12	64
-0.000	2.295	-131.494	-77.912	22	12	64
-0.000	2.328	-133.392	-78.936	22	12	64
-0.000	2.361	-135.290	-79.957	22	12	64
-0.000	2.394	-137.189	-80.975	22	12	64
-0.000	2.428	-139.087	-81.989	22	12	64
-0.000	2.461	-140.985	-83.001	22	12	64
-0.000	2.494	-142.883	-84.009	22	11	64
-0.000	2.527	-144.782	-85.014	22	11	64
-0.000	2.560	-146.680	-86.016	22	11	64
-0.000	2.593	-148.578	-87.015	22	11	64
-0.000	2.626	-150.477	-88.010	22	11	64
-0.000	2.659	-152.375	-89.002	22	11	64
-0.000	2.693	-154.273	-89.991	22	11	64
-0.000	2.726	-156.171	-90.977	22	11	64
-0.000	2.759	-158.070	-91.959	22	11	64
-0.000	2.792	-159.968	-92.938	22	11	64
-0.000	2.825	-161.866	-93.914	22	11	64
-0.000	2.858	-163.765	-94.887	22	11	64
0.000	2.858	-163.765	-94.887	0	0	0
0.003	2.925	-167.573	-96.998	43	24	125
0.014	2.990	-171.339	-99.417	43	28	125
0.014	2.990	-171.339	-99.417	0	0	0
0.029	3.059	-175.265	-102.147	45	31	131
0.046	3.127	-179.170	-104.926	44	32	128
0.064	3.195	-183.052	-107.754	44	32	128
0.083	3.263	-186.908	-110.630	44	33	128
0.104	3.330	-190.735	-113.554	44	33	128
0.126	3.396	-194.531	-116.524	43	34	125
0.149	3.463	-198.295	-119.540	43	34	125
0.174	3.528	-202.022	-122.601	42	35	123
0.201	3.593	-205.710	-125.707	42	35	123
0.228	3.658	-209.357	-128.856	41	36	120
0.228	3.658	-209.357	-128.856	0	0	0
0.246	3.700	-211.711	-130.889	27	23	79
0.264	3.742	-214.061	-132.918	27	23	79
0.264	3.742	-214.061	-132.918	0	0	0
0.283	3.784	-216.447	-135.013	27	24	79
0.301	3.827	-218.829	-137.103	27	24	79
0.301	3.827	-218.829	-137.103	0	0	0
0.321	3.869	-221.187	-139.202	27	24	79
0.340	3.911	-223.542	-141.298	27	24	79
0.340	3.911	-223.542	-141.298	0	0	0
0.355	3.944	-225.385	-142.961	21	19	61
0.371	3.977	-227.225	-144.622	21	19	61
0.386	4.010	-229.063	-146.280	21	19	61
0.402	4.043	-230.897	-147.937	21	19	61
0.417	4.077	-232.728	-149.591	21	19	61
0.417	4.077	-232.728	-149.591	0	0	0
0.435	4.114	-234.774	-151.453	23	21	67
0.452	4.151	-236.816	-153.312	23	21	67
0.470	4.188	-238.854	-155.168	23	21	67
0.470	4.188	-238.854	-155.168	0	0	0
0.508	4.242	-241.741	-158.507	33	38	111
0.508	4.242	-241.741	-158.507	0	0	0
0.512	4.329	-246.705	-160.925	56	28	164
0.505	4.416	-251.711	-162.754	57	21	166
0.505	4.416	-251.711	-162.754	0	0	0
0.505	4.493	-256.124	-164.675	50	22	146
0.514	4.570	-260.451	-167.062	49	27	143
0.533	4.645	-264.617	-169.882	47	32	137
0.562	4.717	-268.550	-173.094	45	37	131
0.599	4.785	-272.176	-176.654	41	41	120
0.599	4.785	-272.176	-176.654	0	0	0
0.639	4.840	-275.026	-180.069	32	39	114
0.683	4.892	-277.679	-183.591	30	40	117
0.730	4.941	-280.119	-187.208	28	41	120
0.780	4.988	-282.330	-190.907	25	42	123
0.833	5.031	-284.300	-194.676	22	43	125
0.888	5.071	-286.016	-198.500	20	44	128
0.892	5.062	-285.467	-198.491	-6	0	17
0.905	5.126	-288.945	-200.643	40	24	117
0.921	5.190	-292.337	-202.942	39	26	114
0.940	5.252	-295.630	-205.381	37	28	108
0.963	5.313	-298.812	-207.956	36	29	105
0.989	5.373	-301.869	-210.660	35	31	102
1.018	5.432	-304.788	-213.489	33	32	96
1.050	5.488	-307.557	-216.435	32	34	99
1.085	5.544	-310.162	-219.492	30	35	102
1.123	5.597	-312.592	-222.653	28	36	105
1.123	5.597	-312.592	-222.653	0	0	0
1.161	5.665	-315.804	-226.114	37	39	114
1.161	5.665	-315.804	-226.114	0	0	0
1.183	5.697	-317.243	-228.003	16	21	61
1.206	5.729	-318.671	-229.890	16	21	61
1.206	5.729	-318.671	-229.890	0	0	0
1.230	5.756	-319.808	-231.762	13	21	61
1.255	5.784	-320.933	-233.633	13	21	61
1.279	5.812	-322.046	-235.503	13	21	61
1.303	5.839	-323.145	-237.371	13	21	61
1.327	5.867	-324.232	-239.238	12	21	61
1.327	5.867	-324.232	-239.238	0	0	0
1.373	5.923	-326.459	-242.855	25	41	120
1.422	5.977	-328.448	-246.569	23	42	123
1.474	6.027	-330.188	-250.370	20	43	125
1.528	6.076	-331.667	-254.250	17	44	128
1.585	6.121	-332.878	-258.199	14	45	131
1.644	6.163	-333.813	-262.209	11	46	134
1.705	6.203	-334.466	-266.269	7	46	134
1.705	6.203	-334.466	-266.269	0	0	0
1.760	6.237	-334.932	-269.937	5	42	123
1.819	6.266	-334.969	-273.661	0	42	123
1.880	6.289	-334.575	-277.405	-4	43	125
1.943	6.305	-333.757	-281.133	-9	42	123
2.008	6.315	-332.528	-284.805	-14	42	123
2.073	6.319	-330.904	-288.386	-18	41	120
2.139	6.316	-328.911	-291.837	-23	39	114
2.139	6.316	-328.911	-291.837	0	0	0
2.205	6.356	-328.941	-296.182	0	49	143
2.272	6.394	-328.761	-300.548	-2	50	146
2.340	6.430	-328.373	-304.932	-4	50	146
2.410	6.464	-327.777	-309.331	-7	50	146
2.480	6.495	-326.976	-313.740	-9	50	146
2.480	6.495	-326.976	-313.740	0	0	0
2.543	6.522	-326.095	-317.652	-10	45	131
2.607	6.546	-325.027	-321.568	-12	45	131
2.671	6.568	-323.777	-325.484	-14	45	131
2.737	6.588	-322.347	-329.393	-16	44	128
2.803	6.606	-320.744	-333.293	-18	44	128
2.869	6.621	-318.972	-337.178	-20	44	128
2.937	6.634	-317.036	-341.043	-22	44	128
3.004	6.645	-314.943	-344.884	-24	44	128
3.072	6.654	-312.699	-348.696	-26	43	125
3.140	6.660	-310.309	-352.473	-27	43	125
3.208	6.664	-307.781	-356.211	-29	43	125
3.276	6.666	-305.121	-359.904	-30	42	123
3.345	6.665	-302.337	-363.547	-32	41	120
3.413	6.662	-299.435	-367.136	-33	41	120
3.481	6.657	-296.422	-370.664	-34	40	117
3.549	6.649	-293.306	-374.126	-35	39	114
3.549	6.649	-293.306	-374.126	0	0	0
3.620	6.631	-289.610	-377.496	-42	38	123
3.692	6.619	-286.104	-381.080	-40	41	120
3.765	6.614	-282.811	-384.847	-37	43	125
3.839	6.616	-279.752	-388.769	-35	45	131
3.839	6.616	-279.752	-388.769	0	0	0
3.872	6.616	-278.295	-390.550	-17	20	58
3.906	6.616	-276.831	-392.330	-17	20	58
3.940	6.615	-275.363	-394.108	-17	20	58
3.974	6.615	-273.889	-395.886	-17	20	58
4.007	6.615	-272.410	-397.662	-17	20	58
4.007	6.615	-272.410	-397.662	0	0	0
4.047	6.615	-270.655	-399.782	-20	24	70
4.088	6.615	-268.894	-401.901	-20	24	70
4.128	6.616	-267.126	-404.018	-20	24	70
4.168	6.616	-265.350	-406.134	-20	24	70
4.168	6.616	-265.350	-406.134	0	0	0
4.202	6.616	-263.814	-407.967	-17	21	61
4.237	6.616	-262.273	-409.798	-18	21	61
4.272	6.617	-260.727	-411.628	-18	21	61
4.307	6.617	-259.176	-413.457	-18	21	61
4.341	6.617	-257.620	-415.285	-18	21	61
4.376	6.618	-256.059	-417.112	-18	21	61
4.411	6.618	-254.494	-418.937	-18	21	61
4.446	6.618	-252.923	-420.761	-18	21	61
4.480	6.619	-251.348	-422.583	-18	21	61
4.515	6.619	-249.769	-424.404	-18	21	61
4.550	6.619	-248.185	-426.224	-18	21	61
4.584	6.619	-246.596	-428.043	-18	21	61
4.619	6.620	-245.003	-429.860	-18	21	61
4.654	6.620	-243.406	-431.675	-18	21	61
4.654	6.620	-243.406	-431.675	0	0	0
4.687	6.620	-241.884	-433.383	-17	19	55
4.720	6.620	-240.358	-435.090	-17	19	55
4.752	6.620	-238.828	-436.795	-17	19	55
4.785	6.620	-237.295	-438.499	-17	19	55
4.818	6.620	-235.758	-440.202	-17	19	55
4.818	6.620	-235.758	-440.202	0	0	0
4.852	6.620	-234.151	-441.949	-18	20	58
4.886	6.619	-232.541	-443.695	-18	20	58
4.920	6.619	-230.927	-445.439	-18	20	58
4.954	6.619	-229.310	-447.182	-18	20	58
4.988	6.618	-227.690	-448.923	-18	20	58
