x	y	theta1	theta2	steps1	steps2	interval
0.069	2.636	172.289	70.864	6	0	17
0.087	2.691	171.778	70.826	6	0	17
0.105	2.747	171.267	70.781	6	1	17
0.125	2.802	170.756	70.728	6	1	17
0.145	2.857	170.244	70.668	6	1	17
0.167	2.911	169.732	70.600	6	1	17
0.190	2.965	169.220	70.524	6	1	17
0.190	2.965	169.220	70.524	0	0	0
0.205	3.000	168.890	70.477	4	1	11
0.220	3.035	168.560	70.432	4	1	11
0.220	3.035	168.560	70.432	0	0	0
0.235	3.070	168.223	70.382	4	1	11
0.251	3.106	167.886	70.334	4	1	11
0.251	3.106	167.886	70.334	0	0	0
0.267	3.141	167.550	70.284	4	1	11
0.283	3.176	167.215	70.236	4	1	11
0.283	3.176	167.215	70.236	0	0	0
0.296	3.203	166.951	70.196	3	0	8
0.309	3.231	166.687	70.157	3	0	8
0.322	3.259	166.424	70.119	3	0	8
0.335	3.286	166.160	70.082	3	0	8
0.348	3.314	165.898	70.046	3	0	8
0.348	3.314	165.898	70.046	0	0	0
0.362	3.345	165.603	70.005	3	0	8
0.377	3.376	165.308	69.965	3	0	8
0.392	3.406	165.014	69.927	3	0	8
0.392	3.406	165.014	69.927	0	0	0
0.423	3.451	164.541	69.778	5	2	14
0.423	3.451	164.541	69.778	0	0	0
0.426	3.524	163.992	69.980	6	-2	17
0.421	3.597	163.487	70.268	6	-3	17
0.421	3.597	163.487	70.268	0	0	0
0.420	3.661	163.015	70.481	5	-2	14
0.428	3.725	162.512	70.624	6	-2	17
0.444	3.787	161.987	70.696	6	-1	17
0.468	3.847	161.446	70.695	6	0	17
0.499	3.904	160.900	70.621	6	1	17
0.499	3.904	160.900	70.621	0	0	0
0.533	3.950	160.420	70.489	5	2	14
0.569	3.993	159.944	70.327	5	2	14
0.608	4.035	159.474	70.137	5	2	14
0.650	4.073	159.010	69.918	5	2	14
0.694	4.109	158.556	69.672	5	3	14
0.740	4.143	158.111	69.399	5	3	14
0.743	4.135	158.150	69.341	0	1	2
0.754	4.189	157.722	69.459	5	-1	14
0.767	4.241	157.286	69.552	5	-1	14
0.783	4.293	156.844	69.622	5	-1	14
0.802	4.344	156.397	69.667	5	-1	14
0.824	4.394	155.946	69.688	5	0	14
0.848	4.443	155.492	69.685	5	0	14
0.875	4.490	155.037	69.658	5	0	14
0.904	4.536	154.582	69.606	5	1	14
0.936	4.581	154.128	69.530	5	1	14
0.936	4.581	154.128	69.530	0	0	0
0.967	4.637	153.589	69.513	6	0	17
0.967	4.637	153.589	69.513	0	0	0
0.986	4.664	153.316	69.472	3	0	8
1.005	4.691	153.043	69.434	3	0	8
1.005	4.691	153.043	69.434	0	0	0
1.025	4.714	152.791	69.367	3	1	8
1.046	4.737	152.539	69.301	3	1	8
1.066	4.760	152.287	69.237	3	1	8
1.086	4.783	152.035	69.173	3	1	8
1.106	4.806	151.783	69.111	3	1	8
1.106	4.806	151.783	69.111	0	0	0
1.145	4.852	151.283	69.009	6	1	17
1.185	4.897	150.787	68.881	6	1	17
1.228	4.940	150.296	68.727	6	2	17
1.273	4.980	149.811	68.547	6	2	17
1.321	5.018	149.333	68.342	5	2	14
1.370	5.053	148.864	68.112	5	3	14
1.421	5.086	148.404	67.858	5	3	14
1.421	5.086	148.404	67.858	0	0	0
1.467	5.114	147.992	67.623	5	3	14
1.516	5.138	147.601	67.345	4	3	11
1.567	5.157	147.232	67.026	4	4	11
1.620	5.171	146.890	66.668	4	4	11
1.673	5.179	146.578	66.276	4	4	11
1.728	5.183	146.298	65.851	3	5	14
1.782	5.180	146.052	65.399	3	5	14
1.782	5.180	146.052	65.399	0	0	0
1.837	5.213	145.561	65.131	6	3	17
1.893	5.245	145.076	64.850	6	3	17
1.950	5.275	144.598	64.556	5	3	14
2.008	5.303	144.125	64.250	5	3	14
2.067	5.330	143.659	63.931	5	4	14
2.067	5.330	143.659	63.931	0	0	0
2.119	5.352	143.251	63.638	5	3	14
2.172	5.372	142.851	63.331	5	3	14
2.226	5.390	142.459	63.011	4	4	11
2.281	5.407	142.075	62.679	4	4	11
2.336	5.421	141.699	62.334	4	4	11
2.391	5.434	141.332	61.976	4	4	11
2.447	5.445	140.973	61.607	4	4	11
2.503	5.454	140.624	61.226	4	4	11
2.560	5.462	140.284	60.833	4	4	11
2.617	5.467	139.954	60.429	4	5	14
2.673	5.470	139.633	60.014	4	5	14
2.730	5.472	139.322	59.589	4	5	14
2.787	5.471	139.022	59.154	3	5	14
2.844	5.469	138.732	58.709	3	5	14
2.901	5.464	138.453	58.254	3	5	14
2.958	5.458	138.185	57.791	3	5	14
2.958	5.458	138.185	57.791	0	0	0
3.017	5.442	137.959	57.255	3	6	17
3.077	5.432	137.688	56.744	3	6	17
3.138	5.428	137.375	56.265	4	5	14
3.199	5.430	137.023	55.822	4	5	14
3.199	5.430	137.023	55.822	0	0	0
3.227	5.430	136.866	55.613	2	2	5
3.255	5.430	136.709	55.404	2	2	5
3.283	5.429	136.550	55.196	2	2	5
3.311	5.429	136.392	54.988	2	2	5
3.339	5.429	136.233	54.780	2	2	5
3.339	5.429	136.233	54.780	0	0	0
3.373	5.429	136.041	54.535	2	3	8
3.406	5.429	135.849	54.291	2	3	8
3.440	5.430	135.656	54.047	2	3	8
3.473	5.430	135.463	53.804	2	3	8
3.473	5.430	135.463	53.804	0	0	0
3.502	5.430	135.294	53.594	2	2	5
3.531	5.430	135.125	53.386	2	2	5
3.560	5.431	134.955	53.177	2	2	5
3.589	5.431	134.785	52.969	2	2	5
3.618	5.431	134.615	52.761	2	2	5
3.647	5.431	134.444	52.554	2	2	5
3.676	5.432	134.273	52.347	2	2	5
3.705	5.432	134.101	52.141	2	2	5
3.734	5.432	133.929	51.935	2	2	5
3.763	5.432	133.756	51.729	2	2	5
3.791	5.433	133.583	51.524	2	2	5
3.820	5.433	133.410	51.319	2	2	5
3.849	5.433	133.236	51.114	2	2	5
3.878	5.433	133.061	50.910	2	2	5
3.878	5.433	133.061	50.910	0	0	0
3.906	5.433	132.898	50.716	2	2	5
3.933	5.433	132.733	50.523	2	2	5
3.960	5.433	132.569	50.330	2	2	5
3.988	5.433	132.404	50.137	2	2	5
4.015	5.433	132.239	49.945	2	2	5
4.015	5.433	132.239	49.945	0	0	0
4.043	5.433	132.069	49.744	2	2	5
4.072	5.433	131.900	49.543	2	2	5
4.100	5.432	131.730	49.343	2	2	5
4.128	5.432	131.560	49.143	2	2	5
4.156	5.432	131.389	48.944	2	2	5
4.156	5.432	131.389	48.944	0	0	0
4.183	5.432	131.223	48.755	2	2	5
4.211	5.432	131.056	48.567	2	2	5
4.238	5.432	130.889	48.379	2	2	5
4.265	5.432	130.722	48.191	2	2	5
4.292	5.432	130.554	48.004	2	2	5
4.319	5.432	130.386	47.817	2	2	5
4.346	5.432	130.218	47.631	2	2	5
4.373	5.432	130.050	47.444	2	2	5
4.401	5.432	129.881	47.259	2	2	5
4.428	5.432	129.711	47.073	2	2	5
4.455	5.432	129.542	46.889	2	2	5
4.482	5.432	129.372	46.704	2	2	5
4.509	5.432	129.202	46.520	2	2	5
4.536	5.432	129.031	46.336	2	2	5
4.563	5.432	128.860	46.153	2	2	5
4.591	5.432	128.689	45.970	2	2	5
4.618	5.432	128.517	45.787	2	2	5
4.645	5.432	128.345	45.605	2	2	5
4.672	5.432	128.173	45.424	2	2	5
4.699	5.432	128.001	45.242	2	2	5
4.726	5.432	127.828	45.061	2	2	5
4.753	5.432	127.655	44.881	2	2	5
4.781	5.432	127.481	44.701	2	2	5
4.808	5.432	127.307	44.521	2	2	5
4.835	5.432	127.133	44.342	2	2	5
4.862	5.432	126.959	44.163	2	2	5
4.889	5.432	126.784	43.985	2	2	5
4.916	5.432	126.609	43.807	2	2	5
4.943	5.432	126.434	43.629	2	2	5
4.971	5.432	126.258	43.452	2	2	5
4.998	5.432	126.082	43.276	2	2	5
5.025	5.432	125.906	43.100	2	2	5
5.052	5.432	125.730	42.924	2	2	5
5.079	5.432	125.553	42.749	2	2	5
5.106	5.432	125.376	42.574	2	2	5
5.133	5.432	125.198	42.399	2	2	5
5.161	5.432	125.021	42.225	2	2	5
5.188	5.432	124.843	42.052	2	2	5
5.215	5.432	124.665	41.879	2	2	5
5.242	5.432	124.486	41.706	2	2	5
5.269	5.432	124.307	41.534	2	2	5
5.296	5.432	124.128	41.362	2	2	5
5.323	5.432	123.949	41.191	2	2	5
5.351	5.432	123.769	41.020	2	2	5
5.378	5.432	123.589	40.850	2	2	5
5.405	5.432	123.409	40.680	2	2	5
5.432	5.432	123.229	40.510	2	2	5
5.459	5.432	123.048	40.341	2	2	5
5.486	5.432	122.867	40.173	2	2	5
5.513	5.432	122.686	40.005	2	2	5
5.540	5.432	122.504	39.838	2	2	5
5.568	5.432	122.322	39.670	2	2	5
5.595	5.432	122.140	39.504	2	2	5
5.622	5.432	121.958	39.338	2	2	5
5.649	5.432	121.775	39.172	2	2	5
5.676	5.432	121.593	39.007	2	2	5
5.703	5.432	121.410	38.843	2	2	5
5.730	5.432	121.226	38.678	2	2	5
5.758	5.432	121.043	38.515	2	2	5
5.785	5.432	120.859	38.352	2	2	5
5.812	5.432	120.675	38.189	2	2	5
5.839	5.432	120.490	38.027	2	2	5
5.866	5.432	120.306	37.865	2	2	5
5.893	5.432	120.121	37.704	2	2	5
5.920	5.432	119.936	37.543	2	2	5
5.948	5.432	119.750	37.383	2	2	5
5.975	5.432	119.565	37.224	2	2	5
6.002	5.432	119.379	37.065	2	2	5
6.029	5.432	119.193	36.906	2	2	5
6.056	5.432	119.006	36.748	2	2	5
6.083	5.432	118.820	36.590	2	2	5
6.110	5.432	118.633	36.433	2	2	5
6.138	5.432	118.446	36.277	2	2	5
6.165	5.432	118.259	36.121	2	2	5
6.192	5.432	118.071	35.965	2	2	5
6.219	5.432	117.883	35.810	2	2	5
6.246	5.432	117.695	35.656	2	2	5
6.273	5.432	117.507	35.502	2	2	5
6.300	5.432	117.318	35.349	2	2	5
6.328	5.432	117.130	35.196	2	2	5
6.355	5.432	116.941	35.044	2	2	5
6.382	5.432	116.752	34.892	2	2	5
6.409	5.432	116.562	34.741	2	2	5
6.436	5.432	116.372	34.590	2	2	5
6.463	5.432	116.183	34.440	2	2	5
6.490	5.432	115.993	34.291	2	2	5
6.518	5.432	115.802	34.142	2	2	5
6.545	5.432	115.612	33.993	2	2	5
6.572	5.432	115.421	33.845	2	2	5
6.599	5.432	115.230	33.698	2	2	5
6.626	5.432	115.039	33.551	2	2	5
6.653	5.432	114.847	33.405	2	2	5
6.680	5.432	114.655	33.259	2	2	5
6.708	5.432	114.463	33.114	2	2	5
6.735	5.432	114.271	32.970	2	2	5
6.762	5.432	114.079	32.826	2	2	5
6.789	5.432	113.886	32.683	2	2	5
6.816	5.432	113.694	32.540	2	2	5
6.843	5.432	113.501	32.398	2	2	5
6.870	5.432	113.307	32.256	2	2	5
6.898	5.432	113.114	32.115	2	2	5
6.925	5.432	112.920	31.974	2	2	5
6.952	5.432	112.726	31.834	2	2	5
6.979	5.432	112.532	31.695	2	2	5
7.006	5.432	112.338	31.556	2	2	5
7.033	5.432	112.143	31.418	2	2	5
7.060	5.432	111.948	31.281	2	2	5
7.087	5.432	111.753	31.144	2	2	5
7.115	5.432	111.558	31.007	2	2	5
7.142	5.432	111.363	30.872	2	2	5
7.169	5.432	111.167	30.736	2	2	5
7.196	5.432	110.971	30.602	2	2	5
7.223	5.432	110.775	30.468	2	2	5
7.250	5.432	110.579	30.334	2	2	5
7.277	5.432	110.382	30.202	2	2	5
7.305	5.432	110.186	30.070	2	2	5
7.332	5.432	109.989	29.938	2	1	5
7.359	5.432	109.791	29.807	2	1	5
7.386	5.432	109.594	29.677	2	1	5
7.413	5.432	109.396	29.547	2	1	5
7.440	5.432	109.199	29.418	2	1	5
7.467	5.432	109.000	29.289	2	1	5
7.495	5.432	108.802	29.162	2	1	5
7.522	5.432	108.604	29.034	2	1	5
7.549	5.432	108.405	28.908	2	1	5
7.576	5.432	108.206	28.782	2	1	5
7.603	5.432	108.007	28.656	2	1	5
7.630	5.432	107.807	28.532	2	1	5
7.657	5.432	107.608	28.407	2	1	5
7.685	5.432	107.408	28.284	2	1	5
7.712	5.432	107.208	28.161	2	1	5
7.739	5.432	107.008	28.039	2	1	5
7.766	5.432	106.807	27.917	2	1	5
7.793	5.432	106.607	27.796	2	1	5
7.820	5.432	106.406	27.676	2	1	5
7.847	5.432	106.204	27.556	2	1	5
7.875	5.432	106.003	27.437	2	1	5
7.902	5.432	105.801	27.319	2	1	5
7.929	5.432	105.600	27.201	2	1	5
7.956	5.432	105.397	27.084	2	1	5
7.983	5.432	105.195	26.968	2	1	5
8.010	5.432	104.993	26.852	2	1	5
8.037	5.432	104.790	26.737	2	1	5
8.065	5.432	104.587	26.622	2	1	5
8.092	5.432	104.384	26.508	2	1	5
8.119	5.432	104.180	26.395	2	1	5
8.146	5.432	103.976	26.283	2	1	5
8.173	5.432	103.772	26.171	2	1	5
8.200	5.432	103.568	26.060	2	1	5
8.227	5.432	103.364	25.949	2	1	5
8.255	5.432	103.159	25.839	2	1	5
8.282	5.432	102.954	25.730	2	1	5
8.309	5.432	102.749	25.621	2	1	5
8.336	5.432	102.544	25.513	2	1	5
8.363	5.432	102.338	25.406	2	1	5
8.390	5.432	102.132	25.300	2	1	5
8.417	5.432	101.926	25.194	2	1	5
8.445	5.432	101.720	25.089	2	1	5
8.472	5.432	101.513	24.984	2	1	5
8.499	5.432	101.306	24.880	2	1	5
8.526	5.432	101.099	24.777	2	1	5
8.553	5.432	100.892	24.674	2	1	5
8.580	5.432	100.684	24.573	2	1	5
8.607	5.432	100.476	24.471	2	1	5
8.634	5.432	100.268	24.371	2	1	5
8.662	5.432	100.059	24.271	2	1	5
8.689	5.432	99.851	24.172	2	1	5
8.716	5.432	99.642	24.074	2	1	5
8.743	5.432	99.433	23.976	2	1	5
8.770	5.432	99.223	23.879	2	1	5
8.797	5.432	99.013	23.783	2	1	5
8.824	5.432	98.803	23.687	2	1	5
8.852	5.432	98.593	23.592	2	1	5
8.879	5.432	98.382	23.498	2	1	5
8.906	5.432	98.171	23.404	2	1	5
8.933	5.432	97.960	23.311	2	1	5
8.960	5.432	97.748	23.219	2	1	5
8.987	5.432	97.537	23.127	2	1	5
9.014	5.432	97.325	23.037	2	1	5
9.042	5.432	97.112	22.947	2	1	5
9.069	5.432	96.899	22.857	2	1	5
9.096	5.432	96.686	22.768	2	1	5
9.123	5.432	96.473	22.680	2	1	5
9.150	5.432	96.260	22.593	2	1	5
9.177	5.432	96.046	22.507	2	1	5
9.204	5.432	95.831	22.421	2	1	5
9.232	5.432	95.617	22.335	2	1	5
9.259	5.432	95.402	22.251	2	1	5
9.286	5.432	95.187	22.167	2	1	5
9.313	5.432	94.971	22.084	2	1	5
9.340	5.432	94.755	22.002	2	1	5
9.340	5.432	94.755	22.002	0	0	0
9.395	5.429	94.330	21.818	5	2	14
9.449	5.423	93.925	21.597	5	3	14
9.502	5.412	93.544	21.341	4	3	11
9.554	5.396	93.188	21.050	4	3	11
9.605	5.376	92.859	20.726	4	4	11
9.654	5.352	92.561	20.371	3	4	11
9.701	5.324	92.295	19.988	3	4	11
9.745	5.293	92.062	19.577	3	5	14
9.787	5.257	91.864	19.143	2	5	14
9.826	5.219	91.702	18.687	2	5	14
9.861	5.177	91.576	18.213	1	5	14
9.893	5.133	91.487	17.722	1	6	17
9.920	5.086	91.435	17.219	1	6	17
9.944	5.037	91.421	16.707	0	6	17
9.964	4.986	91.443	16.189	0	6	17
9.980	4.934	91.502	15.668	-1	6	17
9.991	4.880	91.597	15.149	-1	6	17
9.998	4.826	91.727	14.633	-1	6	17
10.000	4.772	91.891	14.126	-2	6	17
10.000	4.772	91.891	14.126	0	0	0
10.000	4.745	91.980	13.877	-1	3	8
10.000	4.718	92.068	13.627	-1	3	8
10.000	4.691	92.156	13.378	-1	3	8
10.000	4.663	92.242	13.128	-1	3	8
10.000	4.636	92.327	12.878	-1	3	8
10.000	4.609	92.411	12.629	-1	3	8
10.000	4.582	92.495	12.379	-1	3	8
10.000	4.555	92.577	12.130	-1	3	8
10.000	4.528	92.659	11.880	-1	3	8
10.000	4.501	92.739	11.630	-1	3	8
10.000	4.473	92.819	11.381	-1	3	8
10.000	4.446	92.898	11.131	-1	3	8
10.000	4.419	92.976	10.881	-1	3	8
10.000	4.392	93.053	10.631	-1	3	8
10.000	4.365	93.129	10.381	-1	3	8
10.000	4.338	93.204	10.131	-1	3	8
10.000	4.311	93.278	9.881	-1	3	8
10.000	4.284	93.351	9.630	-1	3	8
10.000	4.256	93.424	9.380	-1	3	8
10.000	4.229	93.495	9.129	-1	3	8
10.000	4.202	93.566	8.879	-1	3	8
10.000	4.175	93.636	8.628	-1	3	8
10.000	4.148	93.705	8.377	-1	3	8
10.000	4.121	93.773	8.126	-1	3	8
10.000	4.094	93.840	7.875	-1	3	8
10.000	4.067	93.906	7.624	-1	3	8
10.000	4.039	93.972	7.372	-1	3	8
10.000	4.012	94.037	7.121	-1	3	8
10.000	3.985	94.100	6.869	-1	3	8
10.000	3.958	94.163	6.617	-1	3	8
10.000	3.931	94.226	6.365	-1	3	8
10.000	3.904	94.287	6.112	-1	3	8
10.000	3.877	94.347	5.860	-1	3	8
10.000	3.850	94.407	5.607	-1	3	8
10.000	3.822	94.466	5.354	-1	3	8
10.000	3.795	94.524	5.101	-1	3	8
10.000	3.768	94.581	4.847	-1	3	8
10.000	3.741	94.637	4.594	-1	3	8
10.000	3.714	94.693	4.340	-1	3	8
10.000	3.687	94.748	4.086	-1	3	8
10.000	3.660	94.802	3.831	-1	3	8
10.000	3.633	94.855	3.577	-1	3	8
10.000	3.605	94.907	3.322	-1	3	8
10.000	3.578	94.959	3.067	-1	3	8
10.000	3.551	95.009	2.811	-1	3	8
10.000	3.524	95.059	2.556	-1	3	8
10.000	3.497	95.108	2.300	-1	3	8
10.000	3.470	95.157	2.043	-1	3	8
10.000	3.443	95.204	1.787	-1	3	8
10.000	3.416	95.251	1.530	-1	3	8
10.000	3.388	95.297	1.273	-1	3	8
10.000	3.361	95.342	1.015	-1	3	8
10.000	3.334	95.387	0.757	-1	3	8
10.000	3.307	95.430	0.499	0	3	8
10.000	3.280	95.473	0.241	0	3	8
10.000	3.253	95.515	-0.018	0	3	8
10.000	3.226	95.556	-0.277	0	3	8
10.000	3.199	95.597	-0.537	0	3	8
10.000	3.171	95.637	-0.797	0	3	8
10.000	3.144	95.676	-1.057	0	3	8
10.000	3.117	95.714	-1.318	0	3	8
10.000	3.090	95.751	-1.579	0	3	8
10.000	3.063	95.788	-1.841	0	3	8
10.000	3.036	95.824	-2.103	0	3	8
10.000	3.009	95.859	-2.365	0	3	8
10.000	2.982	95.893	-2.628	0	3	8
10.000	2.954	95.927	-2.891	0	3	8
10.000	2.927	95.960	-3.154	0	3	8
10.000	2.900	95.992	-3.419	0	3	8
10.000	2.873	96.023	-3.683	0	3	8
10.000	2.846	96.054	-3.948	0	3	8
10.000	2.819	96.083	-4.213	0	3	8
10.000	2.792	96.112	-4.479	0	3	8
10.000	2.765	96.141	-4.745	0	3	8
10.000	2.737	96.168	-5.012	0	3	8
10.000	2.710	96.195	-5.280	0	3	8
10.000	2.683	96.221	-5.547	0	3	8
10.000	2.656	96.246	-5.816	0	3	8
10.000	2.629	96.270	-6.084	0	3	8
10.000	2.602	96.294	-6.354	0	3	8
10.000	2.575	96.317	-6.624	0	3	8
10.000	2.548	96.339	-6.894	0	3	8
10.000	2.520	96.361	-7.165	0	3	8
10.000	2.493	96.381	-7.436	0	3	8
10.000	2.466	96.401	-7.708	0	3	8
10.000	2.439	96.420	-7.981	0	3	8
10.000	2.412	96.439	-8.254	0	3	8
10.000	2.385	96.456	-8.528	0	3	8
10.000	2.358	96.473	-8.802	0	3	8
10.000	2.331	96.490	-9.077	0	3	8
10.000	2.303	96.505	-9.353	0	3	8
10.000	2.276	96.520	-9.629	0	3	8
10.000	2.249	96.533	-9.905	0	3	8
10.000	2.222	96.547	-10.183	0	3	8
10.000	2.195	96.559	-10.461	0	3	8
10.000	2.168	96.571	-10.739	0	3	8
10.000	2.141	96.581	-11.019	0	3	8
10.000	2.114	96.591	-11.299	0	3	8
10.000	2.086	96.601	-11.579	0	3	8
10.000	2.059	96.609	-11.860	0	3	8
10.000	2.032	96.617	-12.142	0	3	8
10.000	2.005	96.624	-12.425	0	3	8
10.000	1.978	96.631	-12.708	0	3	8
10.000	1.951	96.636	-12.992	0	3	8
10.000	1.924	96.641	-13.277	0	3	8
10.000	1.897	96.645	-13.563	0	3	8
10.000	1.869	96.648	-13.849	0	3	8
10.000	1.842	96.651	-14.136	0	3	8
10.000	1.815	96.653	-14.423	0	3	8
10.000	1.788	96.654	-14.712	0	3	8
10.000	1.761	96.654	-15.001	0	3	8
10.000	1.734	96.653	-15.291	0	3	8
10.000	1.707	96.652	-15.582	0	3	8
10.000	1.680	96.650	-15.873	0	3	8
10.000	1.652	96.647	-16.166	0	3	8
10.000	1.625	96.644	-16.459	0	3	8
10.000	1.598	96.640	-16.753	0	3	8
10.000	1.571	96.635	-17.048	0	3	8
10.000	1.544	96.629	-17.343	0	3	8
10.000	1.517	96.622	-17.640	0	3	8
10.000	1.490	96.615	-17.937	0	3	8
10.000	1.463	96.607	-18.236	0	3	8
10.000	1.435	96.598	-18.535	0	3	8
10.000	1.408	96.588	-18.835	0	3	8
10.000	1.381	96.578	-19.136	0	3	8
10.000	1.354	96.567	-19.437	0	3	8
10.000	1.327	96.555	-19.740	0	3	8
10.000	1.300	96.542	-20.044	0	3	8
10.000	1.273	96.529	-20.348	0	3	8
10.000	1.246	96.515	-20.654	0	3	8
10.000	1.218	96.500	-20.960	0	3	8
10.000	1.191	96.484	-21.268	0	3	8
10.000	1.164	96.467	-21.576	0	4	11
10.000	1.137	96.450	-21.885	0	4	11
10.000	1.110	96.432	-22.196	0	4	11
10.000	1.083	96.413	-22.507	0	4	11
10.000	1.056	96.394	-22.820	0	4	11
10.000	1.028	96.373	-23.133	0	4	11
10.000	1.028	96.373	-23.133	0	0	0
9.973	1.028	96.601	-23.057	-3	-1	8
9.946	1.028	96.829	-22.979	-3	-1	8
9.918	1.028	97.058	-22.900	-3	-1	8
9.891	1.028	97.286	-22.820	-3	-1	8
9.864	1.028	97.515	-22.739	-3	-1	8
9.837	1.028	97.744	-22.656	-3	-1	8
9.810	1.028	97.973	-22.572	-3	-1	8
9.783	1.028	98.203	-22.487	-3	-1	8
9.755	1.028	98.432	-22.400	-3	-1	8
9.728	1.028	98.662	-22.312	-3	-1	8
9.701	1.028	98.892	-22.223	-3	-1	8
9.674	1.028	99.122	-22.132	-3	-1	8
9.647	1.028	99.353	-22.041	-3	-1	8
9.620	1.028	99.583	-21.947	-3	-1	8
9.592	1.028	99.814	-21.853	-3	-1	8
9.565	1.028	100.045	-21.757	-3	-1	8
9.538	1.028	100.277	-21.659	-3	-1	8
9.511	1.028	100.508	-21.561	-3	-1	8
9.484	1.028	100.740	-21.461	-3	-1	8
9.457	1.028	100.972	-21.359	-3	-1	8
9.429	1.028	101.204	-21.257	-3	-1	8
9.402	1.028	101.437	-21.153	-3	-1	8
9.375	1.028	101.669	-21.047	-3	-1	8
9.348	1.028	101.902	-20.940	-3	-1	8
9.321	1.028	102.136	-20.832	-3	-1	8
9.293	1.028	102.369	-20.722	-3	-1	8
9.266	1.028	102.603	-20.611	-3	-1	8
9.239	1.028	102.837	-20.499	-3	-1	8
9.212	1.028	103.071	-20.385	-3	-1	8
9.185	1.028	103.306	-20.270	-3	-1	8
9.158	1.028	103.540	-20.153	-3	-1	8
9.130	1.028	103.776	-20.035	-3	-1	8
9.103	1.028	104.011	-19.915	-3	-1	8
9.076	1.028	104.246	-19.794	-3	-1	8
9.049	1.028	104.482	-19.672	-3	-1	8
9.022	1.028	104.718	-19.548	-3	-1	8
8.995	1.028	104.955	-19.423	-3	-1	8
8.967	1.028	105.192	-19.296	-3	-1	8
8.940	1.028	105.429	-19.168	-3	-1	8
8.913	1.028	105.666	-19.038	-3	-1	8
8.886	1.028	105.903	-18.907	-3	-1	8
8.859	1.028	106.141	-18.774	-3	-2	8
8.832	1.028	106.379	-18.640	-3	-2	8
8.804	1.028	106.618	-18.505	-3	-2	8
8.777	1.028	106.856	-18.368	-3	-2	8
8.750	1.028	107.096	-18.230	-3	-2	8
8.723	1.028	107.335	-18.090	-3	-2	8
8.696	1.028	107.575	-17.948	-3	-2	8
8.668	1.028	107.814	-17.805	-3	-2	8
8.641	1.028	108.055	-17.661	-3	-2	8
8.614	1.028	108.295	-17.515	-3	-2	8
8.587	1.028	108.536	-17.368	-3	-2	8
8.560	1.028	108.777	-17.219	-3	-2	8
8.533	1.028	109.019	-17.068	-3	-2	8
8.505	1.028	109.261	-16.917	-3	-2	8
8.478	1.028	109.503	-16.763	-3	-2	8
8.451	1.028	109.745	-16.608	-3	-2	8
8.424	1.028	109.988	-16.452	-3	-2	8
8.397	1.028	110.231	-16.294	-3	-2	8
8.370	1.028	110.475	-16.135	-3	-2	8
8.342	1.028	110.719	-15.974	-3	-2	8
8.315	1.028	110.963	-15.812	-3	-2	8
8.288	1.028	111.207	-15.648	-3	-2	8
8.261	1.028	111.452	-15.482	-3	-2	8
8.234	1.028	111.697	-15.315	-3	-2	8
