x	y	theta1	theta2	steps1	steps2	interval
3.979	3.052	144.788	36.283	0	0	0
3.979	3.051	144.789	36.279	0	0	0
3.980	3.051	144.790	36.274	0	0	0
3.980	3.050	144.791	36.270	0	0	0
3.980	3.050	144.792	36.266	0	0	0
3.980	3.049	144.793	36.262	0	0	0
3.980	3.049	144.794	36.258	0	0	0
3.980	3.048	144.795	36.254	0	0	0
3.981	3.048	144.796	36.250	0	0	0
3.981	3.047	144.797	36.246	0	0	0
3.981	3.047	144.798	36.242	0	0	0
3.981	3.046	144.799	36.238	0	0	0
3.981	3.046	144.800	36.234	0	0	0
3.982	3.046	144.801	36.230	0	0	0
3.982	3.045	144.802	36.226	0	0	0
3.982	3.045	144.803	36.222	0	0	0
3.982	3.044	144.804	36.218	0	0	0
3.982	3.044	144.805	36.214	0	0	0
3.982	3.043	144.806	36.210	0	0	0
3.983	3.043	144.806	36.206	0	0	0
3.983	3.042	144.807	36.202	0	0	0
3.983	3.042	144.808	36.198	0	0	0
3.983	3.041	144.809	36.194	0	0	0
3.983	3.041	144.810	36.189	0	0	0
3.983	3.040	144.811	36.185	0	0	0
3.984	3.040	144.812	36.181	0	0	0
3.984	3.039	144.813	36.177	0	0	0
3.984	3.039	144.814	36.173	0	0	0
3.984	3.038	144.815	36.169	0	0	0
3.984	3.038	144.816	36.165	0	0	0
3.984	3.037	144.817	36.161	0	0	0
3.985	3.037	144.818	36.157	0	0	0
3.985	3.036	144.819	36.153	0	0	0
3.985	3.036	144.820	36.149	0	0	0
3.985	3.036	144.821	36.145	0	0	0
3.985	3.035	144.822	36.141	0	0	0
3.985	3.035	144.823	36.137	0	0	0
3.986	3.034	144.824	36.133	0	0	0
3.986	3.034	144.825	36.129	0	0	0
3.986	3.033	144.826	36.125	0	0	0
3.986	3.033	144.827	36.121	0	0	0
3.986	3.032	144.828	36.117	0	0	0
3.986	3.032	144.829	36.113	0	0	0
3.987	3.031	144.830	36.108	0	0	0
3.987	3.031	144.830	36.104	0	0	0
3.987	3.030	144.831	36.100	0	0	0
3.987	3.030	144.832	36.096	0	0	0
3.987	3.029	144.833	36.092	0	0	0
3.987	3.029	144.834	36.088	0	0	0
3.988	3.028	144.835	36.084	0	0	0
3.988	3.028	144.836	36.080	0	0	0
3.988	3.027	144.837	36.076	0	0	0
3.988	3.027	144.838	36.072	0	0	0
3.988	3.026	144.839	36.068	0	0	0
3.988	3.026	144.840	36.064	0	0	0
3.989	3.026	144.841	36.060	0	0	0
3.989	3.025	144.842	36.056	0	0	0
3.989	3.025	144.843	36.052	0	0	0
3.989	3.024	144.844	36.048	0	0	0
3.989	3.024	144.845	36.044	0	0	0
3.989	3.023	144.846	36.040	0	0	0
3.990	3.023	144.847	36.036	0	0	0
3.990	3.022	144.848	36.031	0	0	0
3.990	3.022	144.849	36.027	0	0	0
3.990	3.021	144.850	36.023	0	0	0
3.990	3.021	144.851	36.019	0	0	0
3.990	3.020	144.852	36.015	0	0	0
3.991	3.020	144.852	36.011	0	0	0
3.991	3.019	144.853	36.007	0	0	0
3.991	3.019	144.854	36.003	0	0	0
3.991	3.018	144.855	35.999	0	0	0
3.991	3.018	144.856	35.995	0	0	0
3.991	3.017	144.857	35.991	0	0	0
3.992	3.017	144.858	35.987	0	0	0
3.992	3.016	144.859	35.983	0	0	0
3.992	3.016	144.860	35.979	0	0	0
3.992	3.016	144.861	35.975	0	0	0
3.992	3.015	144.862	35.971	0	0	0
3.992	3.015	144.863	35.967	0	0	0
3.993	3.014	144.864	35.963	0	0	0
3.993	3.014	144.865	35.959	0	0	0
3.993	3.014	144.865	35.959	0	0	0
3.993	3.013	144.866	35.954	0	0	0
3.993	3.013	144.866	35.950	0	0	0
3.993	3.012	144.867	35.946	0	0	0
3.994	3.012	144.868	35.942	0	0	0
3.994	3.011	144.868	35.937	0	0	0
3.994	3.011	144.869	35.933	0	0	0
3.994	3.010	144.870	35.929	0	0	0
3.994	3.010	144.870	35.925	0	0	0
3.995	3.009	144.871	35.920	0	0	0
3.995	3.009	144.872	35.916	0	0	0
3.995	3.009	144.872	35.912	0	0	0
3.995	3.008	144.873	35.908	0	0	0
3.995	3.008	144.874	35.903	0	0	0
3.996	3.007	144.874	35.899	0	0	0
3.996	3.007	144.875	35.895	0	0	0
3.996	3.006	144.876	35.891	0	0	0
3.996	3.006	144.876	35.887	0	0	0
3.996	3.005	144.877	35.882	0	0	0
3.997	3.005	144.878	35.878	0	0	0
3.997	3.004	144.878	35.874	0	0	0
3.997	3.004	144.879	35.870	0	0	0
3.997	3.003	144.880	35.865	0	0	0
3.997	3.003	144.880	35.861	0	0	0
3.997	3.002	144.881	35.857	0	0	0
3.998	3.002	144.882	35.853	0	0	0
3.998	3.002	144.882	35.848	0	0	0
3.998	3.001	144.883	35.844	0	0	0
3.998	3.001	144.884	35.840	0	0	0
3.998	3.000	144.884	35.836	0	0	0
3.999	3.000	144.885	35.831	0	0	0
3.999	2.999	144.886	35.827	0	0	0
3.999	2.999	144.886	35.823	0	0	0
3.999	2.998	144.887	35.819	0	0	0
3.999	2.998	144.888	35.815	0	0	0
4.000	2.997	144.888	35.810	0	0	0
4.000	2.997	144.889	35.806	0	0	0
4.000	2.996	144.890	35.802	0	0	0
4.000	2.996	144.890	35.798	0	0	0
4.000	2.996	144.891	35.793	0	0	0
4.001	2.995	144.892	35.789	0	0	0
4.001	2.995	144.892	35.785	0	0	0
4.001	2.994	144.893	35.781	0	0	0
4.001	2.994	144.894	35.776	0	0	0
4.001	2.993	144.894	35.772	0	0	0
4.002	2.993	144.895	35.768	0	0	0
4.002	2.992	144.896	35.764	0	0	0
4.002	2.992	144.896	35.759	0	0	0
4.002	2.991	144.897	35.755	0	0	0
4.002	2.991	144.898	35.751	0	0	0
4.003	2.990	144.898	35.747	0	0	0
4.003	2.990	144.899	35.742	0	0	0
4.003	2.989	144.900	35.738	0	0	0
4.003	2.989	144.900	35.734	0	0	0
4.003	2.989	144.901	35.730	0	0	0
4.004	2.988	144.902	35.725	0	0	0
4.004	2.988	144.902	35.721	0	0	0
4.004	2.987	144.903	35.717	0	0	0
4.004	2.987	144.904	35.713	0	0	0
4.004	2.986	144.904	35.709	0	0	0
4.005	2.986	144.905	35.704	0	0	0
4.005	2.985	144.906	35.700	0	0	0
4.005	2.985	144.906	35.696	0	0	0
4.005	2.984	144.907	35.692	0	0	0
4.005	2.984	144.908	35.687	0	0	0
4.006	2.983	144.908	35.683	0	0	0
4.006	2.983	144.909	35.679	0	0	0
4.006	2.983	144.910	35.675	0	0	0
4.006	2.982	144.910	35.670	0	0	0
4.006	2.982	144.911	35.666	0	0	0
4.007	2.981	144.912	35.662	0	0	0
4.007	2.981	144.912	35.658	0	0	0
4.007	2.980	144.913	35.653	0	0	0
4.007	2.980	144.914	35.649	0	0	0
4.007	2.979	144.914	35.645	0	0	0
4.007	2.979	144.915	35.641	0	0	0
4.008	2.978	144.916	35.636	0	0	0
4.008	2.978	144.916	35.632	0	0	0
4.008	2.977	144.917	35.628	0	0	0
4.008	2.977	144.917	35.624	0	0	0
4.008	2.976	144.918	35.619	0	0	0
4.009	2.976	144.919	35.615	0	0	0
4.009	2.976	144.919	35.611	0	0	0
4.009	2.975	144.920	35.607	0	0	0
4.009	2.975	144.921	35.602	0	0	0
4.009	2.974	144.921	35.598	0	0	0
4.010	2.974	144.922	35.594	0	0	0
4.010	2.973	144.923	35.590	0	0	0
4.010	2.973	144.923	35.585	0	0	0
4.010	2.972	144.924	35.581	0	0	0
4.010	2.972	144.925	35.577	0	0	0
4.011	2.971	144.925	35.573	0	0	0
4.011	2.971	144.926	35.568	0	0	0
4.011	2.970	144.927	35.564	0	0	0
4.011	2.970	144.927	35.560	0	0	0
4.011	2.970	144.928	35.556	0	0	0
4.012	2.969	144.929	35.551	0	0	0
4.012	2.969	144.929	35.547	0	0	0
4.012	2.968	144.930	35.543	0	0	0
4.012	2.968	144.931	35.539	0	0	0
4.012	2.967	144.931	35.535	0	0	0
4.013	2.967	144.932	35.530	0	0	0
4.013	2.966	144.933	35.526	0	0	0
4.013	2.966	144.933	35.522	0	0	0
4.013	2.966	144.933	35.522	0	0	0
4.013	2.965	144.934	35.517	0	0	0
4.013	2.965	144.934	35.513	0	0	0
4.014	2.964	144.935	35.509	0	0	0
4.014	2.964	144.935	35.504	0	0	0
4.014	2.964	144.936	35.500	0	0	0
4.014	2.963	144.936	35.496	0	0	0
4.014	2.963	144.937	35.491	0	0	0
4.015	2.962	144.937	35.487	0	0	0
4.015	2.962	144.938	35.483	0	0	0
4.015	2.961	144.938	35.478	0	0	0
4.015	2.961	144.939	35.474	0	0	0
4.016	2.960	144.939	35.469	0	0	0
4.016	2.960	144.940	35.465	0	0	0
4.016	2.959	144.940	35.461	0	0	0
4.016	2.959	144.941	35.456	0	0	0
4.016	2.958	144.941	35.452	0	0	0
4.017	2.958	144.942	35.448	0	0	0
4.017	2.958	144.942	35.443	0	0	0
4.017	2.957	144.943	35.439	0	0	0
4.017	2.957	144.943	35.435	0	0	0
4.017	2.956	144.944	35.430	0	0	0
4.018	2.956	144.944	35.426	0	0	0
4.018	2.955	144.945	35.421	0	0	0
4.018	2.955	144.945	35.417	0	0	0
4.018	2.954	144.946	35.413	0	0	0
4.018	2.954	144.946	35.408	0	0	0
4.019	2.953	144.947	35.404	0	0	0
4.019	2.953	144.947	35.400	0	0	0
4.019	2.952	144.948	35.395	0	0	0
4.019	2.952	144.948	35.391	0	0	0
4.020	2.952	144.949	35.387	0	0	0
4.020	2.951	144.949	35.382	0	0	0
4.020	2.951	144.950	35.378	0	0	0
4.020	2.950	144.950	35.374	0	0	0
4.020	2.950	144.951	35.369	0	0	0
4.021	2.949	144.951	35.365	0	0	0
4.021	2.949	144.952	35.360	0	0	0
4.021	2.948	144.952	35.356	0	0	0
4.021	2.948	144.953	35.352	0	0	0
4.021	2.947	144.953	35.347	0	0	0
4.022	2.947	144.954	35.343	0	0	0
4.022	2.947	144.954	35.339	0	0	0
4.022	2.946	144.955	35.334	0	0	0
4.022	2.946	144.955	35.330	0	0	0
4.023	2.945	144.956	35.326	0	0	0
4.023	2.945	144.956	35.321	0	0	0
4.023	2.944	144.957	35.317	0	0	0
4.023	2.944	144.957	35.312	0	0	0
4.023	2.943	144.958	35.308	0	0	0
4.024	2.943	144.958	35.304	0	0	0
4.024	2.942	144.959	35.299	0	0	0
4.024	2.942	144.959	35.295	0	0	0
4.024	2.941	144.960	35.291	0	0	0
4.024	2.941	144.960	35.286	0	0	0
4.025	2.941	144.961	35.282	0	0	0
4.025	2.940	144.961	35.277	0	0	0
4.025	2.940	144.962	35.273	0	0	0
4.025	2.939	144.962	35.269	0	0	0
4.025	2.939	144.962	35.264	0	0	0
4.026	2.938	144.963	35.260	0	0	0
4.026	2.938	144.963	35.256	0	0	0
4.026	2.937	144.964	35.251	0	0	0
4.026	2.937	144.964	35.247	0	0	0
4.027	2.936	144.965	35.243	0	0	0
4.027	2.936	144.965	35.238	0	0	0
4.027	2.936	144.966	35.234	0	0	0
4.027	2.935	144.966	35.229	0	0	0
4.027	2.935	144.967	35.225	0	0	0
4.028	2.934	144.967	35.221	0	0	0
4.028	2.934	144.968	35.216	0	0	0
4.028	2.933	144.968	35.212	0	0	0
4.028	2.933	144.969	35.208	0	0	0
4.028	2.932	144.969	35.203	0	0	0
4.029	2.932	144.970	35.199	0	0	0
4.029	2.931	144.970	35.195	0	0	0
4.029	2.931	144.971	35.190	0	0	0
4.029	2.930	144.971	35.186	0	0	0
4.030	2.930	144.972	35.181	0	0	0
4.030	2.930	144.972	35.177	0	0	0
4.030	2.929	144.973	35.173	0	0	0
4.030	2.929	144.973	35.168	0	0	0
4.030	2.928	144.974	35.164	0	0	0
4.031	2.928	144.974	35.160	0	0	0
4.031	2.927	144.975	35.155	0	0	0
4.031	2.927	144.975	35.151	0	0	0
4.031	2.926	144.976	35.146	0	0	0
4.031	2.926	144.976	35.142	0	0	0
4.032	2.925	144.977	35.138	0	0	0
4.032	2.925	144.977	35.133	0	0	0
4.032	2.924	144.978	35.129	0	0	0
4.032	2.924	144.978	35.125	0	0	0
4.032	2.924	144.978	35.120	0	0	0
4.033	2.923	144.979	35.116	0	0	0
4.033	2.923	144.979	35.111	0	0	0
4.033	2.922	144.980	35.107	0	0	0
4.033	2.922	144.980	35.103	0	0	0
4.034	2.921	144.981	35.098	0	0	0
4.034	2.921	144.981	35.094	0	0	0
4.034	2.920	144.982	35.090	0	0	0
4.034	2.920	144.982	35.085	0	0	0
4.034	2.919	144.983	35.081	0	0	0
4.035	2.919	144.983	35.077	0	0	0
4.035	2.919	144.984	35.072	0	0	0
4.035	2.918	144.984	35.068	0	0	0
4.035	2.918	144.985	35.063	0	0	0
4.035	2.917	144.985	35.059	0	0	0
4.036	2.917	144.986	35.055	0	0	0
4.036	2.916	144.986	35.050	0	0	0
4.036	2.916	144.987	35.046	0	0	0
4.036	2.915	144.987	35.042	0	0	0
4.037	2.915	144.988	35.037	0	0	0
4.037	2.914	144.988	35.033	0	0	0
4.037	2.914	144.989	35.028	0	0	0
4.037	2.913	144.989	35.024	0	0	0
4.037	2.913	144.989	35.020	0	0	0
4.038	2.913	144.990	35.015	0	0	0
4.038	2.912	144.990	35.011	0	0	0
4.038	2.912	144.991	35.007	0	0	0
4.038	2.911	144.991	35.002	0	0	0
4.038	2.911	144.992	34.998	0	0	0
4.039	2.910	144.992	34.993	0	0	0
4.039	2.910	144.993	34.989	0	0	0
4.039	2.909	144.993	34.985	0	0	0
4.039	2.909	144.994	34.980	0	0	0
4.039	2.908	144.994	34.976	0	0	0
4.040	2.908	144.995	34.972	0	0	0
4.040	2.907	144.995	34.967	0	0	0
4.040	2.907	144.996	34.963	0	0	0
4.040	2.907	144.996	34.958	0	0	0
4.041	2.906	144.997	34.954	0	0	0
4.041	2.906	144.997	34.950	0	0	0
4.041	2.905	144.997	34.945	0	0	0
4.041	2.905	144.998	34.941	0	0	0
4.041	2.904	144.998	34.937	0	0	0
4.042	2.904	144.999	34.932	0	0	0
4.042	2.903	144.999	34.928	0	0	0
4.042	2.903	145.000	34.923	0	0	0
4.042	2.902	145.000	34.919	0	0	0
4.042	2.902	145.001	34.915	0	0	0
4.043	2.902	145.001	34.910	0	0	0
4.043	2.901	145.002	34.906	0	0	0
4.043	2.901	145.002	34.902	0	0	0
4.043	2.900	145.003	34.897	0	0	0
4.043	2.900	145.003	34.893	0	0	0
4.044	2.899	145.004	34.888	0	0	0
4.044	2.899	145.004	34.884	0	0	0
4.044	2.898	145.005	34.880	0	0	0
4.044	2.898	145.005	34.875	0	0	0
4.045	2.897	145.005	34.871	0	0	0
4.045	2.897	145.006	34.867	0	0	0
4.045	2.896	145.006	34.862	0	0	0
4.045	2.896	145.007	34.858	0	0	0
4.045	2.896	145.007	34.853	0	0	0
4.046	2.895	145.008	34.849	0	0	0
4.046	2.895	145.008	34.845	0	0	0
4.046	2.894	145.009	34.840	0	0	0
4.046	2.894	145.009	34.836	0	0	0
4.046	2.893	145.010	34.831	0	0	0
4.047	2.893	145.010	34.827	0	0	0
4.047	2.892	145.011	34.823	0	0	0
4.047	2.892	145.011	34.818	0	0	0
4.047	2.891	145.011	34.814	0	0	0
4.048	2.891	145.012	34.810	0	0	0
4.048	2.891	145.012	34.805	0	0	0
4.048	2.890	145.013	34.801	0	0	0
4.048	2.890	145.013	34.796	0	0	0
4.048	2.889	145.014	34.792	0	0	0
4.049	2.889	145.014	34.788	0	0	0
4.049	2.888	145.015	34.783	0	0	0
4.049	2.888	145.015	34.779	0	0	0
4.049	2.887	145.016	34.775	0	0	0
4.049	2.887	145.016	34.770	0	0	0
4.050	2.886	145.017	34.766	0	0	0
4.050	2.886	145.017	34.761	0	0	0
4.050	2.885	145.017	34.757	0	0	0
4.050	2.885	145.018	34.753	0	0	0
4.050	2.885	145.018	34.748	0	0	0
4.051	2.884	145.019	34.744	0	0	0
4.051	2.884	145.019	34.739	0	0	0
4.051	2.883	145.020	34.735	0	0	0
4.051	2.883	145.020	34.731	0	0	0
4.052	2.882	145.021	34.726	0	0	0
4.052	2.882	145.021	34.722	0	0	0
4.052	2.881	145.022	34.718	0	0	0
4.052	2.881	145.022	34.713	0	0	0
4.052	2.880	145.022	34.709	0	0	0
4.053	2.880	145.023	34.704	0	0	0
4.053	2.880	145.023	34.704	0	0	0
4.053	2.879	145.023	34.700	0	0	0
4.053	2.879	145.024	34.696	0	0	0
4.053	2.879	145.024	34.691	0	0	0
4.053	2.878	145.025	34.687	0	0	0
4.054	2.878	145.025	34.682	0	0	0
4.054	2.877	145.025	34.678	0	0	0
4.054	2.877	145.026	34.674	0	0	0
4.054	2.876	145.026	34.669	0	0	0
4.055	2.876	145.027	34.665	0	0	0
4.055	2.875	145.027	34.660	0	0	0
4.055	2.875	145.027	34.656	0	0	0
4.055	2.874	145.028	34.652	0	0	0
4.055	2.874	145.028	34.647	0	0	0
4.056	2.874	145.029	34.643	0	0	0
4.056	2.873	145.029	34.638	0	0	0
4.056	2.873	145.029	34.634	0	0	0
4.056	2.872	145.030	34.630	0	0	0
4.056	2.872	145.030	34.625	0	0	0
4.057	2.871	145.031	34.621	0	0	0
4.057	2.871	145.031	34.616	0	0	0
4.057	2.870	145.031	34.612	0	0	0
4.057	2.870	145.032	34.607	0	0	0
4.058	2.869	145.032	34.603	0	0	0
4.058	2.869	145.033	34.599	0	0	0
4.058	2.869	145.033	34.594	0	0	0
4.058	2.868	145.033	34.590	0	0	0
4.058	2.868	145.034	34.585	0	0	0
4.059	2.867	145.034	34.581	0	0	0
4.059	2.867	145.035	34.577	0	0	0
4.059	2.866	145.035	34.572	0	0	0
4.059	2.866	145.035	34.568	0	0	0
4.060	2.865	145.036	34.563	0	0	0
4.060	2.865	145.036	34.559	0	0	0
4.060	2.864	145.037	34.555	0	0	0
4.060	2.864	145.037	34.550	0	0	0
4.060	2.864	145.037	34.546	0	0	0
4.061	2.863	145.038	34.541	0	0	0
4.061	2.863	145.038	34.537	0	0	0
4.061	2.862	145.039	34.533	0	0	0
4.061	2.862	145.039	34.528	0	0	0
4.061	2.861	145.039	34.524	0	0	0
4.062	2.861	145.040	34.519	0	0	0
4.062	2.860	145.040	34.515	0	0	0
4.062	2.860	145.040	34.511	0	0	0
4.062	2.859	145.041	34.506	0	0	0
4.063	2.859	145.041	34.502	0	0	0
4.063	2.859	145.042	34.497	0	0	0
4.063	2.858	145.042	34.493	0	0	0
4.063	2.858	145.042	34.488	0	0	0
4.063	2.857	145.043	34.484	0	0	0
4.064	2.857	145.043	34.480	0	0	0
4.064	2.856	145.044	34.475	0	0	0
4.064	2.856	145.044	34.471	0	0	0
4.064	2.855	145.044	34.466	0	0	0
4.064	2.855	145.045	34.462	0	0	0
4.065	2.854	145.045	34.458	0	0	0
4.065	2.854	145.046	34.453	0	0	0
4.065	2.854	145.046	34.449	0	0	0
4.065	2.853	145.046	34.444	0	0	0
4.066	2.853	145.047	34.440	0	0	0
4.066	2.852	145.047	34.436	0	0	0
4.066	2.852	145.047	34.431	0	0	0
4.066	2.851	145.048	34.427	0	0	0
4.066	2.851	145.048	34.422	0	0	0
4.067	2.850	145.049	34.418	0	0	0
4.067	2.850	145.049	34.413	0	0	0
4.067	2.849	145.049	34.409	0	0	0
4.067	2.849	145.050	34.405	0	0	0
4.068	2.849	145.050	34.400	0	0	0
4.068	2.848	145.051	34.396	0	0	0
4.068	2.848	145.051	34.391	0	0	0
4.068	2.847	145.051	34.387	0	0	0
4.068	2.847	145.052	34.383	0	0	0
4.069	2.846	145.052	34.378	0	0	0
4.069	2.846	145.053	34.374	0	0	0
4.069	2.845	145.053	34.369	0	0	0
4.069	2.845	145.053	34.365	0	0	0
4.069	2.844	145.054	34.360	0	0	0
4.070	2.844	145.054	34.356	0	0	0
4.070	2.843	145.054	34.352	0	0	0
4.070	2.843	145.055	34.347	0	0	0
4.070	2.843	145.055	34.343	0	0	0
4.071	2.842	145.056	34.338	0	0	0
4.071	2.842	145.056	34.334	0	0	0
4.071	2.841	145.056	34.330	0	0	0
4.071	2.841	145.057	34.325	0	0	0
4.071	2.840	145.057	34.321	0	0	0
4.072	2.840	145.057	34.316	0	0	0
4.072	2.839	145.058	34.312	0	0	0
4.072	2.839	145.058	34.308	0	0	0
4.072	2.838	145.059	34.303	0	0	0
4.072	2.838	145.059	34.299	0	0	0
4.073	2.838	145.059	34.294	0	0	0
4.073	2.837	145.060	34.290	0	0	0
4.073	2.837	145.060	34.285	0	0	0
4.073	2.836	145.061	34.281	0	0	0
4.074	2.836	145.061	34.277	0	0	0
4.074	2.835	145.061	34.272	0	0	0
4.074	2.835	145.062	34.268	0	0	0
4.074	2.834	145.062	34.263	0	0	0
4.074	2.834	145.062	34.259	0	0	0
4.075	2.833	145.063	34.254	0	0	0
4.075	2.833	145.063	34.250	0	0	0
4.075	2.833	145.064	34.246	0	0	0
4.075	2.832	145.064	34.241	0	0	0
4.076	2.832	145.064	34.237	0	0	0
4.076	2.831	145.065	34.232	0	0	0
4.076	2.831	145.065	34.228	0	0	0
4.076	2.830	145.065	34.224	0	0	0
4.076	2.830	145.066	34.219	0	0	0
4.077	2.829	145.066	34.215	0	0	0
4.077	2.829	145.067	34.210	0	0	0
4.077	2.828	145.067	34.206	0	0	0
4.077	2.828	145.067	34.201	0	0	0
4.077	2.828	145.068	34.197	0	0	0
4.078	2.827	145.068	34.193	0	0	0
4.078	2.827	145.068	34.188	0	0	0
4.078	2.826	145.069	34.184	0	0	0
4.078	2.826	145.069	34.179	0	0	0
4.079	2.825	145.070	34.175	0	0	0
4.079	2.825	145.070	34.171	0	0	0
4.079	2.824	145.070	34.166	0	0	0
4.079	2.824	145.071	34.162	0	0	0
4.079	2.823	145.071	34.157	0	0	0
4.080	2.823	145.071	34.153	0	0	0
4.080	2.823	145.072	34.148	0	0	0
4.080	2.822	145.072	34.144	0	0	0
4.080	2.822	145.072	34.140	0	0	0
4.080	2.821	145.073	34.135	0	0	0
4.081	2.821	145.073	34.131	0	0	0
4.081	2.820	145.074	34.126	0	0	0
4.081	2.820	145.074	34.122	0	0	0
4.081	2.819	145.074	34.117	0	0	0
4.082	2.819	145.075	34.113	0	0	0
4.082	2.818	145.075	34.109	0	0	0
4.082	2.818	145.075	34.104	0	0	0
4.082	2.818	145.076	34.100	0	0	0
4.082	2.817	145.076	34.095	0	0	0
4.083	2.817	145.077	34.091	0	0	0
4.083	2.816	145.077	34.086	0	0	0
4.083	2.816	145.077	34.082	0	0	0
4.083	2.815	145.078	34.078	0	0	0
4.084	2.815	145.078	34.073	0	0	0
4.084	2.814	145.078	34.069	0	0	0
4.084	2.814	145.079	34.064	0	0	0
4.084	2.813	145.079	34.060	0	0	0
4.084	2.813	145.079	34.056	0	0	0
4.085	2.812	145.080	34.051	0	0	0
4.085	2.812	145.080	34.047	0	0	0
4.085	2.812	145.081	34.042	0	0	0
4.085	2.811	145.081	34.038	0	0	0
4.085	2.811	145.081	34.033	0	0	0
4.086	2.810	145.082	34.029	0	0	0
4.086	2.810	145.082	34.025	0	0	0
4.086	2.809	145.082	34.020	0	0	0
4.086	2.809	145.083	34.016	0	0	0
4.087	2.808	145.083	34.011	0	0	0
4.087	2.808	145.083	34.007	0	0	0
4.087	2.807	145.084	34.002	0	0	0
4.087	2.807	145.084	33.998	0	0	0
4.087	2.807	145.085	33.994	0	0	0
4.088	2.806	145.085	33.989	0	0	0
4.088	2.806	145.085	33.985	0	0	0
4.088	2.805	145.086	33.980	0	0	0
4.088	2.805	145.086	33.976	0	0	0
4.088	2.804	145.086	33.971	0	0	0
4.089	2.804	145.087	33.967	0	0	0
4.089	2.803	145.087	33.963	0	0	0
4.089	2.803	145.087	33.958	0	0	0
4.089	2.802	145.088	33.954	0	0	0
4.090	2.802	145.088	33.949	0	0	0
4.090	2.802	145.088	33.945	0	0	0
4.090	2.801	145.089	33.940	0	0	0
4.090	2.801	145.089	33.936	0	0	0
4.090	2.800	145.090	33.932	0	0	0
4.091	2.800	145.090	33.927	0	0	0
4.091	2.799	145.090	33.923	0	0	0
4.091	2.799	145.091	33.918	0	0	0
4.091	2.798	145.091	33.914	0	0	0
4.092	2.798	145.091	33.909	0	0	0
4.092	2.797	145.092	33.905	0	0	0
4.092	2.797	145.092	33.901	0	0	0
4.092	2.797	145.092	33.896	0	0	0
4.092	2.796	145.093	33.892	0	0	0
4.093	2.796	145.093	33.887	0	0	0
4.093	2.795	145.093	33.883	0	0	0
4.093	2.795	145.094	33.878	0	0	0
4.093	2.794	145.094	33.874	0	0	0
4.093	2.794	145.095	33.870	0	0	0
4.094	2.793	145.095	33.865	0	0	0
4.094	2.793	145.095	33.861	0	0	0
4.094	2.792	145.096	33.856	0	0	0
4.094	2.792	145.096	33.852	0	0	0
4.095	2.792	145.096	33.847	0	0	0
4.095	2.791	145.097	33.843	0	0	0
4.095	2.791	145.097	33.839	0	0	0
4.095	2.790	145.097	33.834	0	0	0
4.095	2.790	145.098	33.830	0	0	0
4.096	2.789	145.098	33.825	0	0	0
4.096	2.789	145.098	33.821	0	0	0
4.096	2.788	145.099	33.816	0	0	0
4.096	2.788	145.099	33.812	0	0	0
4.096	2.787	145.099	33.807	0	0	0
4.097	2.787	145.100	33.803	0	0	0
4.097	2.787	145.100	33.799	0	0	0
4.097	2.786	145.100	33.794	0	0	0
4.097	2.786	145.101	33.790	0	0	0
4.098	2.785	145.101	33.785	0	0	0
4.098	2.785	145.102	33.781	0	0	0
4.098	2.784	145.102	33.776	0	0	0
4.098	2.784	145.102	33.772	0	0	0
4.098	2.783	145.103	33.768	0	0	0
4.099	2.783	145.103	33.763	0	0	0
4.099	2.782	145.103	33.759	0	0	0
4.099	2.782	145.104	33.754	0	0	0
4.099	2.782	145.104	33.750	0	0	0
4.100	2.781	145.104	33.745	0	0	0
4.100	2.781	145.105	33.741	0	0	0
4.100	2.780	145.105	33.737	0	0	0
4.100	2.780	145.105	33.737	0	0	0
4.100	2.780	145.105	33.732	0	0	0
4.100	2.779	145.106	33.728	0	0	0
4.101	2.779	145.106	33.723	0	0	0
4.101	2.778	145.106	33.719	0	0	0
4.101	2.778	145.106	33.714	0	0	0
4.101	2.777	145.107	33.710	0	0	0
4.102	2.777	145.107	33.705	0	0	0
4.102	2.777	145.107	33.701	0	0	0
4.102	2.776	145.108	33.696	0	0	0
4.102	2.776	145.108	33.692	0	0	0
4.102	2.775	145.108	33.687	0	0	0
4.103	2.775	145.109	33.683	0	0	0
4.103	2.774	145.109	33.678	0	0	0
4.103	2.774	145.109	33.674	0	0	0
4.103	2.773	145.109	33.669	0	0	0
4.103	2.773	145.110	33.665	0	0	0
4.104	2.772	145.110	33.660	0	0	0
4.104	2.772	145.110	33.656	0	0	0
4.104	2.772	145.111	33.651	0	0	0
4.104	2.771	145.111	33.647	0	0	0
4.105	2.771	145.111	33.643	0	0	0
4.105	2.770	145.111	33.638	0	0	0
4.105	2.770	145.112	33.634	0	0	0
4.105	2.769	145.112	33.629	0	0	0
4.105	2.769	145.112	33.625	0	0	0
4.106	2.768	145.113	33.620	0	0	0
4.106	2.768	145.113	33.616	0	0	0
4.106	2.767	145.113	33.611	0	0	0
4.106	2.767	145.113	33.607	0	0	0
4.107	2.767	145.114	33.602	0	0	0
4.107	2.766	145.114	33.598	0	0	0
4.107	2.766	145.114	33.593	0	0	0
4.107	2.765	145.115	33.589	0	0	0
4.107	2.765	145.115	33.584	0	0	0
4.108	2.764	145.115	33.580	0	0	0
4.108	2.764	145.115	33.575	0	0	0
4.108	2.763	145.116	33.571	0	0	0
4.108	2.763	145.116	33.566	0	0	0
4.109	2.762	145.116	33.562	0	0	0
4.109	2.762	145.117	33.557	0	0	0
4.109	2.762	145.117	33.553	0	0	0
