x	y	theta1	theta2	steps1	steps2	interval
0.000	1.028	185.825	69.359	110	1	322
9.944	5.037	91.421	16.707	1074	599	3146
2.880	1.028	164.673	38.508	-833	-248	2440
3.416	1.935	154.843	36.156	112	27	328
1.996	4.129	151.865	58.535	34	-255	747
2.366	4.749	145.877	58.451	68	1	199
4.452	4.055	136.566	38.152	106	231	676
6.709	5.257	115.226	31.724	243	73	711
9.283	2.657	102.134	-3.338	149	399	1168
8.208	4.362	107.315	16.843	-59	-230	673
